ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,BUY_CITY-D,SELL_CITY-T1,BUY_CITY-T1,SELL_CITY-D,SELL_CITY-T2,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:45:09.247580
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:45:09.247580
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,165,2026-02-02 23:45:10.286525
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:45:10.286525
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:45:10.286525
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:45:10.286525
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:45:10.286525
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:45:10.286525
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:45:10.286525
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,166,2026-02-02 23:45:11.315831
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:45:11.315831
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:45:11.315831
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:45:11.315831
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:45:11.315831
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:45:11.315831
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:45:11.315831
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,167,2026-02-02 23:45:12.347992
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:45:12.347992
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:45:12.347992
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:45:12.347992
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:45:12.347992
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:45:12.347992
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:45:12.347992
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,168,2026-02-02 23:45:13.387886
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:45:13.387886
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:45:13.387886
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:45:13.387886
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:45:13.387886
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:45:13.387886
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:45:13.387886
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,169,2026-02-02 23:45:14.422296
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:45:14.422296
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:45:14.422296
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:45:14.422296
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:45:14.422296
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:45:14.422296
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:45:14.422296
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,170,2026-02-02 23:45:15.457437
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:45:15.457437
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:45:15.457437
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:45:15.457437
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:45:15.457437
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:45:15.457437
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:45:15.457437
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,171,2026-02-02 23:45:16.490861
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:45:16.490861
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:45:16.490861
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:45:16.490861
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:45:16.490861
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:45:16.490861
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:45:16.490861
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,172,2026-02-02 23:45:17.543561
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:45:17.543561
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:45:17.543561
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:45:17.543561
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:45:17.543561
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:45:17.543561
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:45:17.543561
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,173,2026-02-02 23:45:18.595154
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:45:18.595154
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:45:18.595154
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:45:18.595154
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:45:18.595154
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:45:18.595154
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:45:18.595154
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,174,2026-02-02 23:45:19.697932
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:45:19.697932
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:45:19.697932
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:45:19.697932
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:45:19.697932
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:45:19.697932
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:45:19.697932
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,175,2026-02-02 23:45:20.295375
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:45:20.295375
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:45:20.295375
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:45:20.295375
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:45:20.295375
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:45:20.295375
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:45:20.295375
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,176,2026-02-02 23:45:21.346382
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:45:21.346382
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:45:21.346382
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:45:21.346382
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:45:21.346382
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:45:21.346382
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:45:21.346382
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,177,2026-02-02 23:45:22.382087
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:45:22.382087
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:45:22.382087
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:45:22.382087
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:45:22.382087
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:45:22.382087
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:45:22.382087
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,178,2026-02-02 23:45:23.421509
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:45:23.421509
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:45:23.421509
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:45:23.421509
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:45:23.421509
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:45:23.421509
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:45:23.421509
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,179,2026-02-02 23:45:24.460040
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:45:24.460040
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:45:24.460040
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:45:24.460040
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:45:24.460040
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:45:24.460040
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:45:24.460040
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,180,2026-02-02 23:45:25.497436
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:45:25.497436
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:45:25.497436
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:45:25.497436
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:45:25.497436
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:45:25.497436
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:45:25.497436
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,0,2026-02-02 23:45:26.595552,8.0,1.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>364 contracts are available for market participants to buy at a price of $20.77<br><br>364 contracts are available for market participants to sell at a price of $20.76
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:45:26.595552,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:45:26.595552,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:45:26.595552,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:45:26.595552,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:45:26.595552,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:45:26.595552,,,,,,
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,1,2026-02-02 23:45:27.656539
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,1,2026-02-02 23:45:27.656539
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:45:27.656539
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:45:27.656539
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:45:27.656539
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:45:27.656539
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:45:27.656539
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,2,2026-02-02 23:45:28.716008,9.0,2.0,1.0,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 12 and 22 degrees Celsius.
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,2,2026-02-02 23:45:28.716008,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:45:28.716008,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:45:28.716008,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:45:28.716008,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:45:28.716008,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:45:28.716008,,,,,,
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,3,2026-02-02 23:45:29.363278
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,3,2026-02-02 23:45:29.363278
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:45:29.363278
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:45:29.363278
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:45:29.363278
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:45:29.363278
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:45:29.363278
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,4,2026-02-02 23:45:30.495782
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,4,2026-02-02 23:45:30.495782
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:45:30.495782
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:45:30.495782
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:45:30.495782
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:45:30.495782
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:45:30.495782
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,5,2026-02-02 23:45:31.530767
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,5,2026-02-02 23:45:31.530767
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:45:31.530767
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:45:31.530767
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:45:31.530767
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:45:31.530767
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:45:31.530767
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,6,2026-02-02 23:45:32.567855
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,6,2026-02-02 23:45:32.567855
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:45:32.567855
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:45:32.567855
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:45:32.567855
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:45:32.567855
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:45:32.567855
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,7,2026-02-02 23:45:33.595362
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,7,2026-02-02 23:45:33.595362
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:45:33.595362
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:45:33.595362
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:45:33.595362
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:45:33.595362
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:45:33.595362
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,0,8,2026-02-02 23:45:34.625790
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,8,2026-02-02 23:45:34.625790
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:45:34.625790
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:45:34.625790
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:45:34.625790
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:45:34.625790
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:45:34.625790
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,0,9,2026-02-02 23:45:35.663231
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,9,2026-02-02 23:45:35.663231
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:45:35.663231
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:45:35.663231
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:45:35.663231
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:45:35.663231
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:45:35.663231
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,0,10,2026-02-02 23:45:36.712299
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,10,2026-02-02 23:45:36.712299
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:45:36.712299
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:45:36.712299
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:45:36.712299
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:45:36.712299
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:45:36.712299
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,11,2026-02-02 23:45:37.752897
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,11,2026-02-02 23:45:37.752897
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:45:37.752897
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:45:37.752897
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:45:37.752897
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:45:37.752897
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:45:37.752897
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,12,2026-02-02 23:45:38.789302
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,12,2026-02-02 23:45:38.789302
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:45:38.789302
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:45:38.789302
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:45:38.789302
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:45:38.789302
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:45:38.789302
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,0,13,2026-02-02 23:45:39.825013
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,13,2026-02-02 23:45:39.825013
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:45:39.825013
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:45:39.825013
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:45:39.825013
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:45:39.825013
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:45:39.825013
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,0,14,2026-02-02 23:45:40.863994
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,14,2026-02-02 23:45:40.863994
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:45:40.863994
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:45:40.863994
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:45:40.863994
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:45:40.863994
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:45:40.863994
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,15,2026-02-02 23:45:41.963280
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,15,2026-02-02 23:45:41.963280
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:45:41.963280
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:45:41.963280
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:45:41.963280
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:45:41.963280
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:45:41.963280
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,0,16,2026-02-02 23:45:42.524127
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,16,2026-02-02 23:45:42.524127
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:45:42.524127
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:45:42.524127
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:45:42.524127
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:45:42.524127
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:45:42.524127
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,17,2026-02-02 23:45:43.565136
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,17,2026-02-02 23:45:43.565136
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:45:43.565136
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:45:43.565136
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:45:43.565136
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:45:43.565136
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:45:43.565136
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,18,2026-02-02 23:45:44.597745
ELEC-day2,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,18,2026-02-02 23:45:44.597745
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:45:44.597745
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:45:44.597745
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:45:44.597745
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:45:44.597745
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:45:44.597745
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,0,19,2026-02-02 23:45:45.632089
