ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,4,2026-02-04 15:41:41.016750
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,5,2026-02-04 15:41:42.060474
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-04 15:41:42.060474
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-04 15:41:42.060474
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-04 15:41:42.060474
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-04 15:41:42.060474
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-04 15:41:42.060474
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,5,2026-02-04 15:41:42.060474
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,6,2026-02-04 15:41:43.104009
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:43.104009
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:43.104009
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:43.104009
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:43.104009
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:43.104009
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:43.104009
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,7,2026-02-04 15:41:44.137742
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:44.137742
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:44.137742
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:44.137742
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:44.137742
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:44.137742
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:44.137742
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,8,2026-02-04 15:41:45.231781
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.231781
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.231781
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.231781
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.231781
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.231781
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.231781
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,9,2026-02-04 15:41:45.757384
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:45.757384
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:45.757384
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:45.757384
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:45.757384
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:45.757384
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:45.757384
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,10,2026-02-04 15:41:46.882645
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:46.882645
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:46.882645
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:46.882645
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:46.882645
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:46.882645
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:46.882645
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,11,2026-02-04 15:41:47.937122
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:47.937122
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:47.937122
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:47.937122
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:47.937122
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:47.937122
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:47.937122
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,12,2026-02-04 15:41:48.972351
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:48.972351
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:48.972351
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:48.972351
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:48.972351
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:48.972351
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:48.972351
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,13,2026-02-04 15:41:50.032974
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.032974
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.032974
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.032974
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.032974
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.032974
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.032974
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,14,2026-02-04 15:41:51.068726
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.068726
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.068726
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.068726
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.068726
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.068726
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.068726
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,15,2026-02-04 15:41:52.112557
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:52.112557
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:52.112557
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:52.112557
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:52.112557
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:52.112557
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:52.112557
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,16,2026-02-04 15:41:53.145897
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:53.145897
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:53.145897
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:53.145897
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:53.145897
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:53.145897
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:53.145897
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,17,2026-02-04 15:41:54.188471
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:54.188471
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:54.188471
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:54.188471
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:54.188471
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:54.188471
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:54.188471
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,18,2026-02-04 15:41:55.297983
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:55.297983
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:55.297983
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:55.297983
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:55.297983
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:55.297983
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:55.297983
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,19,2026-02-04 15:41:55.901055
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:55.901055
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:55.901055
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:55.901055
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:55.901055
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:55.901055
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:55.901055
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,20,2026-02-04 15:41:56.944248
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:56.944248
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:56.944248
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:56.944248
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:56.944248
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:56.944248
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:56.944248
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,21,2026-02-04 15:41:57.983080
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:57.983080
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:57.983080
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:57.983080
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:57.983080
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:57.983080
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:57.983080
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,22,2026-02-04 15:41:59.029080
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.029080
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.029080
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.029080
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.029080
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.029080
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.029080
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,23,2026-02-04 15:42:00.078548
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.078548
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.078548
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.078548
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.078548
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.078548
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.078548
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,24,2026-02-04 15:42:01.114526
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.114526
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.114526
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.114526
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.114526
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.114526
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.114526
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,25,2026-02-04 15:42:02.158350
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.158350
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.158350
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.158350
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.158350
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.158350
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.158350
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,26,2026-02-04 15:42:03.197630
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.197630
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.197630
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.197630
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.197630
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.197630
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.197630
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,27,2026-02-04 15:42:04.234075
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:04.234075
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:04.234075
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:04.234075
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:04.234075
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:04.234075
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:04.234075
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,28,2026-02-04 15:42:04.857758
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.857758
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.857758
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.857758
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.857758
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.857758
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.857758
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,29,2026-02-04 15:42:05.994919
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:05.994919
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:05.994919
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:05.994919
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:05.994919
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:05.994919
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:05.994919
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,30,2026-02-04 15:42:07.050382
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.050382
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.050382
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.050382
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.050382
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.050382
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.050382
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,31,2026-02-04 15:42:08.089268
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.089268
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.089268
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.089268
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.089268
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.089268
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.089268
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,32,2026-02-04 15:42:09.138594
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.138594
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.138594
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.138594
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.138594
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.138594
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.138594
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,33,2026-02-04 15:42:10.210537
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.210537
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.210537
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.210537
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.210537
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.210537
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.210537
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,34,2026-02-04 15:42:11.246715
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.246715
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.246715
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.246715
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.246715
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.246715
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.246715
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,35,2026-02-04 15:42:12.302085
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.302085
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.302085
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.302085
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.302085
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.302085
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.302085
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,36,2026-02-04 15:42:12.910572
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:12.910572
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:12.910572
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:12.910572
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:12.910572
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:12.910572
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:12.910572
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,37,2026-02-04 15:42:14.040471
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.040471
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.040471
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.040471
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.040471
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.040471
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.040471
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,38,2026-02-04 15:42:15.081705
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.081705
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.081705
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.081705
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.081705
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.081705
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.081705
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,39,2026-02-04 15:42:16.121840
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-04 15:42:16.121840
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-04 15:42:16.121840
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-04 15:42:16.121840
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-04 15:42:16.121840
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-04 15:42:16.121840
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-04 15:42:16.121840
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,40,2026-02-04 15:42:17.148100
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-04 15:42:17.148100
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-04 15:42:17.148100
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-04 15:42:17.148100
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-04 15:42:17.148100
