ticker,last_price,bid_price,ask_price,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_CITY-T2,SELL_ANON,SELL_DUBL-T1,BUY_ANON,BUY_DUBL-T1,BUY_CITY-T1,BUY_CHUL-P,BUY_CITY-D,tick,timestamp
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 02:26:36.315009
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 02:26:37.353696
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 02:26:37.353696
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 02:26:37.353696
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 02:26:37.353696
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 02:26:37.353696
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 02:26:37.353696
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 02:26:37.353696
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 02:26:38.417023
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 02:26:38.417023
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 02:26:38.417023
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 02:26:38.417023
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 02:26:38.417023
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 02:26:38.417023
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 02:26:38.417023
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 02:26:38.973211
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 02:26:38.973211
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 02:26:38.973211
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 02:26:38.973211
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 02:26:38.973211
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 02:26:38.973211
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 02:26:38.973211
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 02:26:40.100613
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 02:26:40.100613
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 02:26:40.100613
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 02:26:40.100613
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 02:26:40.100613
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 02:26:40.100613
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 02:26:40.100613
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 02:26:41.134965
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 02:26:41.134965
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 02:26:41.134965
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 02:26:41.134965
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 02:26:41.134965
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 02:26:41.134965
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 02:26:41.134965
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 02:26:42.169970
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 02:26:42.169970
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 02:26:42.169970
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 02:26:42.169970
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 02:26:42.169970
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 02:26:42.169970
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 02:26:42.169970
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 02:26:43.203430
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 02:26:43.203430
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 02:26:43.203430
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 02:26:43.203430
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 02:26:43.203430
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 02:26:43.203430
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 02:26:43.203430
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 02:26:44.240911
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 02:26:44.240911
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 02:26:44.240911
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 02:26:44.240911
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 02:26:44.240911
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 02:26:44.240911
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 02:26:44.240911
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 02:26:45.277551
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 02:26:45.277551
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 02:26:45.277551
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 02:26:45.277551
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 02:26:45.277551
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 02:26:45.277551
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 02:26:45.277551
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 02:26:46.314404
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 02:26:46.314404
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 02:26:46.314404
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 02:26:46.314404
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 02:26:46.314404
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 02:26:46.314404
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 02:26:46.314404
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 02:26:47.353107
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 02:26:47.353107
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 02:26:47.353107
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 02:26:47.353107
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 02:26:47.353107
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 02:26:47.353107
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 02:26:47.353107
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 02:26:48.392597
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 02:26:48.392597
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 02:26:48.392597
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 02:26:48.392597
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 02:26:48.392597
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 02:26:48.392597
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 02:26:48.392597
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 02:26:49.436594
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 02:26:49.436594
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 02:26:49.436594
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 02:26:49.436594
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 02:26:49.436594
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 02:26:49.436594
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 02:26:49.436594
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 02:26:50.040936
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 02:26:50.040936
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 02:26:50.040936
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 02:26:50.040936
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 02:26:50.040936
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 02:26:50.040936
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 02:26:50.040936
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 02:26:51.170425
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 02:26:51.170425
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 02:26:51.170425
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 02:26:51.170425
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 02:26:51.170425
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 02:26:51.170425
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 02:26:51.170425
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 02:26:52.229194
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 02:26:52.229194
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 02:26:52.229194
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 02:26:52.229194
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 02:26:52.229194
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 02:26:52.229194
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 02:26:52.229194
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 02:26:53.278452
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 02:26:53.278452
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 02:26:53.278452
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 02:26:53.278452
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 02:26:53.278452
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 02:26:53.278452
