ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,BUY_ZUAI-2,SELL_ZUAI-5,BUY_ANON,SELL_ANON,SELL_WRSW-6,BUY_OTWA-1,BUY_WRSW-6,tick,timestamp
PNR,59.8,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 10:11:14.189191,,,,,,
FSR,30.45,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 10:11:14.189191,,,,,,
ATB,62.2,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 10:11:14.189191,,,,,,
SPK,52.78,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 10:11:14.189191,,,,,,
EEC,48.0,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 10:11:14.189191,,,,,,
TGX,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
PHR,47.51,47.5,47.52,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
BYL,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
CLD,79.67,79.66,79.68,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
GGD,31.54,31.53,31.55,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
PNR,59.79,59.78,59.8,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
ATB,62.0,61.99,62.01,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
SPK,52.5,52.49,52.51,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
EEC,47.51,47.5,47.52,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 10:11:15.276524
TGX,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
PHR,47.44,47.43,47.45,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
BYL,43.96,43.95,43.97,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
CLD,80.3,80.29,80.31,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
GGD,31.42,31.41,31.43,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
PNR,59.39,59.38,59.4,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
ATB,62.24,62.23,62.25,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
SPK,52.49,52.48,52.5,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
EEC,47.47,47.46,47.48,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 10:11:16.319315
TGX,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
PHR,47.4,47.39,47.41,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
BYL,43.98,43.97,43.99,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
CLD,80.31,80.3,80.32,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
GGD,31.47,31.46,31.48,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
PNR,59.61,59.6,59.62,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
FSR,30.41,30.4,30.42,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
ATB,62.23,62.22,62.24,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
SPK,52.46,52.45,52.47,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
EEC,47.43,47.42,47.44,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 10:11:17.369477
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
PHR,47.33,47.32,47.34,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
BYL,44.03,44.02,44.04,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
CLD,80.41,80.4,80.42,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
GGD,31.43,31.42,31.44,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
PNR,59.63,59.62,59.64,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
FSR,30.41,30.4,30.42,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
ATB,62.0,61.99,62.01,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
SPK,52.27,52.26,52.28,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
EEC,47.05,47.04,47.06,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 10:11:18.400716
TGX,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
PHR,47.44,47.43,47.45,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
BYL,44.11,44.1,44.12,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
CLD,80.68,80.67,80.69,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
GGD,31.34,31.33,31.35,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
PNR,59.26,59.25,59.27,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
FSR,30.42,30.41,30.43,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
ATB,62.18,62.17,62.19,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
SPK,52.46,52.45,52.47,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
EEC,47.25,47.24,47.26,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 10:11:19.435332
TGX,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
PHR,47.51,47.5,47.52,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
BYL,44.04,44.03,44.05,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
CLD,80.59,80.58,80.6,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
GGD,31.36,31.35,31.37,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
PNR,59.25,59.24,59.26,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
ATB,61.84,61.83,61.85,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
SPK,52.47,52.46,52.48,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
EEC,47.24,47.23,47.25,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 10:11:20.465500
TGX,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
PHR,47.57,47.56,47.58,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
BYL,43.88,43.87,43.89,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
CLD,80.24,80.23,80.25,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
GGD,31.35,31.34,31.36,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
PNR,59.32,59.31,59.33,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
FSR,30.4,30.39,30.41,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
ATB,61.58,61.57,61.59,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
SPK,52.48,52.47,52.49,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
EEC,47.25,47.24,47.26,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 10:11:21.504969
TGX,43.61,43.6,43.62,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
PHR,47.47,47.46,47.48,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
BYL,43.9,43.89,43.91,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
CLD,80.4,80.39,80.41,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
GGD,31.37,31.36,31.38,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
PNR,59.26,59.25,59.27,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
FSR,30.39,30.38,30.4,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
ATB,61.7,61.69,61.71,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
SPK,52.62,52.61,52.63,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
EEC,47.49,47.48,47.5,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 10:11:22.535673
TGX,43.68,43.67,43.69,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
PHR,47.43,47.42,47.44,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
BYL,43.96,43.95,43.97,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
CLD,80.57,80.56,80.58,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
GGD,31.35,31.34,31.36,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
PNR,59.31,59.3,59.32,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
FSR,30.39,30.38,30.4,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
ATB,61.66,61.65,61.67,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
SPK,52.54,52.53,52.55,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
EEC,47.41,47.4,47.42,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 10:11:23.571170
TGX,43.68,43.67,43.69,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
PHR,47.52,47.51,47.53,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
BYL,43.96,43.95,43.97,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
CLD,80.51,80.5,80.52,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
GGD,31.37,31.36,31.38,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
PNR,59.44,59.43,59.45,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
FSR,30.36,30.35,30.37,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
ATB,61.65,61.64,61.66,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
SPK,52.47,52.46,52.48,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
EEC,47.19,47.18,47.2,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 10:11:24.628033
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
PHR,47.47,47.46,47.48,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
BYL,44.09,44.08,44.1,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
CLD,80.81,80.8,80.82,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
GGD,31.39,31.38,31.4,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
PNR,59.5,59.49,59.51,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
FSR,30.34,30.33,30.35,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
ATB,61.91,61.9,61.92,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
SPK,52.74,52.73,52.75,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
EEC,47.59,47.58,47.6,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 10:11:25.212970
TGX,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
PHR,47.52,47.51,47.53,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
BYL,43.84,43.83,43.85,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
CLD,80.15,80.14,80.16,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
GGD,31.42,31.41,31.43,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
PNR,59.59,59.58,59.6,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
FSR,30.34,30.33,30.35,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
ATB,62.14,62.13,62.15,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
SPK,52.93,52.92,52.94,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
EEC,47.89,47.88,47.9,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 10:11:26.421138
TGX,43.82,43.81,43.83,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
PHR,47.32,47.31,47.33,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
BYL,43.99,43.98,44.0,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
CLD,80.49,80.48,80.5,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
GGD,31.46,31.45,31.47,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
PNR,59.63,59.62,59.64,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
FSR,30.36,30.35,30.37,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
ATB,61.82,61.81,61.83,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
SPK,53.03,53.02,53.04,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
EEC,48.12,48.11,48.13,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 10:11:27.470087
TGX,43.78,43.77,43.79,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
PHR,47.21,47.2,47.22,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
BYL,43.92,43.91,43.93,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
CLD,80.4,80.39,80.41,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
GGD,31.5,31.49,31.51,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
PNR,59.63,59.62,59.64,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
FSR,30.38,30.37,30.39,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
ATB,61.84,61.83,61.85,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
SPK,53.19,53.18,53.2,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
EEC,48.43,48.42,48.44,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 10:11:28.522457
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
PHR,47.21,47.2,47.22,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
BYL,44.05,44.04,44.06,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
CLD,80.73,80.72,80.74,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
GGD,31.5,31.49,31.51,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
PNR,59.66,59.65,59.67,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
FSR,30.37,30.36,30.38,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
ATB,61.67,61.66,61.68,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
SPK,53.2,53.19,53.21,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
EEC,48.4,48.39,48.41,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 10:11:29.563770
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
PHR,47.0,46.99,47.01,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
BYL,44.28,44.27,44.29,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
CLD,81.15,81.14,81.16,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
GGD,31.58,31.57,31.59,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
PNR,59.67,59.66,59.68,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
ATB,61.52,61.51,61.53,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
SPK,53.07,53.06,53.08,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
EEC,48.11,48.1,48.12,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 10:11:30.606052
TGX,43.8,43.79,43.81,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
PHR,46.93,46.92,46.94,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
BYL,44.54,44.53,44.55,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
CLD,81.71,81.7,81.72,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
GGD,31.53,31.52,31.54,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
PNR,59.43,59.42,59.44,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
FSR,30.42,30.41,30.43,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
ATB,61.33,61.32,61.34,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
SPK,52.95,52.94,52.96,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
EEC,47.9,47.89,47.91,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 10:11:31.639839
TGX,43.86,43.85,43.87,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
PHR,46.83,46.82,46.84,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
BYL,44.65,44.64,44.66,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
CLD,81.9,81.89,81.91,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
GGD,31.57,31.56,31.58,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
PNR,59.58,59.57,59.59,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
FSR,30.38,30.37,30.39,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
ATB,61.19,61.18,61.2,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
SPK,53.25,53.24,53.26,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
EEC,48.5,48.49,48.51,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 10:11:32.178575
TGX,43.8,43.79,43.81,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
PHR,46.83,46.82,46.84,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
BYL,44.78,44.77,44.79,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
CLD,82.2,82.19,82.21,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
GGD,31.6,31.59,31.61,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
PNR,59.85,59.84,59.86,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
FSR,30.39,30.38,30.4,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
ATB,61.35,61.34,61.36,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
SPK,52.95,52.94,52.96,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
EEC,48.01,48.0,48.02,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 10:11:33.225041
TGX,43.8,43.79,43.81,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
PHR,46.81,46.8,46.82,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
BYL,44.6,44.59,44.61,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
CLD,81.76,81.75,81.77,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
GGD,31.69,31.68,31.7,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
PNR,60.17,60.16,60.18,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
ATB,61.27,61.26,61.28,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
SPK,53.05,53.04,53.06,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
EEC,48.19,48.18,48.2,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 10:11:34.262419
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,2.0,1.0,21.0,D1-TGX/PHR,European Commission Opens Phase II Investigation,"The EC has escalated its review to a Phase II in-depth investigation, citing potential competition concerns in three European markets. The review will now extend for an additional 90 working days."
PHR,46.88,46.87,46.89,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,,,,,,
BYL,44.56,44.55,44.57,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,,,,,,
CLD,81.58,81.57,81.59,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,,,,,,
GGD,31.65,31.64,31.66,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,,,,,,
PNR,59.9,59.89,59.91,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,,,,,,
FSR,30.47,30.46,30.48,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,,,,,,
ATB,61.01,61.0,61.02,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,,,,,,
SPK,52.92,52.91,52.93,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,,,,,,
EEC,47.92,47.91,47.93,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 10:11:35.320192,,,,,,
TGX,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-04 10:11:36.359061,3.0,1.0,22.0,D2-BYL/CLD,FTC Opens Preliminary Review of Tech Merger,The Federal Trade Commission has initiated a preliminary review examining potential market power concerns in the cloud infrastructure sector.
PHR,46.93,46.92,46.94,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-04 10:11:36.359061,,,,,,
