ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CITY-3,BUY_COLB-2,SELL_TMUC-1,BUY_CITY-3,SELL_GIOT-4,BUY_TMUC-1,BUY_GIOT-4,SELL_COLB-2,tick,timestamp,news_news_id,news_period,news_tick,news_ticker,news_headline,news_body
RTM,50.18,50.17,50.19,100000000.0,100000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 13000 and the penalty percentage is 4%
RTM1C45,5.18,5.17,5.19,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 11%. This simulation consists of 20 trading days that are each 15 ticks in length.
RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1C46,4.18,4.17,4.19,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1C47,3.18,3.17,3.19,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1P47,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1C48,2.2,2.19,2.21,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1P48,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1C49,1.27,1.26,1.28,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1P49,0.09,0.08,0.1,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1C50,0.55,0.54,0.56,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1P50,0.37,0.36,0.38,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1C51,0.19,0.18,0.2,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1P51,1.01,1.0,1.02,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1C52,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1P52,1.84,1.83,1.85,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1C53,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1P53,2.82,2.81,2.83,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM1P54,3.82,3.81,3.83,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-04 10:30:14.145535,,,,,,
RTM,50.18,50.17,50.19,100000000.0,100000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C45,5.18,5.17,5.19,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C46,4.18,4.17,4.19,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C47,3.18,3.17,3.19,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P47,0.02,0.01,0.03,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C48,2.18,2.17,2.19,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P48,0.02,0.01,0.03,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C49,1.29,1.28,1.3,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P49,0.12,0.11,0.13,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C50,0.59,0.58,0.6,1000000.0,1000000.0,50.0,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P50,0.42,0.41,0.43,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C51,0.14,0.13,0.15,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P51,0.97,0.96,0.98,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C52,0.02,0.01,0.03,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P52,1.84,1.83,1.85,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C53,0.02,0.01,0.03,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P53,2.83,2.82,2.84,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM1P54,3.82,3.81,3.83,1000000.0,1000000.0,,0,0,0,0,0,0,0,0,3,2026-02-04 10:30:15.236921
RTM,49.95,49.94,49.96,100000000.0,100000000.0,0,0,0,0,0,0,0,0,0,4,2026-02-04 10:30:16.316099
RTM1C45,4.95,4.94,4.96,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,4,2026-02-04 10:30:16.316099
RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,4,2026-02-04 10:30:16.316099
RTM1C46,3.95,3.94,3.96,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,4,2026-02-04 10:30:16.316099
RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,4,2026-02-04 10:30:16.316099
RTM1C47,2.95,2.94,2.96,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,4,2026-02-04 10:30:16.316099
