ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_OTWA-1,tick,timestamp,news_news_id,news_period,news_tick,news_ticker,news_headline,news_body
TGX,43.69,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,1.0,1.0,1.0,,Welcome to the RITC 2026 Merger Arbitrage Case - practice server,Good Luck!
PHR,47.5,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,,,,,,
BYL,43.47,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,,,,,,
CLD,79.3,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,,,,,,
GGD,31.51,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,,,,,,
PNR,59.8,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,,,,,,
FSR,30.54,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,,,,,,
ATB,62.2,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,,,,,,
SPK,52.78,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,,,,,,
EEC,48.0,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 16:10:35.228943,,,,,,
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
PHR,47.35,47.34,47.36,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
BYL,43.09,43.08,43.1,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
CLD,78.48,78.47,78.49,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
GGD,31.52,31.51,31.53,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
PNR,59.97,59.96,59.98,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
FSR,30.53,30.52,30.54,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
ATB,62.46,62.45,62.47,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
SPK,52.78,52.77,52.79,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
EEC,48.05,48.04,48.06,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 16:10:36.334498
TGX,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
PHR,47.33,47.32,47.34,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
BYL,43.22,43.21,43.23,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
CLD,78.81,78.8,78.82,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
GGD,31.5,31.49,31.51,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
PNR,60.19,60.18,60.2,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
FSR,30.53,30.52,30.54,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
ATB,62.4,62.39,62.41,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
SPK,52.81,52.8,52.82,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
EEC,47.92,47.91,47.93,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 16:10:36.906860
TGX,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
PHR,47.22,47.21,47.23,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
BYL,43.53,43.52,43.54,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
CLD,79.32,79.31,79.33,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
GGD,31.52,31.51,31.53,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
PNR,59.93,59.92,59.94,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
FSR,30.53,30.52,30.54,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
ATB,62.11,62.1,62.12,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
SPK,52.84,52.83,52.85,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
EEC,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 16:10:38.032548
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
PHR,47.28,47.27,47.29,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
BYL,43.55,43.54,43.56,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
CLD,79.24,79.23,79.25,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
GGD,31.62,31.61,31.63,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
PNR,59.84,59.83,59.85,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
FSR,30.58,30.57,30.59,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
ATB,62.12,62.11,62.13,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
SPK,52.77,52.76,52.78,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
EEC,47.78,47.77,47.79,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 16:10:39.113946
TGX,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
PHR,47.21,47.2,47.22,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
BYL,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
CLD,79.24,79.23,79.25,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
GGD,31.63,31.62,31.64,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
PNR,60.06,60.05,60.07,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
FSR,30.56,30.55,30.57,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
ATB,62.37,62.36,62.38,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
SPK,52.83,52.82,52.84,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
EEC,47.86,47.85,47.87,50000000.0,50000000.0,0,0,0,0,0,6,2026-02-04 16:10:40.166838
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
PHR,47.16,47.15,47.17,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
BYL,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
CLD,79.28,79.27,79.29,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
GGD,31.69,31.68,31.7,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
PNR,60.26,60.25,60.27,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
FSR,30.55,30.54,30.56,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
ATB,62.16,62.15,62.17,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
SPK,52.9,52.89,52.91,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
EEC,47.96,47.95,47.97,50000000.0,50000000.0,0,0,0,0,0,7,2026-02-04 16:10:41.222409
TGX,43.8,43.79,43.81,50000000.0,50000000.0,0,0,0,0,0,8,2026-02-04 16:10:42.278742
PHR,47.12,47.11,47.13,50000000.0,50000000.0,0,0,0,0,0,8,2026-02-04 16:10:42.278742
BYL,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,8,2026-02-04 16:10:42.278742
CLD,79.28,79.27,79.29,50000000.0,50000000.0,0,0,0,0,0,8,2026-02-04 16:10:42.278742
GGD,31.68,31.67,31.69,50000000.0,50000000.0,0,0,0,0,0,8,2026-02-04 16:10:42.278742
