ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,SELL_ZUAI-5,BUY_ANON,SELL_ANON,tick,timestamp
PHR,47.49,47.48,47.5,50000000.0,50000000.0,0,0,3,2026-02-03 05:34:56.509631
BYL,43.68,43.67,43.69,50000000.0,50000000.0,0,0,3,2026-02-03 05:34:56.509631
CLD,79.52,79.51,79.53,50000000.0,50000000.0,0,0,3,2026-02-03 05:34:56.509631
GGD,31.45,31.44,31.46,50000000.0,50000000.0,0,0,3,2026-02-03 05:34:56.509631
PNR,59.39,59.38,59.4,50000000.0,50000000.0,0,0,3,2026-02-03 05:34:56.509631
FSR,30.44,30.43,30.45,50000000.0,50000000.0,0,0,3,2026-02-03 05:34:56.509631
ATB,62.04,62.03,62.05,50000000.0,50000000.0,0,0,3,2026-02-03 05:34:56.509631
SPK,52.91,52.9,52.92,50000000.0,50000000.0,0,0,3,2026-02-03 05:34:56.509631
EEC,48.2,48.19,48.21,50000000.0,50000000.0,0,0,3,2026-02-03 05:34:56.509631
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
PHR,47.23,47.22,47.24,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
BYL,43.61,43.6,43.62,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
CLD,79.25,79.24,79.26,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
GGD,31.54,31.53,31.55,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
PNR,60.07,60.06,60.08,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
FSR,30.44,30.43,30.45,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
ATB,61.46,61.45,61.47,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
SPK,52.87,52.86,52.88,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
EEC,48.05,48.04,48.06,50000000.0,50000000.0,0,0,4,2026-02-03 05:34:57.540336
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
PHR,47.14,47.13,47.15,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
BYL,43.49,43.48,43.5,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
CLD,79.15,79.14,79.16,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
GGD,31.56,31.55,31.57,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
PNR,59.92,59.91,59.93,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
ATB,61.09,61.08,61.1,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
SPK,53.0,52.99,53.01,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
EEC,48.22,48.21,48.23,50000000.0,50000000.0,0,0,5,2026-02-03 05:34:58.076565
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
PHR,46.89,46.88,46.9,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
BYL,43.38,43.37,43.39,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
CLD,79.08,79.07,79.09,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
GGD,31.53,31.52,31.54,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
PNR,59.72,59.71,59.73,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
ATB,61.34,61.33,61.35,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
SPK,53.11,53.1,53.12,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
EEC,48.4,48.39,48.41,50000000.0,50000000.0,0,0,6,2026-02-03 05:34:59.115888
TGX,43.62,43.61,43.63,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
PHR,46.87,46.86,46.88,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
BYL,43.37,43.36,43.38,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
CLD,79.01,79.0,79.02,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
GGD,31.58,31.57,31.59,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
PNR,59.83,59.82,59.84,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
FSR,30.47,30.46,30.48,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
ATB,61.85,61.84,61.86,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
SPK,53.09,53.08,53.1,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
EEC,48.4,48.39,48.41,50000000.0,50000000.0,0,0,7,2026-02-03 05:35:00.153202
TGX,43.62,43.61,43.63,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
PHR,46.98,46.97,46.99,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
BYL,43.38,43.37,43.39,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
CLD,78.89,78.88,78.9,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
GGD,31.52,31.51,31.53,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
PNR,59.47,59.46,59.48,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
FSR,30.47,30.46,30.48,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
ATB,61.73,61.72,61.74,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
SPK,53.12,53.11,53.13,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
EEC,48.5,48.49,48.51,50000000.0,50000000.0,0,0,8,2026-02-03 05:35:01.183320
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
PHR,46.7,46.69,46.71,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
BYL,43.47,43.46,43.48,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
CLD,78.91,78.9,78.92,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
GGD,31.5,31.49,31.51,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
PNR,59.17,59.16,59.18,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
ATB,62.76,62.75,62.77,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
SPK,53.09,53.08,53.1,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
EEC,48.4,48.39,48.41,50000000.0,50000000.0,0,0,9,2026-02-03 05:35:02.211082
TGX,43.61,43.6,43.62,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
PHR,46.61,46.6,46.62,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
BYL,43.32,43.31,43.33,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
CLD,78.69,78.68,78.7,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
GGD,31.44,31.43,31.45,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
PNR,58.7,58.69,58.71,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
FSR,30.51,30.5,30.52,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
ATB,63.01,63.0,63.02,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
SPK,53.13,53.12,53.14,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
EEC,48.37,48.36,48.38,50000000.0,50000000.0,0,0,10,2026-02-03 05:35:03.245687
TGX,43.63,43.62,43.64,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
PHR,46.23,46.22,46.24,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
BYL,43.2,43.19,43.21,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
CLD,78.5,78.49,78.51,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
GGD,31.46,31.45,31.47,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
PNR,59.15,59.14,59.16,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
FSR,30.4,30.39,30.41,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
ATB,62.77,62.76,62.78,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
SPK,53.04,53.03,53.05,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
EEC,48.27,48.26,48.28,50000000.0,50000000.0,0,0,11,2026-02-03 05:35:04.279561
TGX,43.58,43.57,43.59,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
PHR,46.15,46.14,46.16,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
BYL,43.22,43.21,43.23,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
CLD,78.51,78.5,78.52,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
GGD,31.43,31.42,31.44,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
PNR,59.02,59.01,59.03,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
FSR,30.41,30.4,30.42,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
ATB,62.43,62.42,62.44,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
SPK,53.06,53.05,53.07,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
EEC,48.23,48.22,48.24,50000000.0,50000000.0,0,0,12,2026-02-03 05:35:05.311619
TGX,43.6,43.59,43.61,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
PHR,45.95,45.94,45.96,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
BYL,43.25,43.24,43.26,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
CLD,78.5,78.49,78.51,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
GGD,31.4,31.39,31.41,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
PNR,58.33,58.32,58.34,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
FSR,30.41,30.4,30.42,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
ATB,61.72,61.71,61.73,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
SPK,53.04,53.03,53.05,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
EEC,48.21,48.2,48.22,50000000.0,50000000.0,0,0,13,2026-02-03 05:35:06.346146
TGX,43.56,43.55,43.57,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
PHR,46.29,46.28,46.3,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
BYL,43.33,43.32,43.34,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
CLD,78.71,78.7,78.72,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
GGD,31.37,31.36,31.38,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
PNR,57.93,57.92,57.94,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
FSR,30.37,30.36,30.38,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
ATB,61.8,61.79,61.81,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
SPK,52.96,52.95,52.97,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
EEC,48.09,48.08,48.1,50000000.0,50000000.0,0,0,14,2026-02-03 05:35:07.380080
TGX,43.48,43.47,43.49,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
PHR,46.22,46.21,46.23,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
BYL,43.34,43.33,43.35,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
CLD,78.71,78.7,78.72,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
GGD,31.42,31.41,31.43,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
PNR,58.09,58.08,58.1,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
FSR,30.39,30.38,30.4,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
ATB,61.4,61.39,61.41,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
SPK,52.9,52.89,52.91,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
EEC,47.93,47.92,47.94,50000000.0,50000000.0,0,0,15,2026-02-03 05:35:08.412215
TGX,43.51,43.5,43.52,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
PHR,46.36,46.35,46.37,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
BYL,43.32,43.31,43.33,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
CLD,78.6,78.59,78.61,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
GGD,31.49,31.48,31.5,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
PNR,58.48,58.47,58.49,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
ATB,61.37,61.36,61.38,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
SPK,52.79,52.78,52.8,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
EEC,47.8,47.79,47.81,50000000.0,50000000.0,0,0,16,2026-02-03 05:35:09.448031
TGX,43.51,43.5,43.52,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
PHR,46.18,46.17,46.19,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
BYL,43.24,43.23,43.25,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
CLD,78.52,78.51,78.53,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
GGD,31.49,31.48,31.5,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
PNR,58.56,58.55,58.57,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
FSR,30.53,30.52,30.54,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
ATB,61.57,61.56,61.58,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
SPK,52.76,52.75,52.77,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
EEC,47.7,47.69,47.71,50000000.0,50000000.0,0,0,17,2026-02-03 05:35:10.483986
TGX,43.56,43.55,43.57,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
PHR,46.01,46.0,46.02,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
BYL,43.36,43.35,43.37,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
CLD,78.51,78.5,78.52,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
GGD,31.39,31.38,31.4,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
PNR,58.36,58.35,58.37,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
FSR,30.53,30.52,30.54,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
ATB,61.27,61.26,61.28,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
SPK,52.77,52.76,52.78,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
EEC,47.69,47.68,47.7,50000000.0,50000000.0,0,0,18,2026-02-03 05:35:11.526290
TGX,43.51,43.5,43.52,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
PHR,46.09,46.08,46.1,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
BYL,43.32,43.31,43.33,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
CLD,78.58,78.57,78.59,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
GGD,31.48,31.47,31.49,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
PNR,58.63,58.62,58.64,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
ATB,61.52,61.51,61.53,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
SPK,52.77,52.76,52.78,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
EEC,47.67,47.66,47.68,50000000.0,50000000.0,0,0,19,2026-02-03 05:35:12.560007
TGX,43.45,43.44,43.46,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,2.0,1.0,19.0,D4-FSR/ATB,Preferred Stock Issuance,Atlas issues $800M of preferred stock to institutional investors strengthening regulatory capital.
PHR,46.29,46.28,46.3,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,,,,,,
BYL,43.29,43.28,43.3,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,,,,,,
CLD,78.58,78.57,78.59,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,,,,,,
GGD,31.44,31.43,31.45,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,,,,,,
PNR,58.67,58.66,58.68,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,,,,,,
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,,,,,,
ATB,61.51,61.5,61.52,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,,,,,,
SPK,52.73,52.72,52.74,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,,,,,,
EEC,47.58,47.57,47.59,50000000.0,50000000.0,0,0,20,2026-02-03 05:35:13.597102,,,,,,
TGX,43.51,43.5,43.52,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,3.0,1.0,20.0,D1-TGX/PHR,Bank Syndicate Expands,"The financing syndicate expands from 5 to 8 banks with strong over-subscription, demonstrating robust capital markets support for the transaction."
PHR,46.94,46.93,46.95,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,,,,,,
BYL,43.4,43.39,43.41,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,,,,,,
CLD,78.59,78.58,78.6,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,,,,,,
GGD,31.49,31.48,31.5,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,,,,,,
PNR,58.65,58.64,58.66,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,,,,,,
FSR,30.47,30.46,30.48,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,,,,,,
ATB,61.27,61.26,61.28,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,,,,,,
SPK,52.74,52.73,52.75,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,,,,,,
EEC,47.6,47.59,47.61,50000000.0,50000000.0,0,0,21,2026-02-03 05:35:14.627015,,,,,,
TGX,43.49,43.48,43.5,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
PHR,46.88,46.87,46.89,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
BYL,43.35,43.34,43.36,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
CLD,78.52,78.51,78.53,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
GGD,31.52,31.51,31.53,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
PNR,58.73,58.72,58.74,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
FSR,30.39,30.38,30.4,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
ATB,60.45,60.44,60.46,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
SPK,52.8,52.79,52.81,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
EEC,47.75,47.74,47.76,50000000.0,50000000.0,0,0,22,2026-02-03 05:35:15.658249
TGX,43.54,43.53,43.55,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,6.0,1.0,22.0,D4-FSR/ATB,Closed-Door Meeting Between Transaction Principals Reported,"Sources indicate that senior executives from FinSure and Atlas Bank held an unscheduled closed-door meeting to discuss matters related to the pending transaction. The meeting's agenda has not been disclosed, and representatives from both companies declined to comment. Such meetings can address a range of topics from integration planning to renegotiation of terms, and market participants are monitoring subsequent regulatory filings for indications of any changes to the deal structure or timeline."
PHR,46.85,46.84,46.86,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,5.0,1.0,22.0,D4-FSR/ATB,Regulatory Applications Filed,"Applications submitted to Federal Reserve, FDIC, OCC, and applicable state banking departments."
BYL,43.27,43.26,43.28,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,4.0,1.0,22.0,D3-GGD/PNR,Confidential Approach Disclosed,GreenGrid files 8-K disclosing receipt of preliminary confidential inquiry regarding alternative proposal.
CLD,78.5,78.49,78.51,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,,,,,,
GGD,31.53,31.52,31.54,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,,,,,,
PNR,58.69,58.68,58.7,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,,,,,,
FSR,30.4,30.39,30.41,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,,,,,,
ATB,60.98,60.97,60.99,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,,,,,,
SPK,52.81,52.8,52.82,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,,,,,,
EEC,47.8,47.79,47.81,50000000.0,50000000.0,0,0,23,2026-02-03 05:35:16.688093,,,,,,
TGX,43.54,43.53,43.55,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
PHR,46.77,46.76,46.78,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
BYL,43.23,43.22,43.24,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
CLD,78.53,78.52,78.54,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
GGD,31.55,31.54,31.56,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
PNR,58.67,58.66,58.68,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
ATB,61.2,61.19,61.21,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
SPK,52.73,52.72,52.74,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
EEC,47.65,47.64,47.66,50000000.0,50000000.0,0,0,24,2026-02-03 05:35:17.216293
TGX,43.53,43.52,43.54,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,7.0,1.0,24.0,D5-SPK/EEC,FERC Grants Expedited Approval,Commission approves transaction on expedited basis citing pro-competitive renewable energy benefits.
PHR,47.1,47.09,47.11,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,,,,,,
BYL,43.3,43.29,43.31,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,,,,,,
CLD,78.4,78.39,78.41,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,,,,,,
GGD,31.55,31.54,31.56,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,,,,,,
PNR,58.55,58.54,58.56,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,,,,,,
FSR,30.41,30.4,30.42,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,,,,,,
ATB,61.11,61.1,61.12,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,,,,,,
SPK,52.71,52.7,52.72,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,,,,,,
EEC,47.7,47.69,47.71,50000000.0,50000000.0,0,0,25,2026-02-03 05:35:18.246802,,,,,,
TGX,43.52,43.51,43.53,50000000.0,50000000.0,0,0,26,2026-02-03 05:35:19.289606
