ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,SELL_ZUAI-5,BUY_ANON,SELL_ANON,SELL_WRSW-6,BUY_WRSW-6,tick,timestamp
TGX,44.83,44.82,44.84,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
PHR,47.26,47.25,47.27,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
BYL,47.31,47.3,47.32,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
CLD,78.15,78.14,78.16,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
GGD,33.23,33.22,33.24,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
PNR,62.12,62.11,62.13,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
FSR,34.73,34.72,34.74,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
ATB,62.45,62.44,62.46,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
SPK,56.62,56.61,56.63,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
EEC,49.69,49.68,49.7,50000000.0,50000000.0,0,0,0,0,178,2026-02-03 08:26:44.088323
TGX,44.81,44.8,44.82,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
PHR,47.67,47.66,47.68,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
BYL,47.39,47.38,47.4,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
CLD,78.32,78.31,78.33,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
GGD,33.22,33.21,33.23,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
PNR,62.23,62.22,62.24,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
FSR,34.66,34.65,34.67,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
ATB,62.18,62.17,62.19,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
SPK,56.48,56.47,56.49,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
EEC,49.55,49.54,49.56,50000000.0,50000000.0,0,0,0,0,179,2026-02-03 08:26:44.647260
TGX,44.81,44.8,44.82,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
PHR,47.35,47.34,47.36,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
BYL,47.39,47.38,47.4,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
CLD,78.38,78.37,78.39,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
GGD,33.16,33.15,33.17,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
PNR,62.19,62.18,62.2,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
FSR,34.66,34.65,34.67,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
ATB,62.05,62.04,62.06,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
SPK,56.55,56.54,56.56,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
EEC,49.65,49.64,49.66,50000000.0,50000000.0,0,0,0,0,180,2026-02-03 08:26:45.731305
TGX,44.85,44.84,44.86,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
PHR,47.12,47.11,47.13,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
BYL,47.53,47.52,47.54,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
CLD,78.64,78.63,78.65,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
GGD,33.13,33.12,33.14,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
PNR,62.04,62.03,62.05,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
FSR,34.67,34.66,34.68,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
ATB,62.26,62.25,62.27,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
SPK,56.78,56.77,56.79,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
EEC,49.92,49.91,49.93,50000000.0,50000000.0,0,0,0,0,181,2026-02-03 08:26:46.796149
TGX,44.86,44.85,44.87,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
PHR,47.17,47.16,47.18,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
BYL,47.35,47.34,47.36,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
CLD,78.4,78.39,78.41,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
GGD,33.13,33.12,33.14,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
PNR,62.08,62.07,62.09,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
FSR,34.65,34.64,34.66,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
ATB,62.21,62.2,62.22,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
SPK,56.65,56.64,56.66,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
EEC,49.85,49.84,49.86,50000000.0,50000000.0,0,0,0,0,182,2026-02-03 08:26:47.857807
TGX,44.83,44.82,44.84,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
PHR,47.29,47.28,47.3,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
BYL,47.46,47.45,47.47,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
CLD,78.67,78.66,78.68,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
GGD,33.19,33.18,33.2,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
PNR,62.28,62.27,62.29,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
FSR,34.67,34.66,34.68,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
ATB,62.22,62.21,62.23,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
SPK,56.71,56.7,56.72,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
EEC,49.8,49.79,49.81,50000000.0,50000000.0,0,0,0,0,183,2026-02-03 08:26:48.918119
TGX,44.84,44.83,44.85,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
PHR,47.16,47.15,47.17,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
BYL,47.45,47.44,47.46,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
CLD,78.63,78.62,78.64,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
GGD,33.23,33.22,33.24,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
PNR,62.45,62.44,62.46,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
FSR,34.69,34.68,34.7,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
ATB,62.2,62.19,62.21,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
SPK,56.71,56.7,56.72,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
EEC,49.85,49.84,49.86,50000000.0,50000000.0,0,0,0,0,184,2026-02-03 08:26:49.966224
TGX,44.87,44.86,44.88,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,23.0,1.0,184.0,D5-SPK/EEC,Developer Retention Incentives,Retention packages for 120 key project developers and renewable energy engineers.
PHR,47.27,47.26,47.28,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,,,,,,
BYL,47.38,47.37,47.39,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,,,,,,
CLD,78.48,78.47,78.49,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,,,,,,
GGD,33.13,33.12,33.14,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,,,,,,
PNR,62.04,62.03,62.05,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,,,,,,
FSR,34.69,34.68,34.7,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,,,,,,
ATB,62.21,62.2,62.22,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,,,,,,
SPK,56.57,56.56,56.58,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,,,,,,
EEC,49.74,49.73,49.75,50000000.0,50000000.0,0,0,0,0,185,2026-02-03 08:26:51.018243,,,,,,
TGX,44.87,44.86,44.88,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
PHR,47.25,47.24,47.26,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
BYL,47.51,47.5,47.52,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
CLD,78.7,78.69,78.71,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
GGD,33.13,33.12,33.14,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
PNR,61.96,61.95,61.97,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
FSR,34.73,34.72,34.74,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
ATB,62.23,62.22,62.24,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
SPK,56.25,56.24,56.26,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
EEC,49.25,49.24,49.26,50000000.0,50000000.0,0,0,0,0,186,2026-02-03 08:26:52.070789
TGX,44.85,44.84,44.86,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
PHR,47.36,47.35,47.37,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
BYL,47.42,47.41,47.43,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
CLD,78.58,78.57,78.59,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
GGD,33.19,33.18,33.2,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
PNR,62.23,62.22,62.24,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
FSR,34.78,34.77,34.79,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
ATB,61.91,61.9,61.92,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
SPK,56.3,56.29,56.31,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
EEC,49.33,49.32,49.34,50000000.0,50000000.0,0,0,0,0,187,2026-02-03 08:26:53.127742
TGX,44.88,44.87,44.89,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,24.0,1.0,187.0,D5-SPK/EEC,FERC Grants Expedited Approval,Commission approves transaction on expedited basis citing pro-competitive renewable energy benefits.
PHR,47.47,47.46,47.48,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,,,,,,
BYL,47.53,47.52,47.54,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,,,,,,
CLD,78.62,78.61,78.63,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,,,,,,
GGD,33.22,33.21,33.23,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,,,,,,
PNR,62.3,62.29,62.31,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,,,,,,
FSR,34.81,34.8,34.82,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,,,,,,
ATB,61.82,61.81,61.83,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,,,,,,
SPK,56.19,56.18,56.2,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,,,,,,
EEC,49.17,49.16,49.18,50000000.0,50000000.0,0,0,0,0,188,2026-02-03 08:26:53.681190,,,,,,
TGX,44.79,44.78,44.8,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
PHR,46.87,46.86,46.88,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
BYL,47.73,47.72,47.74,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
CLD,78.84,78.83,78.85,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
GGD,33.18,33.17,33.19,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
PNR,62.25,62.24,62.26,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
FSR,34.81,34.8,34.82,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
ATB,61.74,61.73,61.75,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
SPK,56.37,56.36,56.38,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
EEC,49.44,49.43,49.45,50000000.0,50000000.0,0,0,0,0,189,2026-02-03 08:26:54.785104
TGX,44.79,44.78,44.8,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
PHR,47.17,47.16,47.18,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
BYL,47.84,47.83,47.85,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
CLD,79.0,78.99,79.01,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
GGD,33.21,33.2,33.22,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
PNR,62.62,62.61,62.63,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
FSR,34.79,34.78,34.8,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
ATB,61.92,61.91,61.93,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
SPK,56.38,56.37,56.39,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
EEC,49.52,49.51,49.53,50000000.0,50000000.0,0,0,0,0,190,2026-02-03 08:26:55.864626
TGX,44.78,44.77,44.79,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
PHR,46.9,46.89,46.91,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
BYL,48.02,48.01,48.03,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
CLD,79.42,79.41,79.43,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
GGD,33.3,33.29,33.31,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
PNR,62.98,62.97,62.99,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
FSR,34.82,34.81,34.83,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
ATB,61.83,61.82,61.84,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
SPK,56.38,56.37,56.39,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
EEC,49.53,49.52,49.54,50000000.0,50000000.0,0,0,0,0,191,2026-02-03 08:26:56.930900
TGX,44.79,44.78,44.8,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
PHR,47.11,47.1,47.12,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
BYL,47.98,47.97,47.99,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
CLD,79.39,79.38,79.4,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
GGD,33.3,33.29,33.31,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
PNR,62.87,62.86,62.88,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
FSR,34.83,34.82,34.84,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
ATB,61.72,61.71,61.73,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
SPK,56.35,56.34,56.36,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
EEC,49.53,49.52,49.54,50000000.0,50000000.0,0,0,0,0,192,2026-02-03 08:26:57.978599
TGX,44.79,44.78,44.8,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,26.0,1.0,192.0,D4-FSR/ATB,Integration Planning Commences,"Day-one readiness teams established for systems, operations, compliance, and customer service."
PHR,46.53,46.52,46.54,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,25.0,1.0,192.0,D3-GGD/PNR,FERC Review Initiated for Energy Deal,The Federal Energy Regulatory Commission opens standard review examining market power implications in regional energy markets.
BYL,48.15,48.14,48.16,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,,,,,,
CLD,79.72,79.71,79.73,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,,,,,,
GGD,33.34,33.33,33.35,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,,,,,,
PNR,62.76,62.75,62.77,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,,,,,,
FSR,34.85,34.84,34.86,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,,,,,,
ATB,61.94,61.93,61.95,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,,,,,,
SPK,56.53,56.52,56.54,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,,,,,,
EEC,49.78,49.77,49.79,50000000.0,50000000.0,0,0,0,0,193,2026-02-03 08:26:59.021567,,,,,,
TGX,44.77,44.76,44.78,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
PHR,46.48,46.47,46.49,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
BYL,48.22,48.21,48.23,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
CLD,79.69,79.68,79.7,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
GGD,33.31,33.3,33.32,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
PNR,62.67,62.66,62.68,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
FSR,34.82,34.81,34.83,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
ATB,62.0,61.99,62.01,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
SPK,56.43,56.42,56.44,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
EEC,49.53,49.52,49.54,50000000.0,50000000.0,0,0,0,0,194,2026-02-03 08:27:00.080071
TGX,44.76,44.75,44.77,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,27.0,1.0,194.0,D3-GGD/PNR,Asset Sale Proceeds Exceed Target,"Non-core asset divestitures generate $1.1B, exceeding target and reducing incremental financing needs."
PHR,46.51,46.5,46.52,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,,,,,,
BYL,48.2,48.19,48.21,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,,,,,,
CLD,79.61,79.6,79.62,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,,,,,,
GGD,33.3,33.29,33.31,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,,,,,,
PNR,62.5,62.49,62.51,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,,,,,,
FSR,34.8,34.79,34.81,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,,,,,,
ATB,62.05,62.04,62.06,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,,,,,,
SPK,56.66,56.65,56.67,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,,,,,,
EEC,49.8,49.79,49.81,50000000.0,50000000.0,0,0,0,0,195,2026-02-03 08:27:01.123566,,,,,,
TGX,44.8,44.79,44.81,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,28.0,1.0,195.0,D5-SPK/EEC,Interconnection Rights Confirmed,FERC confirms existing power purchase agreements and interconnection rights remain valid.
PHR,46.59,46.58,46.6,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,,,,,,
BYL,48.33,48.32,48.34,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,,,,,,
CLD,79.86,79.85,79.87,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,,,,,,
GGD,33.31,33.3,33.32,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,,,,,,
PNR,62.73,62.72,62.74,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,,,,,,
FSR,34.78,34.77,34.79,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,,,,,,
ATB,62.19,62.18,62.2,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,,,,,,
SPK,56.39,56.38,56.4,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,,,,,,
EEC,49.46,49.45,49.47,50000000.0,50000000.0,0,0,0,0,196,2026-02-03 08:27:02.192922,,,,,,
TGX,44.78,44.77,44.79,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
PHR,46.87,46.86,46.88,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
BYL,48.28,48.27,48.29,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
CLD,79.79,79.78,79.8,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
GGD,33.38,33.37,33.39,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
PNR,62.96,62.95,62.97,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
FSR,34.79,34.78,34.8,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
ATB,62.15,62.14,62.16,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
SPK,56.2,56.19,56.21,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
EEC,49.28,49.27,49.29,50000000.0,50000000.0,0,0,0,0,197,2026-02-03 08:27:02.755712
TGX,44.78,44.77,44.79,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
PHR,47.02,47.01,47.03,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
BYL,48.11,48.1,48.12,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
CLD,79.48,79.47,79.49,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
GGD,33.41,33.4,33.42,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
PNR,62.98,62.97,62.99,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
FSR,34.82,34.81,34.83,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
ATB,62.3,62.29,62.31,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
SPK,56.35,56.34,56.36,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
EEC,49.46,49.45,49.47,50000000.0,50000000.0,0,0,0,0,198,2026-02-03 08:27:03.869612
TGX,44.73,44.72,44.74,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
PHR,47.17,47.16,47.18,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
BYL,48.08,48.07,48.09,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
CLD,79.5,79.49,79.51,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
GGD,33.4,33.39,33.41,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
PNR,62.79,62.78,62.8,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
FSR,34.82,34.81,34.83,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
ATB,62.42,62.41,62.43,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
SPK,56.35,56.34,56.36,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
EEC,49.49,49.48,49.5,50000000.0,50000000.0,0,0,0,0,199,2026-02-03 08:27:04.973185
TGX,44.77,44.76,44.78,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
PHR,46.88,46.87,46.89,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
BYL,47.92,47.91,47.93,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
CLD,79.23,79.22,79.24,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
GGD,33.4,33.39,33.41,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
PNR,62.72,62.71,62.73,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
FSR,34.83,34.82,34.84,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
ATB,62.25,62.24,62.26,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
SPK,56.27,56.26,56.28,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
EEC,49.55,49.54,49.56,50000000.0,50000000.0,0,0,0,0,200,2026-02-03 08:27:06.025493
TGX,44.79,44.78,44.8,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
PHR,46.81,46.8,46.82,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
BYL,48.01,48.0,48.02,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
CLD,79.36,79.35,79.37,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
GGD,33.35,33.34,33.36,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
PNR,62.51,62.5,62.52,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
FSR,34.84,34.83,34.85,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
ATB,62.32,62.31,62.33,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
SPK,56.08,56.07,56.09,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
EEC,49.35,49.34,49.36,50000000.0,50000000.0,0,0,0,0,201,2026-02-03 08:27:07.069935
TGX,44.78,44.77,44.79,50000000.0,50000000.0,0,0,0,0,202,2026-02-03 08:27:08.118130
PHR,46.27,46.26,46.28,50000000.0,50000000.0,0,0,0,0,202,2026-02-03 08:27:08.118130
BYL,47.74,47.73,47.75,50000000.0,50000000.0,0,0,0,0,202,2026-02-03 08:27:08.118130
CLD,78.94,78.93,78.95,50000000.0,50000000.0,0,0,0,0,202,2026-02-03 08:27:08.118130
GGD,33.3,33.29,33.31,50000000.0,50000000.0,0,0,0,0,202,2026-02-03 08:27:08.118130
