ticker,last_price,bid_price,ask_price,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_GIOT-1,SELL_ANON,SELL_OTWA-1,BUY_ANON,tick,timestamp
SPK,52.79,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:54:36.189128,,,,,,
EEC,48.0,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:54:36.189128,,,,,,
TGX,43.59,43.58,43.6,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
PHR,47.63,47.62,47.64,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
BYL,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
CLD,79.48,79.47,79.49,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
GGD,31.51,31.5,31.52,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
PNR,59.79,59.78,59.8,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
FSR,30.56,30.55,30.57,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
ATB,62.02,62.01,62.03,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
SPK,52.77,52.76,52.78,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
EEC,47.94,47.93,47.95,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:54:37.240442
TGX,43.54,43.53,43.55,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
PHR,47.75,47.74,47.76,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
BYL,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
CLD,79.74,79.73,79.75,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
GGD,31.47,31.46,31.48,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
PNR,59.79,59.78,59.8,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
FSR,30.58,30.57,30.59,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
ATB,61.69,61.68,61.7,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
SPK,52.84,52.83,52.85,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
EEC,48.15,48.14,48.16,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:54:38.313648
TGX,43.53,43.52,43.54,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
PHR,47.73,47.72,47.74,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
BYL,43.8,43.79,43.81,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
CLD,79.86,79.85,79.87,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
GGD,31.45,31.44,31.46,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
PNR,59.63,59.62,59.64,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
FSR,30.58,30.57,30.59,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
ATB,61.4,61.39,61.41,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
SPK,52.7,52.69,52.71,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
EEC,47.88,47.87,47.89,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:54:38.975647
TGX,43.52,43.51,43.53,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
PHR,47.52,47.51,47.53,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
BYL,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
CLD,79.66,79.65,79.67,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
GGD,31.45,31.44,31.46,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
PNR,59.56,59.55,59.57,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
FSR,30.58,30.57,30.59,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
ATB,61.35,61.34,61.36,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
SPK,52.67,52.66,52.68,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
EEC,47.81,47.8,47.82,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:54:40.020376
TGX,43.5,43.49,43.51,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
PHR,47.58,47.57,47.59,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
BYL,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
CLD,79.52,79.51,79.53,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
GGD,31.49,31.48,31.5,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
PNR,59.51,59.5,59.52,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
FSR,30.6,30.59,30.61,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
ATB,61.76,61.75,61.77,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
SPK,52.87,52.86,52.88,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
EEC,48.18,48.17,48.19,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:54:41.068324
TGX,43.5,43.49,43.51,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
PHR,47.44,47.43,47.45,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
BYL,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
CLD,79.33,79.32,79.34,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
GGD,31.46,31.45,31.47,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
PNR,59.36,59.35,59.37,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
FSR,30.63,30.62,30.64,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
ATB,61.37,61.36,61.38,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
SPK,52.78,52.77,52.79,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
EEC,47.97,47.96,47.98,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:54:42.109490
TGX,43.47,43.46,43.48,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
PHR,47.58,47.57,47.59,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
BYL,43.64,43.63,43.65,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
CLD,79.34,79.33,79.35,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
GGD,31.48,31.47,31.49,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
PNR,59.54,59.53,59.55,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
FSR,30.6,30.59,30.61,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
ATB,61.31,61.3,61.32,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
SPK,52.83,52.82,52.84,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
EEC,48.06,48.05,48.07,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:54:43.149861
TGX,43.39,43.38,43.4,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
PHR,47.85,47.84,47.86,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
BYL,43.6,43.59,43.61,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
CLD,79.3,79.29,79.31,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
GGD,31.54,31.53,31.55,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
PNR,59.88,59.87,59.89,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
FSR,30.61,30.6,30.62,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
ATB,61.47,61.46,61.48,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
SPK,53.05,53.04,53.06,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
EEC,48.43,48.42,48.44,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:54:44.192020
TGX,43.37,43.36,43.38,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
PHR,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
BYL,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
CLD,79.36,79.35,79.37,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
GGD,31.57,31.56,31.58,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
PNR,59.68,59.67,59.69,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
FSR,30.61,30.6,30.62,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
ATB,61.11,61.1,61.12,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
SPK,52.88,52.87,52.89,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
EEC,48.12,48.11,48.13,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:54:45.247346
TGX,43.38,43.37,43.39,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
PHR,47.97,47.96,47.98,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
BYL,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
CLD,79.3,79.29,79.31,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
GGD,31.63,31.62,31.64,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
PNR,59.97,59.96,59.98,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
FSR,30.51,30.5,30.52,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
ATB,61.02,61.01,61.03,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
SPK,52.91,52.9,52.92,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
EEC,48.04,48.03,48.05,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:54:46.425317
TGX,43.36,43.35,43.37,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
PHR,48.06,48.05,48.07,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
BYL,43.54,43.53,43.55,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
CLD,79.22,79.21,79.23,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
GGD,31.62,31.61,31.63,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
PNR,59.84,59.83,59.85,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
FSR,30.5,30.49,30.51,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
ATB,61.02,61.01,61.03,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
SPK,52.84,52.83,52.85,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
EEC,47.93,47.92,47.94,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:54:47.470501
TGX,43.51,43.5,43.52,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
PHR,47.76,47.75,47.77,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
BYL,43.52,43.51,43.53,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
CLD,79.05,79.04,79.06,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
GGD,31.64,31.63,31.65,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
PNR,59.84,59.83,59.85,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
ATB,60.94,60.93,60.95,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
SPK,52.82,52.81,52.83,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
EEC,47.89,47.88,47.9,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:54:48.028840
TGX,43.47,43.46,43.48,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
PHR,47.68,47.67,47.69,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
BYL,43.52,43.51,43.53,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
CLD,79.14,79.13,79.15,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
GGD,31.63,31.62,31.64,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
PNR,59.73,59.72,59.74,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
FSR,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
ATB,60.99,60.98,61.0,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
SPK,53.04,53.03,53.05,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
EEC,48.29,48.28,48.3,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:54:49.074846
TGX,43.52,43.51,43.53,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
PHR,47.67,47.66,47.68,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
BYL,43.53,43.52,43.54,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
CLD,79.19,79.18,79.2,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
GGD,31.67,31.66,31.68,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
PNR,59.77,59.76,59.78,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
FSR,30.59,30.58,30.6,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
ATB,60.97,60.96,60.98,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
SPK,53.22,53.21,53.23,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
EEC,48.75,48.74,48.76,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:54:50.110336
TGX,43.51,43.5,43.52,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
PHR,47.73,47.72,47.74,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
BYL,43.58,43.57,43.59,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
CLD,79.29,79.28,79.3,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
GGD,31.69,31.68,31.7,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
PNR,60.12,60.11,60.13,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
FSR,30.53,30.52,30.54,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
ATB,60.97,60.96,60.98,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
SPK,53.16,53.15,53.17,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
EEC,48.59,48.58,48.6,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-04 20:54:51.160958
TGX,43.47,43.46,43.48,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
PHR,47.89,47.88,47.9,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
BYL,43.78,43.77,43.79,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
CLD,79.6,79.59,79.61,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
GGD,31.67,31.66,31.68,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
PNR,60.07,60.06,60.08,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
FSR,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
ATB,61.38,61.37,61.39,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
SPK,53.1,53.09,53.11,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
EEC,48.56,48.55,48.57,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-04 20:54:52.215360
TGX,43.48,43.47,43.49,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
PHR,47.79,47.78,47.8,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
BYL,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
CLD,79.51,79.5,79.52,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
GGD,31.7,31.69,31.71,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
PNR,60.5,60.49,60.51,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
FSR,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
ATB,61.2,61.19,61.21,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
SPK,53.19,53.18,53.2,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
EEC,48.69,48.68,48.7,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-04 20:54:53.260965
TGX,43.5,43.49,43.51,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
PHR,47.97,47.96,47.98,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
BYL,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
CLD,79.53,79.52,79.54,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
GGD,31.68,31.67,31.69,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
PNR,60.58,60.57,60.59,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
FSR,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
ATB,61.17,61.16,61.18,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
SPK,52.77,52.76,52.78,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
EEC,47.86,47.85,47.87,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-04 20:54:54.299597
TGX,43.48,43.47,43.49,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,2.0,1.0,19.0,D5-SPK/EEC,Outside Date Extended to Year-End,Parties extend outside date to December 31 allowing additional time for state approvals.
PHR,47.97,47.96,47.98,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,,,,,,
BYL,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,,,,,,
CLD,79.57,79.56,79.58,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,,,,,,
GGD,31.66,31.65,31.67,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,,,,,,
PNR,60.74,60.73,60.75,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,,,,,,
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,,,,,,
ATB,61.34,61.33,61.35,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,,,,,,
SPK,52.85,52.84,52.86,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,,,,,,
EEC,48.08,48.07,48.09,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-04 20:54:55.338541,,,,,,
TGX,43.44,43.43,43.45,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
PHR,47.89,47.88,47.9,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
BYL,43.85,43.84,43.86,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
CLD,79.75,79.74,79.76,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
GGD,31.64,31.63,31.65,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
PNR,61.0,60.99,61.01,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
ATB,61.37,61.36,61.38,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
SPK,53.01,53.0,53.02,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
EEC,48.35,48.34,48.36,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-04 20:54:56.407949
TGX,43.43,43.42,43.44,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
PHR,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
BYL,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
CLD,79.58,79.57,79.59,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
GGD,31.63,31.62,31.64,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
PNR,60.93,60.92,60.94,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
ATB,60.94,60.93,60.95,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
SPK,53.24,53.23,53.25,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
EEC,48.82,48.81,48.83,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-04 20:54:57.508906
TGX,43.38,43.37,43.39,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-04 20:54:58.059855
PHR,47.89,47.88,47.9,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-04 20:54:58.059855
BYL,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-04 20:54:58.059855
CLD,79.47,79.46,79.48,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-04 20:54:58.059855
GGD,31.6,31.59,31.61,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-04 20:54:58.059855
