news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-3,BUY_LUIS-3,SELL_CALG-1,BUY_CALG-1,SELL_LUIS-2,BUY_LUIS-2
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,2,2026-02-01 08:38:38.893636,SPNG,24.75,25.03,25.11,2173700.0,2226200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 08:38:38.893636,SMMR,24.93,24.93,25.13,2074200.0,1848300.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 08:38:38.893636,ATMN,24.94,24.94,25.03,2062500.0,1687200.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 08:38:38.893636,WNTR,25.03,25.14,25.15,2327100.0,1705700.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,3,2026-02-01 08:38:39.927281,SPNG,25.02,25.02,25.11,2167900.0,2175000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 08:38:39.927281,SMMR,25.15,24.93,25.15,2074200.0,1965900.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 08:38:39.927281,ATMN,24.94,24.94,24.98,2062500.0,1984900.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 08:38:39.927281,WNTR,25.15,24.97,25.15,2297000.0,1798600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,4,2026-02-01 08:38:40.953780,SPNG,25.02,25.02,25.11,2154400.0,2190800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 08:38:40.953780,SMMR,24.88,24.88,25.15,2103200.0,2108900.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 08:38:40.953780,ATMN,24.93,24.93,24.98,2047300.0,1984900.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 08:38:40.953780,WNTR,25.15,24.97,24.99,2297000.0,2126600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,5,2026-02-01 08:38:41.986637,SPNG,25.11,25.32,25.34,2159900.0,2181900.0,0,0,0,0,0,0
