news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-1,SELL_LUIS-1
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,1,2026-02-01 09:19:40.673103,SPNG,24.94,24.94,25.2,2362900.0,2289300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 09:19:40.673103,SMMR,25.03,24.97,25.03,1952900.0,2146100.0,0,0
,,,,,,1,2026-02-01 09:19:40.673103,ATMN,25.13,25.05,25.13,2344200.0,2244000.0,0,0
,,,,,,1,2026-02-01 09:19:40.673103,WNTR,25.06,24.91,25.06,2392300.0,2285300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,2,2026-02-01 09:19:41.693398,SPNG,24.99,24.85,24.99,2375300.0,2264600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 09:19:41.693398,SMMR,25.04,24.99,25.04,2049900.0,2147100.0,0,0
,,,,,,2,2026-02-01 09:19:41.693398,ATMN,24.85,24.85,25.13,2346900.0,2226600.0,0,0
,,,,,,2,2026-02-01 09:19:41.693398,WNTR,24.9,24.9,25.1,2414800.0,2170200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,3,2026-02-01 09:19:42.732804,SPNG,24.85,24.88,24.99,2413600.0,2264600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 09:19:42.732804,SMMR,24.99,24.99,25.05,2049900.0,2139300.0,0,0
,,,,,,3,2026-02-01 09:19:42.732804,ATMN,24.82,24.82,25.0,2337200.0,2216200.0,0,0
,,,,,,3,2026-02-01 09:19:42.732804,WNTR,24.89,25.0,25.1,2403900.0,2395100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,4,2026-02-01 09:19:43.770836,SPNG,24.88,24.88,24.99,2416100.0,2264600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 09:19:43.770836,SMMR,25.11,24.99,25.11,2082000.0,2140000.0,0,0
