news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-1,SELL_LUIS-1
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,21,2026-02-01 23:08:14.277745,SPNG,24.74,24.74,25.37,2210300.0,2200600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,21,2026-02-01 23:08:14.277745,SMMR,25.2,24.96,25.2,2185000.0,2051200.0,0,0
,,,,,,21,2026-02-01 23:08:14.277745,ATMN,24.8,24.8,25.09,2357700.0,2386600.0,0,0
,,,,,,21,2026-02-01 23:08:14.277745,WNTR,24.96,24.96,25.14,2037200.0,1927600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,22,2026-02-01 23:08:15.368146,SPNG,24.74,24.74,25.2,2231600.0,2199300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,22,2026-02-01 23:08:15.368146,SMMR,24.89,24.89,25.2,2180200.0,2031500.0,0,0
,,,,,,22,2026-02-01 23:08:15.368146,ATMN,24.8,25.01,25.09,2350500.0,2358000.0,0,0
,,,,,,22,2026-02-01 23:08:15.368146,WNTR,24.86,24.9,25.14,2038200.0,1947600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,23,2026-02-01 23:08:16.417809,SPNG,25.2,25.3,25.37,2224200.0,2230600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,23,2026-02-01 23:08:16.417809,SMMR,25.1,25.0,25.1,2171000.0,2051800.0,0,0
,,,,,,23,2026-02-01 23:08:16.417809,ATMN,25.01,25.01,25.09,2350500.0,2354300.0,0,0
,,,,,,23,2026-02-01 23:08:16.417809,WNTR,25.08,24.9,24.97,2026400.0,1948200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,24,2026-02-01 23:08:17.450359,SPNG,24.99,25.05,25.37,2279700.0,2230600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,24,2026-02-01 23:08:17.450359,SMMR,25.0,25.0,25.1,2171000.0,2032100.0,0,0
,,,,,,24,2026-02-01 23:08:17.450359,ATMN,25.03,24.7,25.03,2255800.0,2372500.0,0,0
,,,,,,24,2026-02-01 23:08:17.450359,WNTR,25.11,24.95,24.97,2024200.0,1940900.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,25,2026-02-01 23:08:18.477645,SPNG,24.78,25.01,25.13,2275400.0,2237500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,25,2026-02-01 23:08:18.477645,SMMR,25.17,25.0,25.17,2171000.0,2056800.0,0,0
,,,,,,25,2026-02-01 23:08:18.477645,ATMN,25.03,24.79,25.03,2385200.0,2372900.0,0,0
,,,,,,25,2026-02-01 23:08:18.477645,WNTR,25.16,25.05,25.16,2002300.0,1945700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,26,2026-02-01 23:08:19.517597,SPNG,25.01,25.01,25.07,2275400.0,2242800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,26,2026-02-01 23:08:19.517597,SMMR,25.17,25.06,25.17,2191800.0,2079300.0,0,0
,,,,,,26,2026-02-01 23:08:19.517597,ATMN,25.09,24.79,24.86,2338500.0,2373500.0,0,0
,,,,,,26,2026-02-01 23:08:19.517597,WNTR,25.19,25.05,25.19,2002300.0,2004700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,27,2026-02-01 23:08:20.537629,SPNG,25.07,25.01,25.07,2313400.0,2242800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,27,2026-02-01 23:08:20.537629,SMMR,24.91,24.97,25.17,2243100.0,2079300.0,0,0
,,,,,,27,2026-02-01 23:08:20.537629,ATMN,25.09,24.84,24.86,2381100.0,2379500.0,0,0
,,,,,,27,2026-02-01 23:08:20.537629,WNTR,25.23,25.05,25.13,2024600.0,2005300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,28,2026-02-01 23:08:21.568157,SPNG,25.04,25.01,25.04,2313400.0,2247400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,28,2026-02-01 23:08:21.568157,SMMR,25.12,24.87,25.12,2217900.0,2083800.0,0,0
,,,,,,28,2026-02-01 23:08:21.568157,ATMN,24.84,24.84,24.86,2380300.0,2361100.0,0,0
,,,,,,28,2026-02-01 23:08:21.568157,WNTR,25.13,25.14,25.23,2015400.0,1980400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,29,2026-02-01 23:08:22.587744,SPNG,25.24,25.01,25.24,2300100.0,2257700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,29,2026-02-01 23:08:22.587744,SMMR,24.89,24.87,24.89,2217900.0,2108700.0,0,0
,,,,,,29,2026-02-01 23:08:22.587744,ATMN,24.93,24.79,24.93,2367600.0,2353000.0,0,0
,,,,,,29,2026-02-01 23:08:22.587744,WNTR,25.14,25.05,25.12,2077800.0,1968100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,30,2026-02-01 23:08:23.597841,SPNG,25.25,25.01,25.25,2284000.0,2271700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,30,2026-02-01 23:08:23.597841,SMMR,24.89,24.93,24.96,2245800.0,2103000.0,0,0
,,,,,,30,2026-02-01 23:08:23.597841,ATMN,25.0,24.79,25.0,2367600.0,2388700.0,0,0
,,,,,,30,2026-02-01 23:08:23.597841,WNTR,25.23,25.05,25.23,2094500.0,1968600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,31,2026-02-01 23:08:24.617564,SPNG,24.86,24.86,25.1,2272500.0,2287800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,31,2026-02-01 23:08:24.617564,SMMR,25.23,24.93,25.23,2245800.0,2066600.0,0,0
,,,,,,31,2026-02-01 23:08:24.617564,ATMN,24.77,24.86,25.0,2361300.0,2388700.0,0,0
,,,,,,31,2026-02-01 23:08:24.617564,WNTR,25.18,25.18,25.25,2115800.0,1989500.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,32,2026-02-01 23:08:25.632605,SPNG,25.1,24.86,25.1,2243200.0,2287800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,32,2026-02-01 23:08:25.632605,SMMR,24.9,24.9,24.94,2252000.0,2065600.0,0,0
,,,,,,32,2026-02-01 23:08:25.632605,ATMN,24.86,24.86,24.89,2361300.0,2363700.0,0,0
,,,,,,32,2026-02-01 23:08:25.632605,WNTR,25.05,25.15,25.17,2110800.0,1971200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,33,2026-02-01 23:08:26.667792,SPNG,25.32,24.86,24.9,2233200.0,2257900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,33,2026-02-01 23:08:26.667792,SMMR,25.05,24.9,24.93,2252000.0,2073400.0,0,0
,,,,,,33,2026-02-01 23:08:26.667792,ATMN,24.74,24.84,24.89,2371700.0,2362900.0,0,0
,,,,,,33,2026-02-01 23:08:26.667792,WNTR,25.15,25.05,25.1,2091200.0,1968400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,34,2026-02-01 23:08:27.702998,SPNG,25.32,24.86,25.32,2265500.0,2254300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,34,2026-02-01 23:08:27.702998,SMMR,25.23,24.97,25.21,2251200.0,2086700.0,0,0
,,,,,,34,2026-02-01 23:08:27.702998,ATMN,24.74,24.74,24.89,2380800.0,2362900.0,0,0
,,,,,,34,2026-02-01 23:08:27.702998,WNTR,25.1,25.2,25.25,2047700.0,1975900.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,35,2026-02-01 23:08:28.727747,SPNG,25.37,24.72,25.37,2233800.0,2230600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,35,2026-02-01 23:08:28.727747,SMMR,24.9,24.9,25.21,2252000.0,2086700.0,0,0
,,,,,,35,2026-02-01 23:08:28.727747,ATMN,24.74,24.81,24.89,2352800.0,2362900.0,0,0
,,,,,,35,2026-02-01 23:08:28.727747,WNTR,25.1,25.24,25.25,2048500.0,1948800.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,36,2026-02-01 23:08:29.748045,SPNG,25.37,25.11,25.37,2233900.0,2210500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,36,2026-02-01 23:08:29.748045,SMMR,24.9,24.9,25.03,2244400.0,2079800.0,0,0
,,,,,,36,2026-02-01 23:08:29.748045,ATMN,24.74,24.74,24.88,2343400.0,2344400.0,0,0
,,,,,,36,2026-02-01 23:08:29.748045,WNTR,25.08,25.08,25.25,2081700.0,1948800.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,37,2026-02-01 23:08:30.777809,SPNG,25.37,25.11,25.37,2233900.0,2298300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,37,2026-02-01 23:08:30.777809,SMMR,25.09,24.9,25.09,2244400.0,2062100.0,0,0
,,,,,,37,2026-02-01 23:08:30.777809,ATMN,24.74,24.74,24.88,2315900.0,2358600.0,0,0
,,,,,,37,2026-02-01 23:08:30.777809,WNTR,25.04,25.04,25.28,2103100.0,1961300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,38,2026-02-01 23:08:31.788266,SPNG,25.06,25.16,25.37,2231700.0,2303000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,38,2026-02-01 23:08:31.788266,SMMR,24.87,24.87,24.94,2220000.0,2050700.0,0,0
,,,,,,38,2026-02-01 23:08:31.788266,ATMN,24.7,24.7,24.88,2350900.0,2321700.0,0,0
,,,,,,38,2026-02-01 23:08:31.788266,WNTR,25.28,25.04,25.28,2103100.0,1947400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,39,2026-02-01 23:08:32.808287,SPNG,25.07,25.01,25.07,2214300.0,2338000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,39,2026-02-01 23:08:32.808287,SMMR,24.94,24.87,24.94,2213300.0,2050700.0,0,0
,,,,,,39,2026-02-01 23:08:32.808287,ATMN,24.68,24.65,24.67,2337600.0,2346800.0,0,0
,,,,,,39,2026-02-01 23:08:32.808287,WNTR,25.26,25.26,25.28,2097000.0,1965200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,40,2026-02-01 23:08:33.862751,SPNG,25.4,25.01,25.22,2241400.0,2333600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,40,2026-02-01 23:08:33.862751,SMMR,24.87,24.87,25.21,2212400.0,2077700.0,0,0
,,,,,,40,2026-02-01 23:08:33.862751,ATMN,24.88,24.66,24.74,2315800.0,2285700.0,0,0
,,,,,,40,2026-02-01 23:08:33.862751,WNTR,25.26,25.26,25.28,2102800.0,1952500.0,0,0
