news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_COLA-6,BUY_COLA-6
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,1,2026-02-01 02:52:42.857614,SPNG,25.23,24.98,25.23,2062700.0,1780600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 02:52:42.857614,SMMR,24.95,24.95,25.06,1370000.0,2147200.0,0,0
,,,,,,1,2026-02-01 02:52:42.857614,ATMN,25.27,25.03,25.08,2133800.0,2222800.0,0,0
,,,,,,1,2026-02-01 02:52:42.857614,WNTR,0.0,24.98,25.07,2156600.0,2220000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,2,2026-02-01 02:52:43.881079,SPNG,24.99,24.98,24.99,2062700.0,2089900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 02:52:43.881079,SMMR,25.06,25.1,25.18,1559600.0,2171400.0,0,0
,,,,,,2,2026-02-01 02:52:43.881079,ATMN,24.73,24.73,25.19,1988400.0,2250400.0,0,0
,,,,,,2,2026-02-01 02:52:43.881079,WNTR,24.95,24.89,24.94,2051400.0,2223500.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,3,2026-02-01 02:52:44.929221,SPNG,24.99,25.22,25.23,2096800.0,2058500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 02:52:44.929221,SMMR,25.1,24.95,25.01,1470300.0,2175100.0,0,0
,,,,,,3,2026-02-01 02:52:44.929221,ATMN,25.27,24.87,25.27,2185600.0,2289200.0,0,0
,,,,,,3,2026-02-01 02:52:44.929221,WNTR,24.94,24.99,25.07,2155100.0,2220000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,4,2026-02-01 02:52:45.992202,SPNG,24.77,24.93,25.13,2053000.0,2067000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 02:52:45.992202,SMMR,25.07,24.95,25.07,1470300.0,2161400.0,0,0
,,,,,,4,2026-02-01 02:52:45.992202,ATMN,24.73,25.21,25.31,2224800.0,2322000.0,0,0
,,,,,,4,2026-02-01 02:52:45.992202,WNTR,24.88,24.88,25.07,2163500.0,2235000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,5,2026-02-01 02:52:47.030256,SPNG,24.56,24.94,25.13,2078900.0,2026700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 02:52:47.030256,SMMR,24.95,24.87,24.88,1359100.0,2154000.0,0,0
,,,,,,5,2026-02-01 02:52:47.030256,ATMN,25.21,24.99,25.12,2206200.0,2313900.0,0,0
,,,,,,5,2026-02-01 02:52:47.030256,WNTR,25.03,24.88,25.0,2136300.0,2239400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,6,2026-02-01 02:52:48.080453,SPNG,24.37,24.37,25.13,2087100.0,2009600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 02:52:48.080453,SMMR,24.88,24.93,24.95,1475700.0,2150400.0,0,0
,,,,,,6,2026-02-01 02:52:48.080453,ATMN,24.99,24.73,24.94,2209900.0,2291200.0,0,0
,,,,,,6,2026-02-01 02:52:48.080453,WNTR,25.03,24.9,25.0,2113100.0,2266400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,7,2026-02-01 02:52:49.137634,SPNG,25.18,24.68,25.18,2101500.0,1997000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 02:52:49.137634,SMMR,24.99,24.87,24.99,1359100.0,2149900.0,0,0
,,,,,,7,2026-02-01 02:52:49.137634,ATMN,25.12,24.98,25.12,2197800.0,2315300.0,0,0
,,,,,,7,2026-02-01 02:52:49.137634,WNTR,24.9,24.93,25.02,2100200.0,2253400.0,0,0
