news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-3,BUY_LUIS-3,SELL_CALG-1,BUY_CALG-1
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,8,2026-02-01 04:17:32.675291,SPNG,25.16,24.86,25.16,2245300.0,2193900.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 04:17:32.675291,SMMR,24.76,24.95,25.08,2123700.0,2214400.0,0,0,0,0
,,,,,,8,2026-02-01 04:17:32.675291,ATMN,25.14,25.03,25.09,2139700.0,2121300.0,0,0,0,0
,,,,,,8,2026-02-01 04:17:32.675291,WNTR,25.13,24.86,25.13,2181400.0,2252900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,9,2026-02-01 04:17:33.697885,SPNG,25.16,24.86,24.9,2249100.0,2244100.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 04:17:33.697885,SMMR,25.08,25.06,25.08,2109000.0,2214400.0,0,0,0,0
,,,,,,9,2026-02-01 04:17:33.697885,ATMN,25.03,24.94,25.02,2143400.0,2123600.0,0,0,0,0
,,,,,,9,2026-02-01 04:17:33.697885,WNTR,25.13,25.02,25.13,2191900.0,2252900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,10,2026-02-01 04:17:34.730801,SPNG,24.9,24.96,25.16,2282200.0,2214500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 04:17:34.730801,SMMR,25.12,25.06,25.12,2109000.0,2224700.0,0,0,0,0
,,,,,,10,2026-02-01 04:17:34.730801,ATMN,25.02,25.05,25.09,2167300.0,2148700.0,0,0,0,0
,,,,,,10,2026-02-01 04:17:34.730801,WNTR,24.89,25.0,25.13,2213500.0,2252900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,11,2026-02-01 04:17:35.770024,SPNG,25.18,24.96,25.18,2282200.0,2216800.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 04:17:35.770024,SMMR,24.99,24.91,24.94,2108300.0,2216500.0,0,0,0,0
,,,,,,11,2026-02-01 04:17:35.770024,ATMN,24.94,24.94,25.09,2143400.0,2122200.0,0,0,0,0
,,,,,,11,2026-02-01 04:17:35.770024,WNTR,25.13,25.0,25.13,2213500.0,2252900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,12,2026-02-01 04:17:36.804448,SPNG,24.96,24.96,24.99,2280700.0,2240300.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,12,2026-02-01 04:17:36.804448,SMMR,25.03,24.91,25.03,2108300.0,2218500.0,0,0,0,0
,,,,,,12,2026-02-01 04:17:36.804448,ATMN,24.76,24.76,24.8,2142800.0,2121900.0,0,0,0,0
,,,,,,12,2026-02-01 04:17:36.804448,WNTR,25.13,25.16,25.18,2235600.0,2262900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,13,2026-02-01 04:17:37.840282,SPNG,25.18,24.96,25.18,2305000.0,2216800.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,13,2026-02-01 04:17:37.840282,SMMR,25.03,24.82,25.03,2122800.0,2218500.0,0,0,0,0
,,,,,,13,2026-02-01 04:17:37.840282,ATMN,25.09,24.92,25.09,2158100.0,2154600.0,0,0,0,0
,,,,,,13,2026-02-01 04:17:37.840282,WNTR,25.0,24.89,24.93,2195600.0,2254400.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,14,2026-02-01 04:17:38.873392,SPNG,25.18,24.96,25.18,2289500.0,2214100.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-01 04:17:38.873392,SMMR,24.75,24.75,25.03,2130600.0,2212200.0,0,0,0,0
,,,,,,14,2026-02-01 04:17:38.873392,ATMN,25.07,25.07,25.09,2176300.0,2140700.0,0,0,0,0
,,,,,,14,2026-02-01 04:17:38.873392,WNTR,25.0,24.92,24.93,2256300.0,2254400.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,15,2026-02-01 04:17:39.903820,SPNG,25.19,24.86,25.03,2251100.0,2206200.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,15,2026-02-01 04:17:39.903820,SMMR,25.07,24.87,25.07,2132800.0,2194200.0,0,0,0,0
,,,,,,15,2026-02-01 04:17:39.903820,ATMN,25.1,25.07,25.1,2215000.0,2135800.0,0,0,0,0
,,,,,,15,2026-02-01 04:17:39.903820,WNTR,24.92,24.92,25.18,2256300.0,2255500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,16,2026-02-01 04:17:40.934467,SPNG,25.19,24.87,25.03,2253400.0,2206200.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-01 04:17:40.934467,SMMR,24.75,24.75,25.02,2126800.0,2201500.0,0,0,0,0
,,,,,,16,2026-02-01 04:17:40.934467,ATMN,25.11,25.07,25.11,2256500.0,2136000.0,0,0,0,0
,,,,,,16,2026-02-01 04:17:40.934467,WNTR,24.89,25.06,25.18,2288900.0,2255500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,17,2026-02-01 04:17:41.973142,SPNG,25.03,24.86,25.03,2232900.0,2225800.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,17,2026-02-01 04:17:41.973142,SMMR,24.75,24.75,24.86,2126800.0,2208400.0,0,0,0,0
,,,,,,17,2026-02-01 04:17:41.973142,ATMN,24.85,24.93,25.11,2217400.0,2152600.0,0,0,0,0
,,,,,,17,2026-02-01 04:17:41.973142,WNTR,25.07,25.06,25.07,2288900.0,2242300.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,18,2026-02-01 04:17:43.020818,SPNG,25.03,24.86,25.03,2211900.0,2234800.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,18,2026-02-01 04:17:43.020818,SMMR,24.74,24.74,24.86,2126100.0,2208400.0,0,0,0,0
,,,,,,18,2026-02-01 04:17:43.020818,ATMN,24.96,24.93,24.96,2242200.0,2154900.0,0,0,0,0
,,,,,,18,2026-02-01 04:17:43.020818,WNTR,25.18,25.03,25.18,2266900.0,2215500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,19,2026-02-01 04:17:44.057391,SPNG,24.86,24.86,25.19,2211900.0,2223300.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,19,2026-02-01 04:17:44.057391,SMMR,24.86,24.74,24.86,2126100.0,2208400.0,0,0,0,0
,,,,,,19,2026-02-01 04:17:44.057391,ATMN,25.12,24.93,25.12,2236800.0,2177800.0,0,0,0,0
,,,,,,19,2026-02-01 04:17:44.057391,WNTR,25.2,25.03,25.2,2266900.0,2219500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,20,2026-02-01 04:17:45.089905,SPNG,25.23,24.86,25.23,2211900.0,2205300.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,20,2026-02-01 04:17:45.089905,SMMR,25.02,25.06,25.07,2138700.0,2205900.0,0,0,0,0
,,,,,,20,2026-02-01 04:17:45.089905,ATMN,25.12,25.13,25.14,2253500.0,2158800.0,0,0,0,0
,,,,,,20,2026-02-01 04:17:45.089905,WNTR,25.2,25.03,25.13,2257900.0,2185000.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,21,2026-02-01 04:17:46.121074,SPNG,24.76,24.76,25.23,2193600.0,2186100.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,21,2026-02-01 04:17:46.121074,SMMR,24.94,24.94,25.09,2133000.0,2212200.0,0,0,0,0
,,,,,,21,2026-02-01 04:17:46.121074,ATMN,25.14,25.13,25.14,2253500.0,2152100.0,0,0,0,0
,,,,,,21,2026-02-01 04:17:46.121074,WNTR,24.89,25.01,25.13,2291700.0,2178400.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,22,2026-02-01 04:17:47.154895,SPNG,24.76,24.76,24.93,2193600.0,2191600.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,22,2026-02-01 04:17:47.154895,SMMR,25.09,24.71,25.09,2186700.0,2212200.0,0,0,0,0
,,,,,,22,2026-02-01 04:17:47.154895,ATMN,25.07,25.07,25.14,2185800.0,2167500.0,0,0,0,0
,,,,,,22,2026-02-01 04:17:47.154895,WNTR,24.89,24.89,25.2,2293200.0,2201400.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,23,2026-02-01 04:17:48.224471,SPNG,24.93,24.86,24.93,2197800.0,2191600.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,23,2026-02-01 04:17:48.224471,SMMR,25.05,25.05,25.09,2186400.0,2224100.0,0,0,0,0
,,,,,,23,2026-02-01 04:17:48.224471,ATMN,25.23,25.07,25.23,2180700.0,2166300.0,0,0,0,0
,,,,,,23,2026-02-01 04:17:48.224471,WNTR,24.89,25.03,25.07,2298200.0,2215800.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,24,2026-02-01 04:17:49.267434,SPNG,24.93,24.87,24.88,2225500.0,2178500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,24,2026-02-01 04:17:49.267434,SMMR,25.0,24.69,24.85,2191300.0,2205400.0,0,0,0,0
,,,,,,24,2026-02-01 04:17:49.267434,ATMN,25.07,25.07,25.23,2191000.0,2166300.0,0,0,0,0
,,,,,,24,2026-02-01 04:17:49.267434,WNTR,25.2,25.03,25.2,2317600.0,2185600.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,25,2026-02-01 04:17:50.294114,SPNG,24.93,24.95,25.23,2269700.0,2186100.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,25,2026-02-01 04:17:50.294114,SMMR,25.05,24.71,25.04,2193400.0,2170800.0,0,0,0,0
,,,,,,25,2026-02-01 04:17:50.294114,ATMN,25.07,25.07,25.15,2191000.0,2138600.0,0,0,0,0
,,,,,,25,2026-02-01 04:17:50.294114,WNTR,25.22,25.03,25.22,2317600.0,2202100.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,26,2026-02-01 04:17:51.332253,SPNG,25.27,24.87,25.12,2242300.0,2199300.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,26,2026-02-01 04:17:51.332253,SMMR,25.09,24.71,25.09,2193400.0,2198100.0,0,0,0,0
,,,,,,26,2026-02-01 04:17:51.332253,ATMN,25.07,25.07,25.15,2131100.0,2153500.0,0,0,0,0
,,,,,,26,2026-02-01 04:17:51.332253,WNTR,25.22,25.12,25.19,2261100.0,2204800.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,27,2026-02-01 04:17:52.379347,SPNG,24.86,24.86,25.12,2220200.0,2199300.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,27,2026-02-01 04:17:52.379347,SMMR,25.09,24.84,25.09,2181300.0,2197700.0,0,0,0,0
,,,,,,27,2026-02-01 04:17:52.379347,ATMN,24.95,24.95,25.26,2155500.0,2189000.0,0,0,0,0
,,,,,,27,2026-02-01 04:17:52.379347,WNTR,25.09,25.03,25.09,2294400.0,2185300.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,28,2026-02-01 04:17:53.415412,SPNG,24.86,24.86,25.12,2220200.0,2225100.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,28,2026-02-01 04:17:53.415412,SMMR,24.95,24.95,25.12,2196200.0,2200700.0,0,0,0,0
,,,,,,28,2026-02-01 04:17:53.415412,ATMN,25.26,24.95,25.04,2133300.0,2166200.0,0,0,0,0
,,,,,,28,2026-02-01 04:17:53.415412,WNTR,24.91,24.91,25.09,2293700.0,2159800.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,29,2026-02-01 04:17:54.450069,SPNG,24.86,24.86,25.12,2220200.0,2262600.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,29,2026-02-01 04:17:54.450069,SMMR,25.0,25.0,25.11,2224300.0,2191700.0,0,0,0,0
,,,,,,29,2026-02-01 04:17:54.450069,ATMN,25.26,24.99,25.26,2101500.0,2172400.0,0,0,0,0
,,,,,,29,2026-02-01 04:17:54.450069,WNTR,25.07,24.91,25.07,2293700.0,2170900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,30,2026-02-01 04:17:55.479475,SPNG,24.77,24.77,25.12,2195000.0,2277200.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,30,2026-02-01 04:17:55.479475,SMMR,25.0,25.0,25.09,2181400.0,2154900.0,0,0,0,0
,,,,,,30,2026-02-01 04:17:55.479475,ATMN,25.26,24.99,25.26,2111600.0,2165200.0,0,0,0,0
,,,,,,30,2026-02-01 04:17:55.479475,WNTR,25.07,25.02,25.07,2251900.0,2170900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,31,2026-02-01 04:17:56.501827,SPNG,25.13,24.73,25.13,2189500.0,2275200.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,31,2026-02-01 04:17:56.501827,SMMR,24.84,24.84,25.09,2166400.0,2134300.0,0,0,0,0
,,,,,,31,2026-02-01 04:17:56.501827,ATMN,25.31,25.11,25.31,2088800.0,2152500.0,0,0,0,0
,,,,,,31,2026-02-01 04:17:56.501827,WNTR,25.22,25.02,25.19,2282400.0,2147300.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,32,2026-02-01 04:17:57.529564,SPNG,24.73,24.73,24.76,2189500.0,2276100.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,32,2026-02-01 04:17:57.529564,SMMR,24.83,24.98,25.09,2128300.0,2134300.0,0,0,0,0
,,,,,,32,2026-02-01 04:17:57.529564,ATMN,25.32,25.11,25.32,2088800.0,2135800.0,0,0,0,0
,,,,,,32,2026-02-01 04:17:57.529564,WNTR,25.18,25.02,25.06,2282400.0,2176900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,33,2026-02-01 04:17:58.569399,SPNG,25.11,24.73,25.11,2189500.0,2272100.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,33,2026-02-01 04:17:58.569399,SMMR,24.98,24.83,24.89,2148700.0,2139300.0,0,0,0,0
,,,,,,33,2026-02-01 04:17:58.569399,ATMN,25.32,25.11,25.32,2095500.0,2135800.0,0,0,0,0
,,,,,,33,2026-02-01 04:17:58.569399,WNTR,25.18,25.02,25.06,2305000.0,2147000.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,34,2026-02-01 04:17:59.598054,SPNG,25.13,24.9,25.13,2183400.0,2285400.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,34,2026-02-01 04:17:59.598054,SMMR,24.89,24.83,24.89,2148700.0,2139300.0,0,0,0,0
,,,,,,34,2026-02-01 04:17:59.598054,ATMN,25.1,25.1,25.32,2136100.0,2135800.0,0,0,0,0
,,,,,,34,2026-02-01 04:17:59.598054,WNTR,25.19,25.19,25.2,2339900.0,2158900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,35,2026-02-01 04:18:00.629481,SPNG,24.97,24.9,24.97,2183400.0,2285000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,35,2026-02-01 04:18:00.629481,SMMR,25.02,24.83,24.85,2148700.0,2155200.0,0,0,0,0
,,,,,,35,2026-02-01 04:18:00.629481,ATMN,25.33,25.1,25.33,2136100.0,2136400.0,0,0,0,0
,,,,,,35,2026-02-01 04:18:00.629481,WNTR,25.2,25.19,25.2,2339900.0,2160200.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,36,2026-02-01 04:18:01.661095,SPNG,24.97,24.9,24.97,2183400.0,2244500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,36,2026-02-01 04:18:01.661095,SMMR,25.06,24.83,24.93,2118100.0,2160200.0,0,0,0,0
,,,,,,36,2026-02-01 04:18:01.661095,ATMN,25.33,25.1,25.31,2136100.0,2069600.0,0,0,0,0
,,,,,,36,2026-02-01 04:18:01.661095,WNTR,25.22,25.2,25.22,2328900.0,2157500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,38,2026-02-01 04:18:02.698412,SPNG,24.97,24.9,24.97,2174000.0,2234200.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,38,2026-02-01 04:18:02.698412,SMMR,24.93,25.05,25.06,2158000.0,2155600.0,0,0,0,0
,,,,,,38,2026-02-01 04:18:02.698412,ATMN,25.1,25.1,25.22,2140000.0,2061500.0,0,0,0,0
,,,,,,38,2026-02-01 04:18:02.698412,WNTR,25.25,25.12,25.25,2294300.0,2196300.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,39,2026-02-01 04:18:03.731855,SPNG,24.73,24.79,24.97,2191200.0,2261300.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,39,2026-02-01 04:18:03.731855,SMMR,25.08,24.85,25.08,2153500.0,2129900.0,0,0,0,0
,,,,,,39,2026-02-01 04:18:03.731855,ATMN,25.33,25.33,25.34,2171300.0,2111100.0,0,0,0,0
,,,,,,39,2026-02-01 04:18:03.731855,WNTR,24.92,25.17,25.25,2332900.0,2196300.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,40,2026-02-01 04:18:04.763030,SPNG,24.97,24.79,24.97,2191200.0,2261300.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,40,2026-02-01 04:18:04.763030,SMMR,24.85,24.71,24.77,2151900.0,2176100.0,0,0,0,0
,,,,,,40,2026-02-01 04:18:04.763030,ATMN,25.33,25.1,25.14,2134100.0,2069900.0,0,0,0,0
,,,,,,40,2026-02-01 04:18:04.763030,WNTR,24.92,25.17,25.21,2332900.0,2209800.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,41,2026-02-01 04:18:05.784615,SPNG,24.73,24.73,24.98,2180800.0,2238300.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,41,2026-02-01 04:18:05.784615,SMMR,24.85,24.71,24.77,2146300.0,2176100.0,0,0,0,0
,,,,,,41,2026-02-01 04:18:05.784615,ATMN,25.34,25.1,25.18,2134100.0,2074100.0,0,0,0,0
,,,,,,41,2026-02-01 04:18:05.784615,WNTR,25.17,25.17,25.21,2332900.0,2214200.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,42,2026-02-01 04:18:06.807886,SPNG,24.73,24.73,24.78,2166800.0,2237000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,42,2026-02-01 04:18:06.807886,SMMR,25.08,24.92,25.08,2155800.0,2139500.0,0,0,0,0
,,,,,,42,2026-02-01 04:18:06.807886,ATMN,25.03,25.03,25.18,2112100.0,2074100.0,0,0,0,0
,,,,,,42,2026-02-01 04:18:06.807886,WNTR,25.21,24.95,25.21,2307300.0,2214200.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,43,2026-02-01 04:18:07.839131,SPNG,24.78,24.73,24.78,2166800.0,2237000.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,43,2026-02-01 04:18:07.839131,SMMR,24.92,24.81,24.88,2149100.0,2134200.0,0,0,0,0
,,,,,,43,2026-02-01 04:18:07.839131,ATMN,25.03,25.06,25.18,2131300.0,2102900.0,0,0,0,0
,,,,,,43,2026-02-01 04:18:07.839131,WNTR,25.21,25.06,25.21,2355700.0,2214200.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,44,2026-02-01 04:18:08.873092,SPNG,24.66,24.66,24.98,2169000.0,2223200.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,44,2026-02-01 04:18:08.873092,SMMR,24.92,24.86,24.88,2110400.0,2127500.0,0,0,0,0
,,,,,,44,2026-02-01 04:18:08.873092,ATMN,25.06,25.03,25.04,2128500.0,2088700.0,0,0,0,0
,,,,,,44,2026-02-01 04:18:08.873092,WNTR,25.25,25.06,25.25,2325400.0,2176800.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,45,2026-02-01 04:18:09.918477,SPNG,24.94,24.66,24.72,2169000.0,2237500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,45,2026-02-01 04:18:09.918477,SMMR,24.92,25.01,25.07,2138800.0,2147500.0,0,0,0,0
,,,,,,45,2026-02-01 04:18:09.918477,ATMN,25.03,25.03,25.04,2148800.0,2081000.0,0,0,0,0
,,,,,,45,2026-02-01 04:18:09.918477,WNTR,25.06,25.06,25.17,2325400.0,2173300.0,0,0,0,0
