news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,BUY_COLA-6,SELL_ANON,SELL_COLA-6
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,14,2026-02-01 02:34:43.537014,SPNG,25.1,25.14,25.16,1924700.0,865.0,2085400.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-01 02:34:43.537014,SMMR,24.95,24.92,24.95,1852400.0,410.0,1863300.0,605.0
,,,,,,14,2026-02-01 02:34:43.537014,ATMN,25.25,25.17,25.25,2124700.0,1342.0,1951400.0,1342.0
,,,,,,14,2026-02-01 02:34:43.537014,WNTR,25.12,24.95,25.12,2073900.0,1474.0,2071600.0,1474.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,15,2026-02-01 02:34:44.569331,SPNG,24.56,24.7,25.16,1931400.0,592.0,2085400.0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,15,2026-02-01 02:34:44.569331,SMMR,24.94,24.85,24.94,1848600.0,,1951900.0,0
,,,,,,15,2026-02-01 02:34:44.569331,ATMN,25.25,25.17,25.18,2127500.0,892.0,2048400.0,0
,,,,,,15,2026-02-01 02:34:44.569331,WNTR,25.0,24.95,25.0,2073900.0,1053.0,2198300.0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,16,2026-02-01 02:34:45.590343,SPNG,25.02,24.9,25.02,1948500.0,592.0,2087500.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-01 02:34:45.590343,SMMR,24.85,24.85,24.94,1864500.0,,1840900.0,432.0
,,,,,,16,2026-02-01 02:34:45.590343,ATMN,25.25,25.24,25.25,2136500.0,892.0,2016500.0,
,,,,,,16,2026-02-01 02:34:45.590343,WNTR,24.84,24.84,25.0,2188200.0,,2174900.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,17,2026-02-01 02:34:46.622933,SPNG,25.05,25.05,25.1,1948500.0,828.0,2078600.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,17,2026-02-01 02:34:46.622933,SMMR,24.99,24.85,24.95,1858000.0,689.0,1831900.0,689.0
,,,,,,17,2026-02-01 02:34:46.622933,ATMN,25.3,25.24,25.3,2097500.0,1249.0,2015900.0,
,,,,,,17,2026-02-01 02:34:46.622933,WNTR,24.82,24.82,25.0,2062400.0,2047.0,2046600.0,2047.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,18,2026-02-01 02:34:47.653324,SPNG,25.16,25.05,25.16,2036000.0,2100400.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,18,2026-02-01 02:34:47.653324,SMMR,24.99,24.9,24.95,1904100.0,1831900.0,689.0,689.0
,,,,,,18,2026-02-01 02:34:47.653324,ATMN,25.17,25.17,25.3,2103100.0,1912700.0,1055.0,1055.0
,,,,,,18,2026-02-01 02:34:47.653324,WNTR,24.83,24.82,24.83,2065600.0,2036200.0,2047.0,2047.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,19,2026-02-01 02:34:48.683416,SPNG,24.7,24.94,25.16,1923200.0,722.0,2024500.0,722.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,19,2026-02-01 02:34:48.683416,SMMR,24.99,24.9,24.95,1923000.0,689.0,1935000.0,
,,,,,,19,2026-02-01 02:34:48.683416,ATMN,25.04,25.04,25.13,2241300.0,,1936000.0,1249.0
,,,,,,19,2026-02-01 02:34:48.683416,WNTR,24.82,24.82,24.83,2027100.0,2047.0,2036200.0,2047.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,20,2026-02-01 02:34:49.708345,SPNG,25.21,24.94,25.21,2043000.0,1980100.0,637.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,20,2026-02-01 02:34:49.708345,SMMR,24.99,24.9,24.99,1923000.0,1832000.0,689.0,689.0
,,,,,,20,2026-02-01 02:34:49.708345,ATMN,25.04,25.04,25.13,2104000.0,1969200.0,1357.0,1357.0
,,,,,,20,2026-02-01 02:34:49.708345,WNTR,24.82,24.82,24.83,1987300.0,2036200.0,2047.0,2047.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,21,2026-02-01 02:34:50.731549,SPNG,24.7,24.7,25.03,2019200.0,1984700.0,712.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,21,2026-02-01 02:34:50.731549,SMMR,24.99,24.97,24.99,1941600.0,1840300.0,823.0,823.0
,,,,,,21,2026-02-01 02:34:50.731549,ATMN,25.13,25.0,25.13,2103900.0,2086900.0,,1357.0
,,,,,,21,2026-02-01 02:34:50.731549,WNTR,25.06,25.03,25.06,1975600.0,2165800.0,,2047.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,22,2026-02-01 02:34:51.763443,SPNG,25.03,25.01,25.03,1927200.0,795.0,1985200.0,795.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,22,2026-02-01 02:34:51.763443,SMMR,24.97,24.97,24.99,1935900.0,823.0,1840300.0,823.0
,,,,,,22,2026-02-01 02:34:51.763443,ATMN,25.3,25.0,25.16,2103900.0,1357.0,2023700.0,
,,,,,,22,2026-02-01 02:34:51.763443,WNTR,25.03,24.84,24.94,2093300.0,,2010200.0,1490.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,23,2026-02-01 02:34:52.791522,SPNG,25.0,25.0,25.03,1938600.0,795.0,1985200.0,795.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,23,2026-02-01 02:34:52.791522,SMMR,24.9,24.9,24.99,1920400.0,823.0,1838600.0,823.0
,,,,,,23,2026-02-01 02:34:52.791522,ATMN,25.16,25.03,25.16,2226700.0,,2023700.0,
,,,,,,23,2026-02-01 02:34:52.791522,WNTR,24.97,24.97,24.99,2019400.0,1490.0,2111800.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,24,2026-02-01 02:34:53.818841,SPNG,25.42,25.0,25.24,1938600.0,501.0,2057000.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,24,2026-02-01 02:34:53.818841,SMMR,24.9,24.9,24.99,2027300.0,,1814200.0,588.0
,,,,,,24,2026-02-01 02:34:53.818841,ATMN,25.03,25.03,25.3,2199200.0,,1931800.0,969.0
,,,,,,24,2026-02-01 02:34:53.818841,WNTR,24.84,24.84,25.06,2093300.0,,2128200.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,25,2026-02-01 02:34:54.845320,SPNG,24.79,24.79,25.24,2060800.0,2057000.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,25,2026-02-01 02:34:54.845320,SMMR,24.88,24.88,24.99,2004200.0,1791000.0,588.0,
,,,,,,25,2026-02-01 02:34:54.845320,ATMN,25.03,25.03,25.15,2078200.0,2062100.0,,880.0
,,,,,,25,2026-02-01 02:34:54.845320,WNTR,24.89,24.84,24.89,2093300.0,2128300.0,,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,26,2026-02-01 02:34:55.869747,SPNG,24.75,24.75,25.24,2046300.0,2057000.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,26,2026-02-01 02:34:55.869747,SMMR,24.82,24.82,24.99,2031600.0,1806400.0,823.0,
,,,,,,26,2026-02-01 02:34:55.869747,ATMN,25.25,25.03,25.25,2091500.0,2032500.0,,1232.0
,,,,,,26,2026-02-01 02:34:55.869747,WNTR,24.89,24.84,24.89,1992900.0,1973200.0,1990.0,1990.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,27,2026-02-01 02:34:56.899325,SPNG,25.24,24.75,25.24,2046300.0,2061600.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,27,2026-02-01 02:34:56.899325,SMMR,24.82,24.88,24.93,1906900.0,1828600.0,1175.0,1175.0
,,,,,,27,2026-02-01 02:34:56.899325,ATMN,25.1,25.1,25.22,2100900.0,1954300.0,1760.0,1760.0
,,,,,,27,2026-02-01 02:34:56.899325,WNTR,24.9,24.96,24.98,1980000.0,2092800.0,2843.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,28,2026-02-01 02:34:57.948567,SPNG,25.24,24.83,25.24,1960600.0,849.0,1946500.0,849.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,28,2026-02-01 02:34:57.948567,SMMR,24.93,24.82,24.93,1900100.0,663.0,1828600.0,663.0
,,,,,,28,2026-02-01 02:34:57.948567,ATMN,25.33,25.1,25.33,2100900.0,1040.0,2049600.0,
,,,,,,28,2026-02-01 02:34:57.948567,WNTR,24.98,24.96,24.97,1966100.0,1990.0,1963700.0,1990.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,29,2026-02-01 02:34:59.002346,SPNG,24.83,24.78,24.79,2060500.0,2041400.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,29,2026-02-01 02:34:59.002346,SMMR,24.82,24.82,24.86,1976200.0,1824500.0,473.0,
,,,,,,29,2026-02-01 02:34:59.002346,ATMN,25.0,25.0,25.2,2160500.0,2068500.0,,
,,,,,,29,2026-02-01 02:34:59.002346,WNTR,24.96,24.96,24.97,1984800.0,2082900.0,,869.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,30,2026-02-01 02:35:00.036857,SPNG,25.42,24.78,25.42,1963400.0,708.0,2053700.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,30,2026-02-01 02:35:00.036857,SMMR,24.86,24.81,24.86,1995400.0,,1838500.0,473.0
,,,,,,30,2026-02-01 02:35:00.036857,ATMN,25.01,25.18,25.37,2082500.0,697.0,2071200.0,
,,,,,,30,2026-02-01 02:35:00.036857,WNTR,24.96,24.96,24.97,2066900.0,,2063400.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,31,2026-02-01 02:35:01.086865,SPNG,25.06,25.06,25.42,1988000.0,990.0,1945400.0,990.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,31,2026-02-01 02:35:01.086865,SMMR,24.86,24.81,24.86,1999400.0,,1946400.0,
,,,,,,31,2026-02-01 02:35:01.086865,ATMN,24.97,25.11,25.37,2014300.0,697.0,2065700.0,
,,,,,,31,2026-02-01 02:35:01.086865,WNTR,24.9,24.81,24.83,1995200.0,869.0,2103100.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,32,2026-02-01 02:35:02.191124,SPNG,24.79,24.8,25.42,2048600.0,1945400.0,990.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,32,2026-02-01 02:35:02.191124,SMMR,24.86,24.81,24.86,1899500.0,1838500.0,663.0,663.0
,,,,,,32,2026-02-01 02:35:02.191124,ATMN,25.04,25.04,25.37,2135100.0,2076500.0,,
,,,,,,32,2026-02-01 02:35:02.191124,WNTR,25.0,24.81,25.0,2014100.0,2100900.0,,1453.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,33,2026-02-01 02:35:03.229677,SPNG,24.79,24.94,25.35,2049300.0,1926600.0,710.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,33,2026-02-01 02:35:03.229677,SMMR,24.81,24.81,24.86,1990800.0,1838500.0,473.0,
,,,,,,33,2026-02-01 02:35:03.229677,ATMN,25.04,25.06,25.37,2127000.0,2076500.0,,
,,,,,,33,2026-02-01 02:35:03.229677,WNTR,24.98,24.94,24.98,1999000.0,1995600.0,1453.0,1453.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,34,2026-02-01 02:35:04.262895,SPNG,24.8,24.8,25.1,1936100.0,994.0,1919700.0,994.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,34,2026-02-01 02:35:04.262895,SMMR,24.93,24.93,24.99,1879800.0,663.0,1805600.0,663.0
,,,,,,34,2026-02-01 02:35:04.262895,ATMN,25.44,25.06,25.43,2040900.0,1253.0,1972800.0,1253.0
,,,,,,34,2026-02-01 02:35:04.262895,WNTR,24.92,24.8,24.92,2104400.0,,2091400.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,35,2026-02-01 02:35:05.312398,SPNG,25.14,24.8,25.14,1905300.0,1420.0,2046100.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,35,2026-02-01 02:35:05.312398,SMMR,24.93,24.84,24.92,1918100.0,1078.0,1802700.0,1078.0
,,,,,,35,2026-02-01 02:35:05.312398,ATMN,25.44,25.27,25.44,2065000.0,1990.0,2078400.0,
,,,,,,35,2026-02-01 02:35:05.312398,WNTR,24.79,24.79,24.92,2125200.0,,1990200.0,1453.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,36,2026-02-01 02:35:06.336274,SPNG,24.8,24.8,25.14,1992200.0,1953500.0,1343.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,36,2026-02-01 02:35:06.336274,SMMR,25.0,24.93,25.0,1928300.0,1825100.0,1377.0,1377.0
,,,,,,36,2026-02-01 02:35:06.336274,ATMN,25.19,25.19,25.44,2035300.0,2078400.0,,1990.0
,,,,,,36,2026-02-01 02:35:06.336274,WNTR,24.93,24.79,24.93,2028600.0,2119900.0,,2934.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,37,2026-02-01 02:35:07.373636,SPNG,24.8,25.01,25.14,1960100.0,1003.0,1953500.0,1003.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,37,2026-02-01 02:35:07.373636,SMMR,25.0,24.93,25.0,1928300.0,964.0,1825900.0,964.0
,,,,,,37,2026-02-01 02:35:07.373636,ATMN,25.45,25.19,25.45,2035300.0,1083.0,2083000.0,
,,,,,,37,2026-02-01 02:35:07.373636,WNTR,24.87,24.9,24.93,2043800.0,1793.0,2005500.0,1793.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,39,2026-02-01 02:35:08.403421,SPNG,25.26,25.01,25.26,1960100.0,1433.0,2058200.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,39,2026-02-01 02:35:08.403421,SMMR,25.02,24.96,25.02,1951000.0,2014.0,1806900.0,2014.0
,,,,,,39,2026-02-01 02:35:08.403421,ATMN,25.46,25.19,25.37,2036300.0,1547.0,1951800.0,1547.0
,,,,,,39,2026-02-01 02:35:08.403421,WNTR,24.99,24.99,25.0,2163300.0,,2087500.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,40,2026-02-01 02:35:09.443850,SPNG,25.26,24.8,25.26,2019400.0,1958700.0,930.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,40,2026-02-01 02:35:09.443850,SMMR,24.84,24.84,25.04,2020200.0,1828800.0,1698.0,
,,,,,,40,2026-02-01 02:35:09.443850,ATMN,25.04,25.33,25.37,2050100.0,1951800.0,915.0,915.0
,,,,,,40,2026-02-01 02:35:09.443850,WNTR,24.9,24.79,24.82,2140500.0,2049000.0,,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,41,2026-02-01 02:35:10.486804,SPNG,25.26,24.8,24.91,1961800.0,1483.0,1944400.0,1483.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,41,2026-02-01 02:35:10.486804,SMMR,24.84,24.84,24.95,1926700.0,2102.0,1828300.0,2102.0
,,,,,,41,2026-02-01 02:35:10.486804,ATMN,25.33,25.23,25.27,2077700.0,1650.0,1926200.0,1650.0
,,,,,,41,2026-02-01 02:35:10.486804,WNTR,24.9,24.81,24.82,2141900.0,,2085400.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,42,2026-02-01 02:35:11.517059,SPNG,25.35,24.78,25.33,2050600.0,2012400.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,42,2026-02-01 02:35:11.517059,SMMR,24.95,24.84,24.95,1946600.0,1828300.0,2102.0,2102.0
,,,,,,42,2026-02-01 02:35:11.517059,ATMN,25.38,25.38,25.44,2064200.0,1963600.0,1487.0,1487.0
,,,,,,42,2026-02-01 02:35:11.517059,WNTR,24.79,24.79,24.82,2154700.0,2086800.0,,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,43,2026-02-01 02:35:12.546067,SPNG,24.79,25.11,25.33,2072000.0,2012400.0,,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,43,2026-02-01 02:35:12.546067,SMMR,24.95,24.99,25.04,1896200.0,1939800.0,2102.0,
,,,,,,43,2026-02-01 02:35:12.546067,ATMN,25.44,25.23,25.44,2055200.0,1957500.0,1818.0,1818.0
,,,,,,43,2026-02-01 02:35:12.546067,WNTR,24.88,24.81,24.86,2048300.0,2078500.0,2002.0,
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,44,2026-02-01 02:35:13.576783,SPNG,24.92,24.92,25.07,1962500.0,1483.0,1915900.0,1483.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,44,2026-02-01 02:35:13.576783,SMMR,25.04,25.04,25.05,1886900.0,2314.0,1916300.0,
,,,,,,44,2026-02-01 02:35:13.576783,ATMN,25.44,25.23,25.44,2010000.0,1818.0,1961400.0,1818.0
,,,,,,44,2026-02-01 02:35:13.576783,WNTR,24.88,24.81,24.85,2026600.0,2002.0,1992600.0,2002.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,45,2026-02-01 02:35:14.605107,SPNG,25.19,24.92,25.12,1986200.0,1483.0,2027500.0,
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,45,2026-02-01 02:35:14.605107,SMMR,25.05,25.05,25.07,1880300.0,1671.0,1824500.0,1671.0
,,,,,,45,2026-02-01 02:35:14.605107,ATMN,25.53,25.17,25.53,2016400.0,1818.0,2087900.0,
,,,,,,45,2026-02-01 02:35:14.605107,WNTR,24.88,24.79,24.85,2139400.0,,2106600.0,
