tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_IESE-1,SELL_LUIS-1,BUY_IESE-1,SELL_LUIS-3,BUY_LUIS-1,BUY_LUIS-3,SELL_CALG-1,SELL_UEBR-1,BUY_CALG-1,BUY_UEBR-1,SELL_LUIS-2,BUY_LUIS-2
0,2026-02-01 13:36:40.486009,SPNG,0.0,0.0,24.94,2318000.0,2355400.0,0,0,0,0,0,0,0,0,0,0,0,0
0,2026-02-01 13:36:40.486009,SMMR,25.06,0.0,25.06,2265400.0,2181000.0,0,0,0,0,0,0,0,0,0,0,0,0
0,2026-02-01 13:36:40.486009,ATMN,0.0,24.91,0.0,1990200.0,2365700.0,0,0,0,0,0,0,0,0,0,0,0,0
0,2026-02-01 13:36:40.486009,WNTR,25.02,0.0,25.02,2268100.0,2125400.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,1,2026-02-01 13:36:41.508272,SPNG,25.05,25.0,25.05,2297600.0,2361900.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 13:36:41.508272,SMMR,25.07,24.97,25.07,2241800.0,2179600.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1,2026-02-01 13:36:41.508272,ATMN,25.17,24.91,25.17,1990200.0,2365700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1,2026-02-01 13:36:41.508272,WNTR,25.06,25.08,25.09,2305400.0,1811800.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,2,2026-02-01 13:36:42.526163,SPNG,25.05,25.0,25.05,2297600.0,2294800.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 13:36:42.526163,SMMR,25.07,24.97,25.03,2241800.0,2280900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,2,2026-02-01 13:36:42.526163,ATMN,25.04,25.04,25.17,2130700.0,2365700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,2,2026-02-01 13:36:42.526163,WNTR,24.98,24.98,24.99,2229500.0,1929900.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,3,2026-02-01 13:36:43.543335,SPNG,24.92,24.92,25.05,2321700.0,2288700.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 13:36:43.543335,SMMR,24.97,24.97,25.03,2234000.0,2245200.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,3,2026-02-01 13:36:43.543335,ATMN,25.24,25.04,25.24,2369600.0,2403500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,3,2026-02-01 13:36:43.543335,WNTR,24.98,24.85,24.95,2212800.0,2021800.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,4,2026-02-01 13:36:44.561910,SPNG,25.12,24.83,25.12,2339000.0,2300200.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 13:36:44.561910,SMMR,24.97,24.97,25.0,2234000.0,2240700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,4,2026-02-01 13:36:44.561910,ATMN,24.91,24.91,25.29,2229100.0,2448200.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,4,2026-02-01 13:36:44.561910,WNTR,24.98,24.85,24.95,2250100.0,2021800.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,5,2026-02-01 13:36:45.591037,SPNG,25.01,24.83,24.94,2339000.0,1000.0,2164200.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 13:36:45.591037,SMMR,24.93,24.93,25.0,2229200.0,,2240700.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,5,2026-02-01 13:36:45.591037,ATMN,24.91,24.83,24.87,2096000.0,,2439300.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,5,2026-02-01 13:36:45.591037,WNTR,24.99,24.88,24.97,2296000.0,,2027500.0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,7,2026-02-01 13:36:46.621595,SPNG,24.64,24.64,25.01,2357000.0,2268200.0,,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 13:36:46.621595,SMMR,25.07,24.87,25.07,2213400.0,2213600.0,,0,0,0,0,0,0,0,0,0,0,0
,,,,,,7,2026-02-01 13:36:46.621595,ATMN,24.83,24.83,25.08,2096000.0,2327900.0,1000.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,7,2026-02-01 13:36:46.621595,WNTR,24.99,24.88,24.99,2296000.0,2027700.0,,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,8,2026-02-01 13:36:47.645197,SPNG,25.22,24.91,25.22,1000.0,2261400.0,2288600.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 13:36:47.645197,SMMR,25.08,24.87,25.08,,2184200.0,2184500.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,8,2026-02-01 13:36:47.645197,ATMN,25.36,24.99,25.36,,2302900.0,2431700.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,8,2026-02-01 13:36:47.645197,WNTR,25.09,24.97,25.09,2000.0,2095000.0,1909600.0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,9,2026-02-01 13:36:48.676586,SPNG,24.59,24.83,24.95,2374900.0,2000.0,2056300.0,,0,0,0,0,0,0,0,0,0,0
