news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,3,2026-02-01 03:04:37.888362,SPNG,24.74,24.74,25.02,1649600.0,2044200.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 03:04:37.888362,SMMR,25.1,25.05,25.1,2275500.0,1788800.0
,,,,,,3,2026-02-01 03:04:37.888362,ATMN,25.13,24.93,25.13,2090200.0,1996500.0
,,,,,,3,2026-02-01 03:04:37.888362,WNTR,24.89,24.89,25.0,2036700.0,2366100.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,4,2026-02-01 03:04:38.923822,SPNG,25.02,25.02,25.08,1852400.0,2047400.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 03:04:38.923822,SMMR,24.92,24.92,25.01,2260300.0,1878900.0
,,,,,,4,2026-02-01 03:04:38.923822,ATMN,24.93,24.73,24.74,2095600.0,2005600.0
,,,,,,4,2026-02-01 03:04:38.923822,WNTR,24.9,24.97,25.04,2148600.0,2392100.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,5,2026-02-01 03:04:39.957840,SPNG,25.08,24.74,25.08,1848700.0,2038000.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 03:04:39.957840,SMMR,24.91,24.91,25.01,2194200.0,1878900.0
,,,,,,5,2026-02-01 03:04:39.957840,ATMN,25.13,24.73,25.13,2061500.0,1996500.0
,,,,,,5,2026-02-01 03:04:39.957840,WNTR,25.13,25.09,25.13,2300500.0,2400000.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,6,2026-02-01 03:04:40.987472,SPNG,24.74,24.74,25.08,1938800.0,2038000.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 03:04:40.987472,SMMR,25.0,24.98,25.0,2186600.0,2004700.0
,,,,,,6,2026-02-01 03:04:40.987472,ATMN,25.16,24.85,25.16,2030500.0,1983100.0
,,,,,,6,2026-02-01 03:04:40.987472,WNTR,25.09,25.09,25.13,2300500.0,2374000.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,7,2026-02-01 03:04:42.015788,SPNG,24.74,24.74,25.08,1938800.0,2045200.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 03:04:42.015788,SMMR,25.1,24.98,25.1,2186600.0,1913200.0
,,,,,,7,2026-02-01 03:04:42.015788,ATMN,25.19,24.85,25.19,2012600.0,1957900.0
,,,,,,7,2026-02-01 03:04:42.015788,WNTR,24.89,24.89,25.13,2163300.0,2328900.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,8,2026-02-01 03:04:43.043268,SPNG,25.15,24.74,25.04,2037000.0,2043600.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 03:04:43.043268,SMMR,25.1,24.98,25.09,2186600.0,1882100.0
,,,,,,8,2026-02-01 03:04:43.043268,ATMN,25.19,24.85,24.88,2026700.0,1943500.0
,,,,,,8,2026-02-01 03:04:43.043268,WNTR,25.0,25.1,25.13,2291800.0,2328900.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,9,2026-02-01 03:04:44.073416,SPNG,24.48,24.48,25.04,2069100.0,2043600.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 03:04:44.073416,SMMR,24.98,24.91,24.98,2173100.0,2084400.0
,,,,,,9,2026-02-01 03:04:44.073416,ATMN,25.2,24.85,25.2,2041500.0,1967000.0
,,,,,,9,2026-02-01 03:04:44.073416,WNTR,25.0,25.1,25.13,2291800.0,2342900.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,10,2026-02-01 03:04:45.120076,SPNG,25.04,24.48,25.04,1995100.0,2043600.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 03:04:45.120076,SMMR,24.98,24.91,24.98,2184400.0,2092200.0
,,,,,,10,2026-02-01 03:04:45.120076,ATMN,24.78,24.78,25.04,2040600.0,1960600.0
,,,,,,10,2026-02-01 03:04:45.120076,WNTR,25.1,25.0,25.01,2283400.0,2362800.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,11,2026-02-01 03:04:46.283070,SPNG,25.23,24.48,24.98,1980100.0,2029700.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 03:04:46.283070,SMMR,24.98,25.02,25.03,2147100.0,2090100.0
,,,,,,11,2026-02-01 03:04:46.283070,ATMN,24.73,24.73,25.23,2028000.0,1988200.0
,,,,,,11,2026-02-01 03:04:46.283070,WNTR,24.89,24.89,25.15,2302400.0,2356700.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,12,2026-02-01 03:04:47.321931,SPNG,25.32,24.48,25.32,2020200.0,2040000.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,12,2026-02-01 03:04:47.321931,SMMR,24.98,25.02,25.03,2147100.0,2148000.0
,,,,,,12,2026-02-01 03:04:47.321931,ATMN,24.77,24.73,24.77,2059200.0,2001900.0
,,,,,,12,2026-02-01 03:04:47.321931,WNTR,24.89,24.89,25.04,2302400.0,2399100.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,13,2026-02-01 03:04:48.338070,SPNG,25.2,25.2,25.32,2017600.0,2024300.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,13,2026-02-01 03:04:48.338070,SMMR,24.91,24.91,25.03,2155600.0,2164400.0
,,,,,,13,2026-02-01 03:04:48.338070,ATMN,24.73,24.63,24.72,2062300.0,1982400.0
,,,,,,13,2026-02-01 03:04:48.338070,WNTR,24.84,24.97,25.04,2303600.0,2406000.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,14,2026-02-01 03:04:49.379513,SPNG,24.35,24.35,25.4,2023000.0,2022600.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-01 03:04:49.379513,SMMR,25.03,24.94,25.03,2140600.0,2164400.0
,,,,,,14,2026-02-01 03:04:49.379513,ATMN,24.63,24.63,25.23,2062300.0,2001900.0
,,,,,,14,2026-02-01 03:04:49.379513,WNTR,24.97,24.97,25.08,2303600.0,2376900.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,15,2026-02-01 03:04:50.418943,SPNG,24.35,24.93,25.07,2020700.0,2021700.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,15,2026-02-01 03:04:50.418943,SMMR,25.01,25.01,25.03,2144900.0,2164400.0
,,,,,,15,2026-02-01 03:04:50.418943,ATMN,25.1,24.63,25.1,2062300.0,1967500.0
,,,,,,15,2026-02-01 03:04:50.418943,WNTR,24.82,24.82,25.01,2275800.0,2352800.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,16,2026-02-01 03:04:51.450613,SPNG,25.07,25.32,25.37,2045900.0,2004200.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-01 03:04:51.450613,SMMR,25.01,25.01,25.03,2144900.0,2161600.0
,,,,,,16,2026-02-01 03:04:51.450613,ATMN,25.1,24.88,25.1,2045200.0,1991100.0
,,,,,,16,2026-02-01 03:04:51.450613,WNTR,24.82,24.82,25.01,2254600.0,2347700.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,17,2026-02-01 03:04:52.479755,SPNG,24.35,24.51,25.05,2031900.0,2001400.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,17,2026-02-01 03:04:52.479755,SMMR,25.04,24.91,25.04,2155600.0,2160600.0
,,,,,,17,2026-02-01 03:04:52.479755,ATMN,24.88,24.88,24.89,2045200.0,1985000.0
,,,,,,17,2026-02-01 03:04:52.479755,WNTR,24.78,24.78,25.01,2253700.0,2347700.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,18,2026-02-01 03:04:53.515909,SPNG,25.05,25.21,25.28,2026100.0,1986900.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,18,2026-02-01 03:04:53.515909,SMMR,25.06,24.89,25.06,2151700.0,2149200.0
,,,,,,18,2026-02-01 03:04:53.515909,ATMN,24.89,24.88,24.89,2051300.0,1985000.0
,,,,,,18,2026-02-01 03:04:53.515909,WNTR,24.78,24.78,24.84,2247300.0,2334600.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,19,2026-02-01 03:04:54.542049,SPNG,24.9,24.51,24.9,2037800.0,1998500.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,19,2026-02-01 03:04:54.542049,SMMR,24.86,24.87,25.06,2169700.0,2149200.0
,,,,,,19,2026-02-01 03:04:54.542049,ATMN,24.89,25.01,25.1,2087700.0,1991100.0
,,,,,,19,2026-02-01 03:04:54.542049,WNTR,24.84,24.9,24.93,2252100.0,2312900.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,20,2026-02-01 03:04:55.569900,SPNG,24.9,24.92,25.15,2062600.0,1974600.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,20,2026-02-01 03:04:55.569900,SMMR,24.86,24.93,25.06,2146800.0,2138400.0
,,,,,,20,2026-02-01 03:04:55.569900,ATMN,25.01,25.01,25.1,2087700.0,1983000.0
,,,,,,20,2026-02-01 03:04:55.569900,WNTR,24.73,24.73,24.93,2221800.0,2341400.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,21,2026-02-01 03:04:56.621109,SPNG,24.98,24.98,25.15,2052800.0,1974600.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,21,2026-02-01 03:04:56.621109,SMMR,24.93,24.93,24.97,2146800.0,2100700.0
,,,,,,21,2026-02-01 03:04:56.621109,ATMN,25.17,24.82,25.17,2064500.0,2016400.0
,,,,,,21,2026-02-01 03:04:56.621109,WNTR,24.73,24.77,24.89,2220000.0,2349900.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,22,2026-02-01 03:04:57.668640,SPNG,25.15,24.98,25.15,2025800.0,1981500.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,22,2026-02-01 03:04:57.668640,SMMR,24.87,24.87,25.06,2166600.0,2132800.0
,,,,,,22,2026-02-01 03:04:57.668640,ATMN,25.25,24.82,25.25,2063000.0,1990100.0
,,,,,,22,2026-02-01 03:04:57.668640,WNTR,24.89,24.77,24.89,2220000.0,2349900.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,23,2026-02-01 03:04:58.697526,SPNG,25.15,24.98,24.99,1981200.0,1982800.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,23,2026-02-01 03:04:58.697526,SMMR,25.08,24.87,25.08,2143100.0,2112700.0
,,,,,,23,2026-02-01 03:04:58.697526,ATMN,25.25,24.82,25.22,2084900.0,2028200.0
,,,,,,23,2026-02-01 03:04:58.697526,WNTR,24.77,24.77,25.01,2220000.0,2358600.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,24,2026-02-01 03:04:59.728180,SPNG,24.86,24.86,24.99,1968600.0,1982800.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,24,2026-02-01 03:04:59.728180,SMMR,24.87,24.87,24.88,2137400.0,2116800.0
,,,,,,24,2026-02-01 03:04:59.728180,ATMN,25.27,25.21,25.27,2077900.0,1986400.0
,,,,,,24,2026-02-01 03:04:59.728180,WNTR,24.72,24.72,25.01,2232300.0,2358600.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,25,2026-02-01 03:05:00.753434,SPNG,25.15,24.86,25.15,1992400.0,1967300.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,25,2026-02-01 03:05:00.753434,SMMR,24.87,24.87,24.88,2127500.0,2116800.0
,,,,,,25,2026-02-01 03:05:00.753434,ATMN,25.27,25.21,25.27,2077900.0,2002400.0
,,,,,,25,2026-02-01 03:05:00.753434,WNTR,24.69,24.69,24.89,2229100.0,2377400.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,26,2026-02-01 03:05:01.791784,SPNG,25.11,25.11,25.15,1974500.0,1959500.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,26,2026-02-01 03:05:01.791784,SMMR,24.88,24.87,24.91,2117000.0,2126100.0
,,,,,,26,2026-02-01 03:05:01.791784,ATMN,25.27,25.21,25.27,2077900.0,1997200.0
,,,,,,26,2026-02-01 03:05:01.791784,WNTR,25.01,24.69,25.01,2258400.0,2358600.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,27,2026-02-01 03:05:02.823323,SPNG,25.11,25.11,25.15,1975200.0,1952500.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,27,2026-02-01 03:05:02.823323,SMMR,24.91,24.91,24.99,2129100.0,2100700.0
,,,,,,27,2026-02-01 03:05:02.823323,ATMN,25.27,25.27,25.28,2087300.0,2000500.0
,,,,,,27,2026-02-01 03:05:02.823323,WNTR,24.69,24.69,25.01,2263900.0,2358600.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,28,2026-02-01 03:05:03.853799,SPNG,24.86,24.86,25.15,1997900.0,1952500.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,28,2026-02-01 03:05:03.853799,SMMR,24.91,24.91,24.93,2162200.0,2134100.0
,,,,,,28,2026-02-01 03:05:03.853799,ATMN,25.28,24.82,25.28,2084900.0,2000500.0
,,,,,,28,2026-02-01 03:05:03.853799,WNTR,25.01,24.69,25.01,2277400.0,2358600.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,29,2026-02-01 03:05:04.880932,SPNG,25.01,25.07,25.15,2014700.0,1952500.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,29,2026-02-01 03:05:04.880932,SMMR,24.86,24.86,24.93,2158400.0,2134100.0
,,,,,,29,2026-02-01 03:05:04.880932,ATMN,25.28,25.29,25.31,2101500.0,1984600.0
,,,,,,29,2026-02-01 03:05:04.880932,WNTR,24.69,24.69,25.06,2272100.0,2371900.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,30,2026-02-01 03:05:05.901348,SPNG,25.24,25.07,25.24,2014700.0,1969300.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,30,2026-02-01 03:05:05.901348,SMMR,24.86,24.87,24.93,2180700.0,2134100.0
,,,,,,30,2026-02-01 03:05:05.901348,ATMN,25.01,25.05,25.31,2094500.0,1984600.0
,,,,,,30,2026-02-01 03:05:05.901348,WNTR,25.06,24.8,25.01,2278700.0,2365700.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,31,2026-02-01 03:05:06.933536,SPNG,24.77,24.77,25.19,2027000.0,1958200.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,31,2026-02-01 03:05:06.933536,SMMR,24.86,24.86,24.93,2214700.0,2120000.0
,,,,,,31,2026-02-01 03:05:06.933536,ATMN,24.72,25.16,25.33,2110600.0,1960600.0
,,,,,,31,2026-02-01 03:05:06.933536,WNTR,24.91,24.99,25.01,2264300.0,2365700.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,32,2026-02-01 03:05:07.951801,SPNG,25.19,24.77,25.1,2012700.0,1986600.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,32,2026-02-01 03:05:07.951801,SMMR,24.98,24.93,24.98,2219800.0,2123600.0
,,,,,,32,2026-02-01 03:05:07.951801,ATMN,25.16,25.16,25.33,2110600.0,1997200.0
,,,,,,32,2026-02-01 03:05:07.951801,WNTR,24.99,24.8,24.94,2254400.0,2362700.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,33,2026-02-01 03:05:08.986414,SPNG,25.1,24.77,25.1,2044300.0,1986600.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,33,2026-02-01 03:05:08.986414,SMMR,24.93,24.93,24.99,2219800.0,2108200.0
,,,,,,33,2026-02-01 03:05:08.986414,ATMN,24.72,25.22,25.33,2092700.0,1974800.0
,,,,,,33,2026-02-01 03:05:08.986414,WNTR,24.8,24.84,24.94,2251300.0,2362700.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,34,2026-02-01 03:05:10.010935,SPNG,25.28,24.77,25.28,2066500.0,1966300.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,34,2026-02-01 03:05:10.010935,SMMR,25.08,24.93,25.08,2219800.0,2125800.0
,,,,,,34,2026-02-01 03:05:10.010935,ATMN,24.72,25.22,25.33,2092700.0,1978100.0
,,,,,,34,2026-02-01 03:05:10.010935,WNTR,24.8,24.84,24.94,2282400.0,2362700.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,36,2026-02-01 03:05:11.055018,SPNG,25.36,24.77,25.36,2066500.0,1982300.0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,36,2026-02-01 03:05:11.055018,SMMR,25.08,24.93,25.08,2190200.0,2154500.0
,,,,,,36,2026-02-01 03:05:11.055018,ATMN,24.72,25.22,25.29,2092700.0,1926900.0
,,,,,,36,2026-02-01 03:05:11.055018,WNTR,24.88,24.91,25.01,2272200.0,2387800.0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,37,2026-02-01 03:05:12.088158,SPNG,25.36,24.77,24.9,2055100.0,1968000.0
