news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_COLA-6,BUY_COLA-6
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,1,2026-02-01 07:12:47.481240,SPNG,24.62,24.97,25.05,1925700.0,2244800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 07:12:47.481240,SMMR,25.04,25.05,25.12,2072000.0,1849900.0,0,0
,,,,,,1,2026-02-01 07:12:47.481240,ATMN,25.03,24.78,25.03,1838800.0,2299700.0,0,0
,,,,,,1,2026-02-01 07:12:47.481240,WNTR,24.98,25.06,25.08,2149000.0,1841000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,2,2026-02-01 07:12:48.500595,SPNG,24.58,24.58,25.05,1911400.0,2244800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 07:12:48.500595,SMMR,24.96,24.96,25.08,2078200.0,1958200.0,0,0
,,,,,,2,2026-02-01 07:12:48.500595,ATMN,24.91,24.91,25.15,1968100.0,2279700.0,0,0
,,,,,,2,2026-02-01 07:12:48.500595,WNTR,25.11,25.06,25.11,2157800.0,1844900.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,3,2026-02-01 07:12:49.521916,SPNG,25.14,24.74,25.14,2140400.0,2222500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 07:12:49.521916,SMMR,24.96,24.98,25.05,2101700.0,1994600.0,0,0
,,,,,,3,2026-02-01 07:12:49.521916,ATMN,24.99,24.99,25.33,2073600.0,2284100.0,0,0
,,,,,,3,2026-02-01 07:12:49.521916,WNTR,25.09,25.06,25.09,2157800.0,2190300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,4,2026-02-01 07:12:50.547831,SPNG,24.74,24.74,25.14,2140400.0,2228400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 07:12:50.547831,SMMR,25.06,24.98,25.06,2089200.0,1971700.0,0,0
,,,,,,4,2026-02-01 07:12:50.547831,ATMN,25.09,25.09,25.33,2304800.0,2284100.0,0,0
,,,,,,4,2026-02-01 07:12:50.547831,WNTR,25.12,24.94,25.12,2170800.0,2046800.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,5,2026-02-01 07:12:51.584660,SPNG,25.1,24.72,25.1,2024700.0,2239900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 07:12:51.584660,SMMR,25.05,25.05,25.08,2088700.0,1958200.0,0,0
,,,,,,5,2026-02-01 07:12:51.584660,ATMN,25.33,24.91,25.33,2174300.0,2256200.0,0,0
,,,,,,5,2026-02-01 07:12:51.584660,WNTR,24.92,24.92,25.12,2176600.0,2046800.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,6,2026-02-01 07:12:52.612914,SPNG,24.72,24.72,25.45,2024700.0,2239500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 07:12:52.612914,SMMR,25.09,25.05,25.09,2088700.0,1957600.0,0,0
,,,,,,6,2026-02-01 07:12:52.612914,ATMN,24.91,25.09,25.33,2189400.0,2288100.0,0,0
,,,,,,6,2026-02-01 07:12:52.612914,WNTR,24.92,24.92,25.13,2176600.0,1929000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,7,2026-02-01 07:12:53.630797,SPNG,24.51,24.51,25.45,1781500.0,2239500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 07:12:53.630797,SMMR,25.12,25.05,25.09,2088700.0,1962400.0,0,0
,,,,,,7,2026-02-01 07:12:53.630797,ATMN,25.05,25.12,25.33,2270000.0,2288100.0,0,0
,,,,,,7,2026-02-01 07:12:53.630797,WNTR,24.92,24.92,25.17,2176600.0,1940400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,8,2026-02-01 07:12:54.647721,SPNG,24.75,24.51,24.75,1876000.0,2246200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 07:12:54.647721,SMMR,25.05,24.98,25.03,2100100.0,1939100.0,0,0
,,,,,,8,2026-02-01 07:12:54.647721,ATMN,24.84,24.84,25.08,2176000.0,2325900.0,0,0
,,,,,,8,2026-02-01 07:12:54.647721,WNTR,24.92,24.92,25.17,2199400.0,1940400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,9,2026-02-01 07:12:55.677696,SPNG,25.22,25.22,25.45,2003000.0,2223200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 07:12:55.677696,SMMR,25.09,24.98,25.0,2100100.0,1954100.0,0,0
,,,,,,9,2026-02-01 07:12:55.677696,ATMN,25.08,24.84,25.08,2277500.0,2325900.0,0,0
,,,,,,9,2026-02-01 07:12:55.677696,WNTR,24.92,24.92,25.17,2168400.0,2171000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,10,2026-02-01 07:12:56.707449,SPNG,25.22,25.22,25.45,2003000.0,2222300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 07:12:56.707449,SMMR,25.09,25.1,25.12,2099000.0,1935600.0,0,0
,,,,,,10,2026-02-01 07:12:56.707449,ATMN,25.08,25.18,25.27,2274300.0,2306800.0,0,0
,,,,,,10,2026-02-01 07:12:56.707449,WNTR,25.08,24.92,25.07,2168400.0,2188600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 11000 shares for this week.,11,2026-02-01 07:12:57.734642,SPNG,25.51,24.23,25.51,1742300.0,2208900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 07:12:57.734642,SMMR,25.09,25.1,25.12,2095800.0,1935100.0,0,0
,,,,,,11,2026-02-01 07:12:57.734642,ATMN,25.18,24.84,25.14,2288400.0,2254700.0,0,0
,,,,,,11,2026-02-01 07:12:57.734642,WNTR,25.08,25.0,25.07,2182100.0,2187500.0,0,0
