news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-1,SELL_LUIS-1
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,1,2026-02-01 10:02:07.247482,SPNG,25.21,24.88,25.21,2345200.0,2382800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 10:02:07.247482,SMMR,25.11,25.0,25.04,2105900.0,1731600.0,0,0
,,,,,,1,2026-02-01 10:02:07.247482,ATMN,24.84,24.84,25.08,2191700.0,2281600.0,0,0
,,,,,,1,2026-02-01 10:02:07.247482,WNTR,25.05,24.98,25.05,2138000.0,2262300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,2,2026-02-01 10:02:08.252637,SPNG,25.21,25.43,25.57,2354100.0,2399500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 10:02:08.252637,SMMR,25.0,25.01,25.03,2072900.0,1815300.0,0,0
,,,,,,2,2026-02-01 10:02:08.252637,ATMN,25.08,24.96,25.05,2323000.0,2302000.0,0,0
,,,,,,2,2026-02-01 10:02:08.252637,WNTR,25.03,25.03,25.05,2149200.0,2262300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,3,2026-02-01 10:02:09.279334,SPNG,25.43,24.88,25.42,2345200.0,2359300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 10:02:09.279334,SMMR,24.98,24.98,25.02,2097500.0,2014900.0,0,0
,,,,,,3,2026-02-01 10:02:09.279334,ATMN,24.76,24.96,25.05,2340900.0,2280300.0,0,0
,,,,,,3,2026-02-01 10:02:09.279334,WNTR,25.14,24.98,25.05,2138000.0,2237600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,4,2026-02-01 10:02:10.312264,SPNG,24.87,24.87,25.42,2364000.0,2367200.0,0,0
