news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_COLA-6,BUY_COLA-6
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,2,2026-02-01 07:06:44.962917,SPNG,24.75,24.75,25.54,2159600.0,2111900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 07:06:44.962917,SMMR,25.04,25.04,25.08,2124400.0,2392900.0,0,0
,,,,,,2,2026-02-01 07:06:44.962917,ATMN,25.14,25.14,25.17,2297300.0,2060300.0,0,0
,,,,,,2,2026-02-01 07:06:44.962917,WNTR,25.13,24.93,25.13,1732900.0,2056700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,3,2026-02-01 07:06:45.999942,SPNG,24.75,24.75,25.26,2159600.0,2158300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 07:06:45.999942,SMMR,25.04,25.04,25.08,2351900.0,2367000.0,0,0
,,,,,,3,2026-02-01 07:06:45.999942,ATMN,24.64,24.64,25.17,2308700.0,2154900.0,0,0
,,,,,,3,2026-02-01 07:06:45.999942,WNTR,24.92,24.99,25.13,1825000.0,2056700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,4,2026-02-01 07:06:47.018887,SPNG,25.27,24.75,25.27,2159600.0,2175200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 07:06:47.018887,SMMR,25.13,24.99,25.13,2391900.0,2389000.0,0,0
,,,,,,4,2026-02-01 07:06:47.018887,ATMN,25.23,25.02,25.05,2287300.0,2142800.0,0,0
,,,,,,4,2026-02-01 07:06:47.018887,WNTR,24.92,25.09,25.13,1927700.0,2095700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,5,2026-02-01 07:06:48.052014,SPNG,25.27,24.75,24.96,2143700.0,2209400.0,0,0
