timestamp,tick,period,ticks_until_close,nlv,nlv_delta,pnl_from_start,aggregate_position,aggregate_limit,gross_position,gross_limit,net_position,net_limit,SPNG_pos,SPNG_mid,SPNG_spread,SPNG_vwap,SPNG_unrealized,SPNG_realized,SPNG_momentum,SPNG_vol,SPNG_fill_rate,SPNG_news_adj,SPNG_bid_px,SPNG_ask_px,SPNG_bid_sz,SPNG_ask_sz,SPNG_fills,SPNG_posts,SPNG_cancels,SMMR_pos,SMMR_mid,SMMR_spread,SMMR_vwap,SMMR_unrealized,SMMR_realized,SMMR_momentum,SMMR_vol,SMMR_fill_rate,SMMR_news_adj,SMMR_bid_px,SMMR_ask_px,SMMR_bid_sz,SMMR_ask_sz,SMMR_fills,SMMR_posts,SMMR_cancels,ATMN_pos,ATMN_mid,ATMN_spread,ATMN_vwap,ATMN_unrealized,ATMN_realized,ATMN_momentum,ATMN_vol,ATMN_fill_rate,ATMN_news_adj,ATMN_bid_px,ATMN_ask_px,ATMN_bid_sz,ATMN_ask_sz,ATMN_fills,ATMN_posts,ATMN_cancels,WNTR_pos,WNTR_mid,WNTR_spread,WNTR_vwap,WNTR_unrealized,WNTR_realized,WNTR_momentum,WNTR_vol,WNTR_fill_rate,WNTR_news_adj,WNTR_bid_px,WNTR_ask_px,WNTR_bid_sz,WNTR_ask_sz,WNTR_fills,WNTR_posts,WNTR_cancels
1771027712.444,57,1,3,5559.61,1246.36,5812.88,800,13000,800,50000,-800,30000,-800,24.9550,0.5300,25.1500,-56.00,-841.15,-0.002129,0.006716,0.000,0.0000,24.66,25.33,800,543,20,58,23,0,25.0200,0.0200,0.0000,0.00,2541.23,0.000230,0.001365,0.031,0.0000,24.98,25.14,1066,461,14,71,30,0,25.5300,0.3000,0.0000,0.00,2038.56,-0.000073,0.003248,0.079,0.0000,25.38,25.68,543,933,25,68,27,0,25.2350,0.0900,0.0000,0.00,1876.97,0.000194,0.001835,0.070,0.0000,25.16,25.31,543,1200,21,71,21
1771027721.605,67,1,53,5869.54,309.93,6122.81,6676,13000,6676,50000,5076,30000,-800,24.3900,0.2200,25.1500,520.00,-841.15,-0.001808,0.016271,0.000,0.0000,24.21,24.65,4000,4000,20,60,23,5333,24.1750,0.0700,23.9800,-693.29,2434.57,0.001090,0.012125,0.031,0.0000,23.98,24.31,5333,5333,14,73,30,0,24.8400,0.2000,0.0000,0.00,2038.56,0.000942,0.003187,0.079,0.0000,24.71,24.91,4666,4666,25,70,27,543,24.7200,0.0600,25.1600,-255.21,1866.11,-0.000428,0.007260,0.070,0.0000,24.56,24.80,6000,6000,22,73,21
1771027725.108,70,1,50,8235.00,2365.46,8488.27,20922,13000,20922,50000,-10256,30000,-800,24.4900,0.1200,24.7333,194.67,652.18,0.000145,0.013545,0.000,0.0000,24.37,24.69,4000,3769,22,67,28,5333,24.0650,0.0100,23.9800,373.31,2434.57,-0.000625,0.009961,0.031,0.0000,23.89,24.21,5333,5269,15,81,37,-9332,25.0000,0.0800,24.9583,-388.83,3383.92,0.001231,0.002783,0.079,0.0000,24.93,25.09,4666,100,28,81,35,-5457,24.8300,0.0200,24.8000,-218.28,1820.63,0.000038,0.005946,0.070,0.0000,24.80,25.00,6000,3769,23,76,23
1771027728.460,73,1,47,10854.51,2619.51,11107.78,18656,13000,18656,50000,-1590,30000,3200,24.5650,0.3500,24.4100,-64.00,1950.85,0.000107,0.011785,0.000,0.0000,24.14,24.84,4000,4000,24,76,35,5333,24.1100,0.0200,23.9800,639.96,2434.57,0.000103,0.008641,0.031,0.0000,23.95,24.21,5333,5269,15,82,38,-4666,24.6900,0.1200,24.8492,462.71,4095.49,-0.002049,0.003494,0.079,0.0000,24.61,24.77,4666,3936,30,89,41,-5457,24.8450,0.1100,24.7600,-763.98,2098.91,0.000550,0.005566,0.070,0.0000,24.77,24.94,6000,6000,25,84,29
1771027732.093,77,1,43,11135.44,280.93,11388.72,18241,13000,18241,50000,13757,30000,-930,24.4500,0.6400,24.8067,52.70,4085.35,-0.001995,0.010793,0.000,0.0000,23.99,24.99,4000,4000,27,85,41,15999,23.9650,0.1500,23.9400,-4479.72,2434.57,-0.001126,0.007557,0.031,0.0000,0.00,24.08,0,5333,16,85,41,-152,24.9600,0.2200,24.8496,4.50,3734.34,0.001164,0.003929,0.079,0.0000,24.86,25.08,4666,4666,32,96,46,-1160,24.6750,0.0100,24.8876,240.85,3925.77,-0.001350,0.005182,0.070,0.0000,24.60,24.77,5227,6000,28,93,35
1771027735.637,80,1,40,16664.97,5529.53,16918.24,17669,13000,17669,50000,-7003,30000,-930,24.5950,0.0300,24.7000,83.70,5544.55,0.000177,0.009949,0.000,0.0000,24.48,24.79,4000,4000,28,93,48,5333,24.1300,0.0800,23.9400,799.95,3661.16,-0.000497,0.006955,0.031,0.0000,24.01,24.23,5333,4630,18,92,45,-5008,25.0550,0.0500,24.9835,-483.25,3724.47,0.001086,0.004899,0.079,0.0000,25.02,25.18,4666,4516,35,105,52,-6398,24.8550,0.1900,24.8896,-386.63,4056.72,0.000618,0.004852,0.070,0.0000,24.77,24.95,6000,5630,29,99,40
1771027739.148,84,1,36,19173.19,2508.21,19426.46,6146,13000,6146,50000,-6146,30000,-930,24.5450,0.0700,24.6500,-269.70,6511.05,-0.000262,0.009054,0.057,0.0000,24.36,24.65,4000,4000,29,97,51,0,23.9400,0.2200,0.0000,0.00,4301.12,-0.000816,0.006688,0.029,0.0000,23.79,24.08,5333,5333,20,101,52,-4818,24.9350,0.0500,24.9835,65.06,3720.39,-0.000205,0.004503,0.086,0.0000,24.91,25.07,4666,4666,36,109,55,-398,24.7600,0.0200,24.9294,95.27,6288.30,-0.002074,0.005040,0.083,0.0000,24.69,24.85,6000,6000,33,111,48
1771027742.368,87,1,33,20587.97,1414.79,20841.24,12146,13000,12146,50000,-12146,30000,-930,24.4950,0.0300,24.5100,-409.20,5481.25,-0.001839,0.010119,0.057,0.0000,24.29,24.62,4000,4000,30,107,60,0,24.0000,0.0200,0.0000,0.00,4301.12,0.000147,0.006348,0.029,0.0000,23.92,24.11,5333,5333,20,104,55,-4818,24.9650,0.0100,24.9994,-292.12,4717.13,0.000116,0.004250,0.086,0.0000,24.85,25.00,4666,4666,39,115,58,-6398,24.7650,0.0300,24.8138,88.50,6701.30,-0.000676,0.005337,0.083,0.0000,24.73,24.90,6000,6000,36,117,51
1771027745.405,90,1,30,21730.90,1142.92,21984.17,13591,13000,13591,50000,-5141,30000,-4930,24.5700,0.1800,24.7071,232.15,6149.60,0.000895,0.009705,0.057,0.0000,24.44,24.78,4000,4000,32,117,68,4225,23.9950,0.0900,23.9900,-169.00,4385.62,0.000090,0.006051,0.029,0.0000,23.90,24.10,5333,4686,20,108,59,-152,24.8250,0.0100,24.9994,25.74,4690.86,-0.001282,0.004528,0.086,0.0000,24.79,24.95,4666,3630,41,119,60,-4284,24.8600,0.0200,24.8138,-240.62,6656.55,0.000414,0.005082,0.083,0.0000,24.79,24.96,6000,4686,36,123,57
1771027748.482,93,1,27,23060.33,1329.43,23313.60,16223,13000,16223,50000,-7773,30000,-930,24.4850,0.1300,24.7071,146.09,7257.96,-0.000771,0.009200,0.057,0.0000,24.36,24.67,4000,4000,33,119,69,4225,24.0400,0.0200,23.9900,169.00,4385.62,0.000334,0.003778,0.029,0.0000,23.95,24.11,5333,5333,20,113,64,-8098,24.9000,0.1200,24.9797,-811.94,4810.05,0.000207,0.004319,0.086,0.0000,24.84,25.00,4666,4666,41,121,62,-2970,24.9100,0.1600,24.8902,-296.43,6684.85,0.000088,0.005133,0.083,0.0000,24.82,25.01,6000,6000,38,127,59
1771027751.524,96,1,24,27048.31,3987.98,27301.58,15003,13000,15003,50000,-6553,30000,-4930,24.6150,0.0300,24.5937,-178.93,8548.58,-0.000571,0.007080,0.057,0.0000,24.54,24.77,4000,4000,36,124,71,4225,23.9150,0.0300,23.9677,-285.95,4771.29,-0.001198,0.002774,0.029,0.0000,23.77,23.93,5333,5333,21,119,69,-3432,24.8500,0.0600,24.9945,392.81,5528.19,0.001026,0.004373,0.086,0.0000,24.81,24.97,4666,4666,44,128,66,-2416,24.8050,0.0500,24.9200,241.60,8030.72,-0.000424,0.004164,0.083,0.0000,24.74,24.89,6000,5861,42,137,65
1771027754.804,99,1,21,27505.31,457.01,27758.58,6856,13000,6856,50000,2780,30000,-930,24.4450,0.1700,24.4700,-27.90,8515.45,-0.000714,0.006516,0.057,0.0000,24.37,24.60,4000,4000,38,130,75,-1108,24.0450,0.0300,23.9900,-88.64,4865.59,0.000424,0.002720,0.029,0.0000,24.04,24.20,5333,5333,24,127,74,1234,25.0150,0.0500,24.7400,-24.68,7358.01,-0.000541,0.004517,0.086,0.0000,24.98,25.13,4666,4666,47,136,71,3584,24.9450,0.0300,24.9300,-609.28,8156.56,0.001100,0.004240,0.083,0.0000,24.93,25.10,6000,5528,46,146,70
1771027757.874,103,1,17,31284.99,3779.67,31538.26,19604,13000,19604,50000,1512,30000,-930,24.6100,0.0200,24.4700,-139.50,8515.45,0.000565,0.006628,0.057,0.0000,0.00,0.00,0,0,38,134,79,9558,24.0100,0.0600,23.9954,-720.32,5023.51,-0.000192,0.002765,0.029,0.0000,0.00,0.00,0,0,26,131,76,1000,24.9750,0.5100,24.7500,-30.00,10221.29,-0.002056,0.005657,0.086,0.0000,0.00,0.00,0,0,48,140,74,-8116,24.9500,0.1000,24.9662,293.68,8120.88,0.000244,0.004443,0.083,0.0000,0.00,0.00,0,0,47,150,73
1771027760.986,106,1,14,32003.53,718.54,32256.80,3070,13000,3070,50000,2838,30000,0,24.4750,0.0500,0.0000,0.00,8441.05,-0.000499,0.006481,0.057,0.0000,0.00,0.00,0,0,39,135,79,2954,23.8750,0.0300,23.9954,-399.86,4789.97,-0.000585,0.002846,0.029,0.0000,0.00,23.89,0,2954,26,139,76,0,25.0700,0.0200,0.0000,0.00,10401.29,0.001211,0.005655,0.086,0.0000,0.00,0.00,0,0,50,146,74,-116,24.9150,0.0700,24.9662,1.88,8770.36,0.000439,0.004568,0.083,0.0000,24.90,0.00,116,0,49,158,73
1771027764.297,109,1,11,32154.12,150.60,32407.40,116,13000,116,50000,116,30000,0,24.5400,0.0200,0.0000,0.00,8441.05,0.000562,0.006157,0.057,0.0000,0.00,0.00,0,0,39,135,79,0,23.9250,0.0300,0.0000,0.00,4537.81,0.000181,0.002801,0.029,0.0000,0.00,0.00,0,0,27,139,76,0,25.2000,0.0800,0.0000,0.00,10401.29,0.000776,0.005022,0.086,0.0000,0.00,0.00,0,0,50,146,74,116,24.8400,0.0200,24.8600,-3.48,8776.30,-0.000605,0.004405,0.083,0.0000,0.00,24.85,0,116,50,168,73
1771027767.745,112,1,8,32189.87,35.74,32443.14,3270,13000,3270,50000,-694,30000,1288,24.4550,0.1100,24.3800,25.76,8453.93,-0.000214,0.006167,0.025,0.0000,24.32,24.51,940,1600,40,139,79,0,23.8900,0.0800,0.0000,0.00,4537.81,-0.000254,0.002422,0.011,0.0000,23.84,24.00,1159,2133,27,143,76,-1866,24.9000,0.0200,25.1300,-167.94,10363.97,-0.001623,0.005467,0.058,0.0000,24.81,24.99,1159,1866,50,150,74,-116,24.8750,0.0300,24.8500,-4.64,8775.72,0.000025,0.004251,0.069,0.0000,24.87,25.02,2400,1159,52,178,73
1771027771.410,116,1,4,32181.33,-8.54,32434.60,1346,13000,1346,50000,1346,30000,660,24.4200,0.2200,24.3842,-35.78,8802.43,-0.000439,0.003532,0.025,0.0000,24.27,24.49,565,800,43,149,79,686,23.8600,0.0200,23.8800,-20.58,4551.53,-0.000193,0.002000,0.011,0.0000,23.81,23.97,565,1066,27,153,76,0,25.2600,0.0200,0.0000,0.00,10245.95,0.001551,0.005971,0.058,0.0000,25.20,25.40,933,523,53,160,74,0,24.8550,0.0300,0.0000,0.00,8859.72,-0.000126,0.003070,0.069,0.0000,24.81,24.96,565,1200,54,188,73
1771027782.057,127,1,53,30405.33,-1775.99,30658.60,4669,13000,4669,50000,-3597,30000,-3200,22.7150,0.0100,22.8400,-1088.00,7716.85,-0.003022,0.014180,0.025,0.0000,22.51,22.84,4000,4000,45,155,79,0,27.0200,0.0600,0.0000,0.00,4551.53,0.007243,0.006570,0.011,0.0000,26.94,27.16,5333,5333,27,159,76,-933,25.9900,0.0400,25.1300,-867.69,10180.64,-0.002086,0.012554,0.058,0.0000,25.87,26.19,4666,4666,56,166,74,536,24.9050,0.0300,24.8000,48.24,8873.11,0.000766,0.003963,0.069,0.0000,24.79,24.95,6000,6000,55,194,73
1771027785.160,130,1,50,26734.62,-3670.72,26987.89,18135,13000,18135,50000,11735,30000,-3200,23.3300,0.0200,22.9400,-1280.00,6556.85,0.003830,0.014616,0.025,0.0000,23.25,23.57,4000,4000,47,161,83,10666,26.8900,0.0800,26.8650,-1973.21,4764.85,0.000842,0.008532,0.011,0.0000,26.68,26.96,2646,5333,29,164,79,3733,26.1050,0.1300,25.8500,709.27,9275.58,-0.000903,0.011171,0.058,0.0000,25.91,26.22,4666,4666,60,175,79,536,24.7900,0.0400,24.7500,-32.16,9116.32,-0.000139,0.004657,0.069,0.0000,24.75,24.91,6000,5734,57,201,78
1771027788.572,133,1,47,32496.59,5761.97,32749.86,15096,13000,15096,50000,3596,30000,-3200,23.3700,0.0600,23.2067,-618.67,6343.52,0.002610,0.013114,0.025,0.0000,23.28,23.60,4000,4000,48,167,88,-2550,26.9250,0.0100,26.9200,-25.50,4487.17,-0.000173,0.008119,0.011,0.0000,26.81,27.06,5333,5333,31,174,87,4101,26.2300,0.0200,26.1200,-861.21,12578.37,0.000053,0.009993,0.058,0.0000,26.12,26.44,4666,4666,62,182,84,5245,24.7250,0.0100,24.5818,147.94,10444.97,-0.000341,0.004126,0.069,0.0000,24.61,24.77,6000,6000,60,208,82
1771027791.758,136,1,44,36717.33,4220.74,36970.60,10880,13000,10880,50000,-8860,30000,1010,23.2050,0.1300,23.1600,20.20,6551.75,-0.000463,0.011917,0.025,0.0000,23.03,23.35,4000,4000,50,175,94,-2550,26.7150,0.0500,26.8600,-51.00,5333.46,-0.002312,0.008057,0.011,0.0000,26.57,26.83,5333,5333,33,180,91,-565,26.2050,0.0500,26.0700,-84.75,12443.31,0.000740,0.009570,0.058,0.0000,26.09,26.40,4666,4666,64,190,90,-6755,24.8900,0.0600,24.8609,276.02,12228.34,0.001876,0.004346,0.069,0.0000,24.85,25.01,6000,6000,63,216,87
1771027795.138,140,1,40,37459.90,742.57,37713.17,9151,13000,9151,50000,8021,30000,1010,23.0850,0.0100,23.1600,-80.80,6551.75,-0.000524,0.010731,0.025,0.0000,22.85,23.17,4000,4000,50,179,98,2783,26.7350,0.0900,26.8100,-333.96,5567.62,-0.002243,0.007516,0.011,0.0000,26.61,26.84,5333,5333,35,184,93,-565,25.9750,0.1900,26.0800,5.65,12530.98,-0.001618,0.008774,0.058,0.0000,25.85,26.18,3994,4666,66,198,96,4793,24.7800,0.0400,24.7086,486.03,13450.53,-0.000006,0.003986,0.069,0.0000,24.66,24.81,2448,6000,66,221,89
1771027798.529,143,1,37,40002.74,2542.84,40256.01,18176,13000,18176,50000,-11318,30000,-10990,23.4600,0.0200,23.3465,-1357.60,6622.45,0.003601,0.010701,0.030,0.0000,23.31,23.63,4000,2157,53,187,103,-2550,26.7300,0.0400,26.8300,204.00,5729.94,-0.001295,0.007074,0.045,0.0000,26.64,26.85,5333,4670,36,189,97,3429,26.0550,0.0300,26.0000,-411.48,15218.24,0.000386,0.008518,0.121,0.0000,25.88,26.15,4666,4666,70,208,102,-1207,24.5400,0.0400,24.7283,58.33,14185.14,-0.002103,0.004645,0.074,0.0000,24.52,24.68,6000,4504,69,229,94
1771027801.627,146,1,34,44456.83,4454.09,44710.10,12561,13000,12561,50000,-11983,30000,-6990,23.5000,0.0600,23.3465,-234.38,6608.33,0.002093,0.010331,0.030,0.0000,23.35,23.67,4000,4000,54,193,108,-1667,26.7050,0.0300,26.7400,-66.68,6635.07,-0.000885,0.006751,0.045,0.0000,26.53,26.74,5333,4450,37,197,104,-3615,26.1200,0.0600,26.1306,255.04,16424.07,0.000880,0.008048,0.121,0.0000,26.03,26.29,4666,4450,72,215,107,289,24.5500,0.0400,24.5700,-28.90,14864.28,-0.001175,0.005009,0.074,0.0000,24.43,24.59,6000,4450,71,235,98
1771027804.913,149,1,31,44328.42,-128.41,44581.69,7682,13000,7682,50000,-5580,30000,-2908,23.1750,0.3500,23.0400,-901.48,7273.01,-0.004224,0.010151,0.030,0.0000,22.83,23.54,4000,4000,57,203,115,-1667,26.8750,0.0100,26.7400,-233.38,6635.07,0.000698,0.006419,0.045,0.0000,26.86,27.07,5333,3918,38,203,109,1051,25.9350,0.1500,25.9500,-105.10,17146.75,-0.001238,0.007699,0.121,0.0000,25.77,26.01,4666,4666,74,219,109,-2056,24.6450,0.1900,24.6616,-161.27,14674.82,0.002458,0.005156,0.074,0.0000,24.59,24.79,6000,6000,74,244,104
1771027808.213,153,1,27,47053.19,2724.77,47306.46,9209,13000,9209,50000,863,30000,1092,23.1250,0.1100,22.9472,112.31,10171.62,0.000267,0.007679,0.030,0.0000,22.91,23.19,4000,4000,61,213,121,-558,26.8500,0.0400,26.7400,-78.12,6612.89,-0.000476,0.005660,0.045,0.0000,26.82,26.99,5333,4938,38,206,112,-3615,26.0500,0.1200,25.9700,-723.00,17284.42,-0.000323,0.005708,0.121,0.0000,25.98,26.18,4666,4666,77,226,113,3944,24.5700,0.0200,24.6200,-197.20,14910.27,-0.000561,0.004908,0.074,0.0000,24.45,24.61,6000,6000,75,247,106
1771027811.483,156,1,24,50152.39,3099.20,50405.66,8974,13000,8974,50000,4862,30000,1092,23.3050,0.1500,22.8500,-32.76,12063.80,0.002746,0.007885,0.030,0.0000,23.25,23.50,4000,4000,64,220,125,4775,26.7700,0.0400,26.8200,-334.25,6674.91,-0.000902,0.005139,0.045,0.0000,26.62,26.81,5333,5333,39,211,116,1051,25.8750,0.0700,26.0000,-115.61,19252.34,-0.002071,0.005247,0.121,0.0000,25.75,25.92,4666,4666,81,234,117,-2056,24.5400,0.1400,24.5500,-82.24,14514.19,-0.000020,0.004884,0.074,0.0000,24.50,24.66,6000,6000,76,253,111
1771027815.236,159,1,21,52802.12,2649.73,53055.39,10790,13000,10790,50000,862,30000,-2908,23.1900,0.1000,23.3500,58.16,11569.80,0.001142,0.007783,0.030,0.0000,23.08,23.33,4000,4000,67,230,132,4775,26.7350,0.0500,26.7300,0.00,7311.76,-0.001076,0.003179,0.045,0.0000,26.64,26.80,5333,5333,41,219,122,1051,25.9400,0.1600,25.9060,-37.79,19293.48,0.000065,0.004636,0.121,0.0000,25.82,25.98,4666,4666,83,243,124,-2056,24.4700,0.0400,24.6245,276.49,14991.06,0.000925,0.004730,0.074,0.0000,24.43,24.59,6000,6000,80,261,115
1771027818.299,163,1,17,53118.82,316.69,53372.08,13000,13000,13000,50000,-13000,30000,-2908,23.2500,0.0800,22.8200,-1395.84,12151.04,0.002922,0.009059,0.030,0.0000,23.22,0.00,2908,0,69,236,134,-558,26.8250,0.0100,26.8000,-16.74,7752.67,0.000003,0.002613,0.045,0.0000,26.80,0.00,558,0,42,223,123,-3615,26.0750,0.2300,25.9500,-433.80,19409.76,0.001246,0.004439,0.121,0.0000,26.05,0.00,3615,0,83,247,126,-5919,24.5350,0.0500,24.5988,288.84,15362.88,-0.000080,0.005011,0.074,0.0000,24.51,0.00,4000,0,82,266,117
