ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,tick,timestamp,news_news_id,news_period,news_tick,news_ticker,news_headline,news_body
NG,2.02,2.0,2.04,800000.0,800000.0,91.0,2026-02-02 22:47:11.259561,13,4,44,,FACTORY TENDER REPORT,There is increased speculation of small sized factory tenders to SELL electricity into the local market.
ELEC-day2,0.0,0.0,0.0,,,91.0,2026-02-02 22:47:11.259561,12,3,181,,SPOT PRICE AND VOLUMES FOR DAY 4,The Regulatory Authority for Electricity board decided that on day 4 the following prices and volumes will be enforced:<br><br>364 contracts are available for market participants to buy at a price of $20.77<br><br>364 contracts are available for market participants to sell at a price of $20.76
ELEC-day3,0.0,0.0,0.0,,,91.0,2026-02-02 22:47:11.259561,11,3,150,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $18.11 and $23.11.<br><br>There will be 728 contracts available in the entire ELEC market, 364 contracts for buying and 364 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day4,0.0,20.76,20.77,364.0,364.0,91.0,2026-02-02 22:47:11.259561,10,3,24,,FACTORY TENDER REPORT,There is increased speculation of medium sized factory tenders to SELL electricity into the local market.
ELEC-day5,0.0,0.0,0.0,,,91.0,2026-02-02 22:47:11.259561,9,2,181,,SPOT PRICE AND VOLUMES FOR DAY 3,The Regulatory Authority for Electricity board decided that on day 3 the following prices and volumes will be enforced:<br><br>288 contracts are available for market participants to buy at a price of $19.58<br><br>288 contracts are available for market participants to sell at a price of $19.57
ELEC-day6,0.0,0.0,0.0,,,91.0,2026-02-02 22:47:11.259561,8,2,150,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $16.69 and $24.69.<br><br>There will be 576 contracts available in the entire ELEC market, 288 contracts for buying and 288 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-F,0.0,0.0,0.0,,,91.0,2026-02-02 22:47:11.259561,7,2,14,,FACTORY TENDER REPORT,There is increased speculation of small sized factory tenders to SELL electricity into the local market.
,,,,,,,,6,1,181,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00
,,,,,,,,5,1,150,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
,,,,,,,,4,1,39,,FACTORY TENDER REPORT,There is increased speculation of large sized factory tenders to SELL electricity into the local market.
,,,,,,,,3,1,1,,You are logged in as a TRADER,
,,,,,,,,2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract."
,,,,,,,,1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,
NG,2.01,1.99,2.03,800000.0,800000.0,93,2026-02-02 22:47:12.286114
ELEC-day2,0.0,0.0,0.0,,,93,2026-02-02 22:47:12.286114
ELEC-day3,0.0,0.0,0.0,,,93,2026-02-02 22:47:12.286114
ELEC-day4,0.0,20.76,20.77,364.0,364.0,93,2026-02-02 22:47:12.286114
ELEC-day5,0.0,0.0,0.0,,,93,2026-02-02 22:47:12.286114
ELEC-day6,0.0,0.0,0.0,,,93,2026-02-02 22:47:12.286114
ELEC-F,0.0,0.0,0.0,,,93,2026-02-02 22:47:12.286114
NG,2.01,1.99,2.03,800000.0,800000.0,94,2026-02-02 22:47:13.390436
ELEC-day2,0.0,0.0,0.0,,,94,2026-02-02 22:47:13.390436
ELEC-day3,0.0,0.0,0.0,,,94,2026-02-02 22:47:13.390436
ELEC-day4,0.0,20.76,20.77,364.0,364.0,94,2026-02-02 22:47:13.390436
ELEC-day5,0.0,0.0,0.0,,,94,2026-02-02 22:47:13.390436
ELEC-day6,0.0,0.0,0.0,,,94,2026-02-02 22:47:13.390436
ELEC-F,0.0,0.0,0.0,,,94,2026-02-02 22:47:13.390436
NG,2.01,1.99,2.03,800000.0,800000.0,95,2026-02-02 22:47:14.423599
ELEC-day2,0.0,0.0,0.0,,,95,2026-02-02 22:47:14.423599
ELEC-day3,0.0,0.0,0.0,,,95,2026-02-02 22:47:14.423599
ELEC-day4,0.0,20.76,20.77,364.0,364.0,95,2026-02-02 22:47:14.423599
ELEC-day5,0.0,0.0,0.0,,,95,2026-02-02 22:47:14.423599
ELEC-day6,0.0,0.0,0.0,,,95,2026-02-02 22:47:14.423599
ELEC-F,0.0,0.0,0.0,,,95,2026-02-02 22:47:14.423599
NG,2.0,1.98,2.02,800000.0,800000.0,96,2026-02-02 22:47:15.468953
ELEC-day2,0.0,0.0,0.0,,,96,2026-02-02 22:47:15.468953
ELEC-day3,0.0,0.0,0.0,,,96,2026-02-02 22:47:15.468953
ELEC-day4,0.0,20.76,20.77,364.0,364.0,96,2026-02-02 22:47:15.468953
ELEC-day5,0.0,0.0,0.0,,,96,2026-02-02 22:47:15.468953
ELEC-day6,0.0,0.0,0.0,,,96,2026-02-02 22:47:15.468953
ELEC-F,0.0,0.0,0.0,,,96,2026-02-02 22:47:15.468953
NG,2.01,1.99,2.03,800000.0,800000.0,97,2026-02-02 22:47:16.522355
ELEC-day2,0.0,0.0,0.0,,,97,2026-02-02 22:47:16.522355
ELEC-day3,0.0,0.0,0.0,,,97,2026-02-02 22:47:16.522355
ELEC-day4,0.0,20.76,20.77,364.0,364.0,97,2026-02-02 22:47:16.522355
ELEC-day5,0.0,0.0,0.0,,,97,2026-02-02 22:47:16.522355
ELEC-day6,0.0,0.0,0.0,,,97,2026-02-02 22:47:16.522355
ELEC-F,0.0,0.0,0.0,,,97,2026-02-02 22:47:16.522355
NG,2.01,1.99,2.03,800000.0,800000.0,98,2026-02-02 22:47:17.578723
ELEC-day2,0.0,0.0,0.0,,,98,2026-02-02 22:47:17.578723
ELEC-day3,0.0,0.0,0.0,,,98,2026-02-02 22:47:17.578723
ELEC-day4,0.0,20.76,20.77,364.0,364.0,98,2026-02-02 22:47:17.578723
ELEC-day5,0.0,0.0,0.0,,,98,2026-02-02 22:47:17.578723
