news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-3,BUY_LUIS-3,SELL_CALG-1,BUY_CALG-1,SELL_LUIS-2,BUY_LUIS-2
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,1,2026-02-01 09:27:08.675565,SPNG,0.0,24.65,25.08,2428200.0,2374700.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 09:27:08.675565,SMMR,24.97,24.97,25.09,2224000.0,1653100.0,0,0,0,0,0,0
,,,,,,1,2026-02-01 09:27:08.675565,ATMN,24.87,24.87,24.91,2359800.0,2370600.0,0,0,0,0,0,0
,,,,,,1,2026-02-01 09:27:08.675565,WNTR,25.0,25.0,25.12,2361400.0,2456800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,2,2026-02-01 09:27:09.702555,SPNG,24.61,24.61,25.15,2294600.0,2416700.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 09:27:09.702555,SMMR,24.97,24.97,25.09,2224000.0,1947000.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 09:27:09.702555,ATMN,24.91,25.06,25.32,2364300.0,2367500.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 09:27:09.702555,WNTR,24.98,24.98,25.03,2242100.0,2409900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,3,2026-02-01 09:27:10.722601,SPNG,25.0,25.0,25.15,2419700.0,2360100.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 09:27:10.722601,SMMR,25.05,25.05,25.09,2240300.0,1947000.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 09:27:10.722601,ATMN,24.87,24.87,25.29,2359800.0,2329400.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 09:27:10.722601,WNTR,24.9,24.9,25.03,2328700.0,2409900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,4,2026-02-01 09:27:11.749475,SPNG,25.16,24.62,25.16,2437300.0,2372200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 09:27:11.749475,SMMR,25.05,25.05,25.09,2254000.0,2247400.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 09:27:11.749475,ATMN,25.01,25.15,25.19,2380900.0,2338500.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 09:27:11.749475,WNTR,25.03,25.04,25.06,2369900.0,2429900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,5,2026-02-01 09:27:12.772746,SPNG,25.16,25.13,25.16,2458900.0,2372200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 09:27:12.772746,SMMR,25.1,25.04,25.1,2233300.0,2249900.0,0,0,0,0,0,0
,,,,,,5,2026-02-01 09:27:12.772746,ATMN,24.89,24.87,24.89,2359800.0,2313100.0,0,0,0,0,0,0
,,,,,,5,2026-02-01 09:27:12.772746,WNTR,25.02,25.02,25.06,2371200.0,2461600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,6,2026-02-01 09:27:13.802968,SPNG,25.29,24.87,25.29,2442000.0,2380000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 09:27:13.802968,SMMR,25.01,25.01,25.1,2255000.0,2249900.0,0,0,0,0,0,0
,,,,,,6,2026-02-01 09:27:13.802968,ATMN,24.84,24.84,25.19,2424100.0,2338800.0,0,0,0,0,0,0
,,,,,,6,2026-02-01 09:27:13.802968,WNTR,25.0,25.0,25.06,2360300.0,2452600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,7,2026-02-01 09:27:14.836006,SPNG,24.62,24.62,25.2,2437300.0,2374400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 09:27:14.836006,SMMR,24.97,24.97,25.0,2236600.0,2235100.0,0,0,0,0,0,0
,,,,,,7,2026-02-01 09:27:14.836006,ATMN,24.77,24.77,24.88,2408600.0,2330700.0,0,0,0,0,0,0
,,,,,,7,2026-02-01 09:27:14.836006,WNTR,25.06,25.02,25.06,2334100.0,2449200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,8,2026-02-01 09:27:15.870923,SPNG,24.79,24.62,24.64,2437300.0,2404700.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 09:27:15.870923,SMMR,25.0,25.01,25.1,2205900.0,2249900.0,0,0,0,0,0,0
,,,,,,8,2026-02-01 09:27:15.870923,ATMN,24.69,24.69,24.88,2275400.0,2312400.0,0,0,0,0,0,0
,,,,,,8,2026-02-01 09:27:15.870923,WNTR,25.0,25.0,25.03,2350500.0,2457100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,9,2026-02-01 09:27:16.912357,SPNG,24.64,24.66,25.2,2461400.0,2374400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 09:27:16.912357,SMMR,25.1,24.96,25.1,2210700.0,2255100.0,0,0,0,0,0,0
,,,,,,9,2026-02-01 09:27:16.912357,ATMN,24.99,24.78,24.88,2370100.0,2311900.0,0,0,0,0,0,0
,,,,,,9,2026-02-01 09:27:16.912357,WNTR,24.98,24.98,25.03,2335100.0,2457100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,10,2026-02-01 09:27:17.949313,SPNG,24.62,24.62,25.2,2477300.0,2374400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 09:27:17.949313,SMMR,24.91,24.91,25.1,2217800.0,2268500.0,0,0,0,0,0,0
,,,,,,10,2026-02-01 09:27:17.949313,ATMN,25.19,24.78,24.82,2404700.0,2322200.0,0,0,0,0,0,0
,,,,,,10,2026-02-01 09:27:17.949313,WNTR,24.9,24.9,24.96,2332500.0,2487100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,11,2026-02-01 09:27:19.013092,SPNG,24.62,24.62,25.2,2439900.0,2371200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 09:27:19.013092,SMMR,24.91,24.8,24.82,2222200.0,2274900.0,0,0,0,0,0,0
,,,,,,11,2026-02-01 09:27:19.013092,ATMN,24.78,24.78,24.82,2432500.0,2322200.0,0,0,0,0,0,0
,,,,,,11,2026-02-01 09:27:19.013092,WNTR,24.79,24.79,24.96,2194900.0,2522500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,12,2026-02-01 09:27:20.052669,SPNG,24.62,24.62,24.63,2462600.0,2351500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,12,2026-02-01 09:27:20.052669,SMMR,24.96,24.8,24.93,2222200.0,2256000.0,0,0,0,0,0,0
,,,,,,12,2026-02-01 09:27:20.052669,ATMN,25.19,24.78,25.19,2432500.0,2359800.0,0,0,0,0,0,0
,,,,,,12,2026-02-01 09:27:20.052669,WNTR,24.79,24.95,24.96,2362300.0,2535800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,13,2026-02-01 09:27:21.094993,SPNG,25.2,24.7,25.2,2464700.0,2371200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,13,2026-02-01 09:27:21.094993,SMMR,25.1,24.8,25.1,2238400.0,2264600.0,0,0,0,0,0,0
,,,,,,13,2026-02-01 09:27:21.094993,ATMN,25.02,24.78,25.02,2410800.0,2389300.0,0,0,0,0,0,0
,,,,,,13,2026-02-01 09:27:21.094993,WNTR,24.79,24.79,24.96,2194900.0,2535800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,14,2026-02-01 09:27:22.127778,SPNG,25.2,24.7,24.89,2469200.0,2349800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-01 09:27:22.127778,SMMR,24.85,24.86,25.02,2235900.0,2262800.0,0,0,0,0,0,0
,,,,,,14,2026-02-01 09:27:22.127778,ATMN,24.73,24.73,25.19,2425000.0,2373800.0,0,0,0,0,0,0
,,,,,,14,2026-02-01 09:27:22.127778,WNTR,24.79,24.79,24.83,2182000.0,2524200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,15,2026-02-01 09:27:23.162152,SPNG,25.14,24.7,24.79,2473400.0,2387600.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,15,2026-02-01 09:27:23.162152,SMMR,25.02,24.96,25.02,2249800.0,2262800.0,0,0,0,0,0,0
,,,,,,15,2026-02-01 09:27:23.162152,ATMN,25.29,24.67,25.29,2352300.0,2367800.0,0,0,0,0,0,0
,,,,,,15,2026-02-01 09:27:23.162152,WNTR,24.96,24.84,24.96,2299300.0,2535800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,16,2026-02-01 09:27:24.196576,SPNG,24.94,24.7,24.94,2484200.0,2420800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-01 09:27:24.196576,SMMR,24.96,24.96,24.97,2231800.0,2248000.0,0,0,0,0,0,0
,,,,,,16,2026-02-01 09:27:24.196576,ATMN,24.67,24.83,25.24,2337700.0,2368200.0,0,0,0,0,0,0
,,,,,,16,2026-02-01 09:27:24.196576,WNTR,24.96,24.88,24.89,2290800.0,2527400.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,17,2026-02-01 09:27:25.248717,SPNG,25.2,25.27,25.29,2476900.0,2366300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,17,2026-02-01 09:27:25.248717,SMMR,24.8,24.8,25.11,2230400.0,2245200.0,0,0,0,0,0,0
,,,,,,17,2026-02-01 09:27:25.248717,ATMN,24.83,24.55,24.68,2361400.0,2371100.0,0,0,0,0,0,0
,,,,,,17,2026-02-01 09:27:25.248717,WNTR,24.84,24.84,24.96,2299300.0,2535800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,18,2026-02-01 09:27:26.270075,SPNG,24.65,24.65,25.23,2473000.0,2390500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,18,2026-02-01 09:27:26.270075,SMMR,25.11,24.93,25.01,2239800.0,2275400.0,0,0,0,0,0,0
,,,,,,18,2026-02-01 09:27:26.270075,ATMN,24.68,25.05,25.24,2381200.0,2317600.0,0,0,0,0,0,0
,,,,,,18,2026-02-01 09:27:26.270075,WNTR,24.84,24.84,24.96,2281700.0,2535800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 8000 shares for this week.,19,2026-02-01 09:27:27.298933,SPNG,24.65,25.06,25.23,2506500.0,2351900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,19,2026-02-01 09:27:27.298933,SMMR,24.93,24.8,24.9,2230400.0,2291800.0,0,0,0,0,0,0
