news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_COLA-6,BUY_COLA-6
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,2,2026-02-01 04:41:36.390330,SPNG,24.91,24.91,25.0,1544300.0,2005000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 04:41:36.390330,SMMR,25.08,24.94,25.08,2230300.0,2385200.0,0,0
,,,,,,2,2026-02-01 04:41:36.390330,ATMN,24.65,24.48,24.65,2263300.0,2125700.0,0,0
,,,,,,2,2026-02-01 04:41:36.390330,WNTR,25.06,24.92,25.06,2147900.0,2255400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,3,2026-02-01 04:41:37.422280,SPNG,24.91,24.99,25.0,1746500.0,1986800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 04:41:37.422280,SMMR,24.98,25.03,25.16,2244200.0,2394300.0,0,0
,,,,,,3,2026-02-01 04:41:37.422280,ATMN,24.75,24.94,25.15,2247800.0,2115700.0,0,0
,,,,,,3,2026-02-01 04:41:37.422280,WNTR,24.86,24.86,25.12,2025100.0,2271000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,4,2026-02-01 04:41:38.451250,SPNG,24.99,24.93,24.94,1655600.0,1990200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 04:41:38.451250,SMMR,24.94,24.94,24.96,2230300.0,2335200.0,0,0
,,,,,,4,2026-02-01 04:41:38.451250,ATMN,25.15,24.94,25.15,2247800.0,2146900.0,0,0
,,,,,,4,2026-02-01 04:41:38.451250,WNTR,24.97,24.82,24.97,1918200.0,2295100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,5,2026-02-01 04:41:39.483725,SPNG,24.99,24.93,24.94,1861700.0,1927300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 04:41:39.483725,SMMR,24.89,24.89,24.96,2136200.0,2335200.0,0,0
,,,,,,5,2026-02-01 04:41:39.483725,ATMN,24.48,25.0,25.15,2260400.0,2102500.0,0,0
,,,,,,5,2026-02-01 04:41:39.483725,WNTR,24.97,24.94,24.97,2250100.0,2295100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,6,2026-02-01 04:41:40.511515,SPNG,24.91,24.91,24.94,1957900.0,1927300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 04:41:40.511515,SMMR,25.04,24.99,25.04,2234800.0,2373900.0,0,0
,,,,,,6,2026-02-01 04:41:40.511515,ATMN,24.94,25.06,25.15,2272800.0,2102500.0,0,0
,,,,,,6,2026-02-01 04:41:40.511515,WNTR,25.15,24.94,25.09,2375300.0,2222100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,7,2026-02-01 04:41:41.545034,SPNG,24.94,24.96,25.0,1955900.0,1912900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 04:41:41.545034,SMMR,24.9,24.9,25.04,2230400.0,2376300.0,0,0
,,,,,,7,2026-02-01 04:41:41.545034,ATMN,25.06,24.48,24.93,2257000.0,2125500.0,0,0
,,,,,,7,2026-02-01 04:41:41.545034,WNTR,24.78,24.78,25.09,2279000.0,2222100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,8,2026-02-01 04:41:42.571679,SPNG,25.07,24.96,25.07,1955900.0,1943100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 04:41:42.571679,SMMR,24.9,25.0,25.04,2212200.0,2376300.0,0,0
,,,,,,8,2026-02-01 04:41:42.571679,ATMN,25.06,24.87,24.93,2230400.0,2125500.0,0,0
,,,,,,8,2026-02-01 04:41:42.571679,WNTR,24.86,24.78,24.86,2379400.0,2282000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,9,2026-02-01 04:41:43.590659,SPNG,24.91,25.06,25.07,1958900.0,1946300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 04:41:43.590659,SMMR,25.13,25.15,25.16,2160100.0,2409700.0,0,0
,,,,,,9,2026-02-01 04:41:43.590659,ATMN,25.15,24.87,25.15,2234800.0,2102500.0,0,0
,,,,,,9,2026-02-01 04:41:43.590659,WNTR,25.09,24.87,25.09,2407300.0,2244600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,10,2026-02-01 04:41:44.624237,SPNG,25.06,24.91,25.04,1978700.0,1957200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 04:41:44.624237,SMMR,24.88,24.88,25.16,2257900.0,2414400.0,0,0
,,,,,,10,2026-02-01 04:41:44.624237,ATMN,25.22,25.0,25.22,2252400.0,2141200.0,0,0
,,,,,,10,2026-02-01 04:41:44.624237,WNTR,24.77,24.77,24.87,2388900.0,2238200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,11,2026-02-01 04:41:45.652176,SPNG,24.95,24.95,25.04,2007600.0,1956900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 04:41:45.652176,SMMR,24.87,25.07,25.17,2275200.0,2420800.0,0,0
,,,,,,11,2026-02-01 04:41:45.652176,ATMN,25.25,25.06,25.25,2225800.0,2129000.0,0,0
,,,,,,11,2026-02-01 04:41:45.652176,WNTR,24.87,24.88,25.05,2388100.0,2237700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,12,2026-02-01 04:41:46.683663,SPNG,24.95,24.95,25.04,2007600.0,1968000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,12,2026-02-01 04:41:46.683663,SMMR,25.07,25.07,25.17,2275200.0,2395700.0,0,0
,,,,,,12,2026-02-01 04:41:46.683663,ATMN,25.0,25.0,25.25,2252400.0,2155000.0,0,0
,,,,,,12,2026-02-01 04:41:46.683663,WNTR,25.04,24.77,24.99,2388900.0,2262700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,13,2026-02-01 04:41:47.717547,SPNG,24.74,24.74,25.04,2030000.0,1968000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,13,2026-02-01 04:41:47.717547,SMMR,25.0,24.87,25.0,2292100.0,2408700.0,0,0
,,,,,,13,2026-02-01 04:41:47.717547,ATMN,25.28,25.06,25.28,2248700.0,2157000.0,0,0
,,,,,,13,2026-02-01 04:41:47.717547,WNTR,24.99,24.85,24.99,2411000.0,2248400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,14,2026-02-01 04:41:48.756438,SPNG,25.11,24.74,25.11,2037900.0,1922200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-01 04:41:48.756438,SMMR,25.01,24.87,24.96,2292100.0,2361500.0,0,0
,,,,,,14,2026-02-01 04:41:48.756438,ATMN,25.01,25.01,25.29,2228500.0,2131400.0,0,0
,,,,,,14,2026-02-01 04:41:48.756438,WNTR,24.67,24.83,24.99,2276400.0,2248000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,16,2026-02-01 04:41:49.793290,SPNG,25.14,24.79,24.82,2047400.0,1956200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-01 04:41:49.793290,SMMR,25.07,24.9,25.07,2281600.0,2390500.0,0,0
,,,,,,16,2026-02-01 04:41:49.793290,ATMN,25.56,25.01,25.56,2228500.0,2027200.0,0,0
,,,,,,16,2026-02-01 04:41:49.793290,WNTR,24.66,24.66,24.69,2151700.0,2220000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,17,2026-02-01 04:41:50.840438,SPNG,24.79,24.79,25.14,2047400.0,1952800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,17,2026-02-01 04:41:50.840438,SMMR,24.88,24.94,25.07,2304100.0,2390500.0,0,0
,,,,,,17,2026-02-01 04:41:50.840438,ATMN,24.9,25.13,25.56,2251300.0,2027200.0,0,0
,,,,,,17,2026-02-01 04:41:50.840438,WNTR,24.69,24.79,24.99,2385300.0,2231200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,18,2026-02-01 04:41:51.878512,SPNG,24.68,24.68,25.14,2005700.0,1952800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,18,2026-02-01 04:41:51.878512,SMMR,24.88,24.94,25.01,2304100.0,2416600.0,0,0
,,,,,,18,2026-02-01 04:41:51.878512,ATMN,25.7,24.87,25.6,2241300.0,2109700.0,0,0
,,,,,,18,2026-02-01 04:41:51.878512,WNTR,24.69,24.79,24.99,2373000.0,2274700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,19,2026-02-01 04:41:52.914181,SPNG,24.66,24.66,25.14,2027100.0,1972800.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,19,2026-02-01 04:41:52.914181,SMMR,25.06,24.94,25.04,2304100.0,2412100.0,0,0
,,,,,,19,2026-02-01 04:41:52.914181,ATMN,25.47,25.47,25.58,2239900.0,2144600.0,0,0
,,,,,,19,2026-02-01 04:41:52.914181,WNTR,24.78,24.66,24.73,2358000.0,2313800.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,20,2026-02-01 04:41:53.952437,SPNG,24.66,24.66,24.99,1992300.0,1999200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,20,2026-02-01 04:41:53.952437,SMMR,25.06,24.94,25.04,2241700.0,2412100.0,0,0
,,,,,,20,2026-02-01 04:41:53.952437,ATMN,24.83,25.27,25.56,2235400.0,2143200.0,0,0
,,,,,,20,2026-02-01 04:41:53.952437,WNTR,25.06,24.97,25.06,2370600.0,2262200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,21,2026-02-01 04:41:54.988535,SPNG,24.66,24.66,24.99,2005600.0,1994200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,21,2026-02-01 04:41:54.988535,SMMR,25.04,24.9,25.04,2263000.0,2412100.0,0,0
,,,,,,21,2026-02-01 04:41:54.988535,ATMN,25.25,25.25,25.56,2271600.0,2141700.0,0,0
,,,,,,21,2026-02-01 04:41:54.988535,WNTR,24.97,24.82,24.86,2404800.0,2283400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,22,2026-02-01 04:41:56.023352,SPNG,24.78,24.83,24.99,2025300.0,1994200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,22,2026-02-01 04:41:56.023352,SMMR,25.07,25.15,25.16,2236400.0,2406300.0,0,0
,,,,,,22,2026-02-01 04:41:56.023352,ATMN,25.37,25.25,25.37,2271600.0,2126600.0,0,0
,,,,,,22,2026-02-01 04:41:56.023352,WNTR,24.86,24.88,25.06,2379700.0,2262200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,23,2026-02-01 04:41:57.047248,SPNG,24.78,24.83,24.95,2025300.0,1991300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,23,2026-02-01 04:41:57.047248,SMMR,25.07,25.15,25.16,2236400.0,2402400.0,0,0
