ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_GIOT-3,tick,timestamp
SPNG,24.96,24.88,24.96,2435000.0,2386800.0,0,0,15,2026-02-02 23:36:25.398369
SMMR,24.87,24.87,25.16,1957900.0,2061900.0,0,0,15,2026-02-02 23:36:25.398369
ATMN,24.99,24.72,24.96,2006000.0,1996300.0,0,0,15,2026-02-02 23:36:25.398369
WNTR,25.08,25.05,25.08,2299200.0,2315700.0,0,0,15,2026-02-02 23:36:25.398369
SPNG,24.96,24.88,24.96,2433500.0,2382700.0,0,0,16,2026-02-02 23:36:26.425196
SMMR,24.96,24.96,25.09,1946800.0,2058800.0,0,0,16,2026-02-02 23:36:26.425196
ATMN,24.95,24.71,24.95,2029500.0,1990000.0,0,0,16,2026-02-02 23:36:26.425196
WNTR,25.12,25.05,25.07,2299200.0,2317700.0,0,0,16,2026-02-02 23:36:26.425196
SPNG,24.88,24.8,24.82,2427500.0,2394900.0,0,0,17,2026-02-02 23:36:26.946864
SMMR,24.92,24.92,25.09,1967900.0,2058800.0,0,0,17,2026-02-02 23:36:26.946864
ATMN,24.68,24.68,24.95,2031900.0,1990000.0,0,0,17,2026-02-02 23:36:26.946864
WNTR,24.92,24.92,25.07,2327600.0,2317700.0,0,0,17,2026-02-02 23:36:26.946864
SPNG,24.82,25.11,25.16,2422200.0,2395600.0,0,0,18,2026-02-02 23:36:27.973756
SMMR,24.92,24.93,24.99,1977900.0,2089300.0,0,0,18,2026-02-02 23:36:27.973756
ATMN,24.68,24.8,24.95,2032000.0,1989100.0,0,0,18,2026-02-02 23:36:27.973756
WNTR,25.13,24.92,25.13,2348600.0,2287100.0,0,0,18,2026-02-02 23:36:27.973756
SPNG,24.9,24.95,25.1,2427000.0,2398400.0,0,0,19,2026-02-02 23:36:29.005585
SMMR,24.92,24.92,25.01,1965300.0,2071000.0,0,0,19,2026-02-02 23:36:29.005585
ATMN,24.8,24.8,25.04,2032000.0,1928900.0,0,0,19,2026-02-02 23:36:29.005585
WNTR,25.13,25.02,25.1,2365800.0,2263900.0,0,0,19,2026-02-02 23:36:29.005585
SPNG,24.9,25.05,25.1,2411400.0,2439800.0,0,0,20,2026-02-02 23:36:30.036151
SMMR,24.93,24.92,24.93,1996400.0,2096300.0,0,0,20,2026-02-02 23:36:30.036151
ATMN,24.68,24.68,25.05,2011300.0,1898300.0,0,0,20,2026-02-02 23:36:30.036151
WNTR,25.1,25.04,25.1,2400000.0,2287500.0,0,0,20,2026-02-02 23:36:30.036151
SPNG,24.95,24.8,24.86,2428900.0,2431500.0,0,0,21,2026-02-02 23:36:31.065061
SMMR,25.02,24.92,25.02,2011300.0,2056600.0,0,0,21,2026-02-02 23:36:31.065061
ATMN,24.67,24.67,25.1,2002100.0,1905800.0,0,0,21,2026-02-02 23:36:31.065061
WNTR,25.04,25.04,25.1,2400000.0,2309900.0,0,0,21,2026-02-02 23:36:31.065061
SPNG,24.95,24.8,24.86,2366900.0,2431500.0,0,0,22,2026-02-02 23:36:32.097526
SMMR,24.85,24.85,25.04,1975400.0,2079100.0,0,0,22,2026-02-02 23:36:32.097526
ATMN,25.1,24.99,25.1,2003400.0,1905800.0,0,0,22,2026-02-02 23:36:32.097526
WNTR,25.11,25.02,25.11,2403300.0,2303300.0,0,0,22,2026-02-02 23:36:32.097526
SPNG,24.81,24.98,25.06,2360300.0,2465200.0,0,0,23,2026-02-02 23:36:33.131574
SMMR,24.85,25.03,25.04,2012400.0,2079100.0,0,0,23,2026-02-02 23:36:33.131574
ATMN,24.92,24.98,25.1,1988600.0,1905800.0,0,0,23,2026-02-02 23:36:33.131574
WNTR,25.11,25.02,25.11,2389600.0,2303300.0,0,0,23,2026-02-02 23:36:33.131574
SPNG,25.24,24.98,25.24,2360300.0,2402100.0,0,0,24,2026-02-02 23:36:34.162652
SMMR,24.96,24.89,24.95,1985900.0,2067900.0,0,0,24,2026-02-02 23:36:34.162652
ATMN,24.98,24.98,25.22,1988600.0,1901300.0,0,0,24,2026-02-02 23:36:34.162652
WNTR,25.11,25.03,25.11,2394800.0,2318800.0,0,0,24,2026-02-02 23:36:34.162652
SPNG,25.24,24.98,25.06,2360300.0,2433300.0,0,0,25,2026-02-02 23:36:35.195854
SMMR,24.89,24.89,24.95,1985900.0,2067900.0,0,0,25,2026-02-02 23:36:35.195854
ATMN,25.25,24.98,25.19,1988600.0,1906400.0,0,0,25,2026-02-02 23:36:35.195854
WNTR,25.07,25.03,25.07,2443400.0,2330100.0,0,0,25,2026-02-02 23:36:35.195854
SPNG,25.06,25.09,25.24,2350700.0,2411100.0,0,0,26,2026-02-02 23:36:36.227889
SMMR,24.89,24.85,24.86,2001200.0,2066100.0,0,0,26,2026-02-02 23:36:36.227889
ATMN,24.9,24.9,25.19,1977700.0,1897200.0,0,0,26,2026-02-02 23:36:36.227889
WNTR,25.03,25.03,25.13,2427300.0,2295500.0,0,0,26,2026-02-02 23:36:36.227889
SPNG,25.06,25.09,25.2,2350700.0,2387200.0,0,0,27,2026-02-02 23:36:37.274219
SMMR,24.86,24.94,25.04,2010700.0,2054000.0,0,0,27,2026-02-02 23:36:37.274219
ATMN,24.92,24.92,25.19,2034500.0,1897200.0,0,0,27,2026-02-02 23:36:37.274219
WNTR,24.97,24.97,25.15,2388000.0,2258200.0,0,0,27,2026-02-02 23:36:37.274219
SPNG,24.79,24.79,25.2,2358900.0,2388200.0,0,0,28,2026-02-02 23:36:38.326532
SMMR,25.04,25.08,25.09,1979800.0,2067300.0,0,0,28,2026-02-02 23:36:38.326532
ATMN,25.19,24.92,25.07,2029400.0,1892800.0,0,0,28,2026-02-02 23:36:38.326532
WNTR,24.97,24.97,25.09,2387500.0,2309500.0,0,0,28,2026-02-02 23:36:38.326532
SPNG,24.79,25.18,25.2,2365900.0,2325100.0,0,0,29,2026-02-02 23:36:39.363091
SMMR,25.09,24.96,25.09,2013300.0,2067300.0,0,0,29,2026-02-02 23:36:39.363091
ATMN,25.19,25.15,25.19,2007200.0,1890400.0,0,0,29,2026-02-02 23:36:39.363091
WNTR,24.88,25.07,25.09,2390700.0,2309500.0,0,0,29,2026-02-02 23:36:39.363091
SPNG,25.18,24.83,25.04,2350000.0,2347400.0,0,0,30,2026-02-02 23:36:40.385051
SMMR,25.06,25.06,25.09,2032700.0,2067300.0,0,0,30,2026-02-02 23:36:40.385051
ATMN,25.26,25.15,25.26,1987900.0,1907500.0,0,0,30,2026-02-02 23:36:40.385051
WNTR,25.07,25.07,25.09,2411500.0,2309500.0,0,0,30,2026-02-02 23:36:40.385051
SPNG,25.2,24.89,25.2,2310500.0,2323500.0,0,0,31,2026-02-02 23:36:41.409339
SMMR,24.84,24.84,25.09,2038200.0,2067300.0,0,0,31,2026-02-02 23:36:41.409339
ATMN,25.0,25.0,25.26,2010400.0,1891600.0,0,0,31,2026-02-02 23:36:41.409339
WNTR,25.16,24.91,25.16,2409900.0,2247900.0,0,0,31,2026-02-02 23:36:41.409339
SPNG,24.79,24.79,25.2,2358900.0,2337900.0,0,0,32,2026-02-02 23:36:42.440902
SMMR,24.82,24.96,25.09,2051300.0,2067300.0,0,0,32,2026-02-02 23:36:42.440902
ATMN,24.9,24.9,25.26,2005300.0,1892400.0,0,0,32,2026-02-02 23:36:42.440902
WNTR,25.16,25.04,25.16,2443000.0,2249400.0,0,0,32,2026-02-02 23:36:42.440902
SPNG,24.69,24.69,25.28,2369200.0,2343200.0,0,0,33,2026-02-02 23:36:43.474536
SMMR,25.09,24.96,25.09,2040500.0,2064600.0,0,0,33,2026-02-02 23:36:43.474536
ATMN,25.27,24.9,25.27,1966600.0,1881200.0,0,0,33,2026-02-02 23:36:43.474536
WNTR,25.04,24.91,24.97,2435600.0,2270400.0,0,0,33,2026-02-02 23:36:43.474536
SPNG,25.28,24.69,24.7,2369200.0,2320100.0,0,0,34,2026-02-02 23:36:44.501831
SMMR,25.04,25.04,25.08,2048200.0,2082500.0,0,0,34,2026-02-02 23:36:44.501831
ATMN,25.11,25.06,25.11,1935100.0,1901400.0,0,0,34,2026-02-02 23:36:44.501831
WNTR,25.07,24.91,25.01,2465900.0,2268300.0,0,0,34,2026-02-02 23:36:44.501831
SPNG,24.7,24.97,25.24,2368100.0,2348600.0,0,0,35,2026-02-02 23:36:45.526465
SMMR,25.08,25.01,25.08,2021500.0,2082500.0,0,0,35,2026-02-02 23:36:45.526465
ATMN,25.06,24.9,25.03,1934700.0,1905900.0,0,0,35,2026-02-02 23:36:45.526465
WNTR,25.07,24.92,25.01,2446700.0,2268300.0,0,0,35,2026-02-02 23:36:45.526465
SPNG,24.7,24.97,25.04,2368100.0,2286300.0,0,0,36,2026-02-02 23:36:46.554364
SMMR,25.08,25.01,25.08,1996500.0,2104700.0,0,0,36,2026-02-02 23:36:46.554364
ATMN,25.06,24.9,25.03,1987400.0,1905900.0,0,0,36,2026-02-02 23:36:46.554364
WNTR,25.09,24.92,25.09,2446700.0,2266500.0,0,0,36,2026-02-02 23:36:46.554364
SPNG,25.16,24.97,25.16,2368100.0,2307700.0,0,0,37,2026-02-02 23:36:47.078394
SMMR,25.08,25.04,25.08,2001300.0,2125900.0,0,0,37,2026-02-02 23:36:47.078394
ATMN,25.03,25.19,25.23,2008400.0,1893400.0,0,0,37,2026-02-02 23:36:47.078394
WNTR,25.16,24.92,25.16,2416800.0,2267700.0,0,0,37,2026-02-02 23:36:47.078394
SPNG,24.69,24.69,25.16,2374900.0,2307700.0,0,0,38,2026-02-02 23:36:48.122269
SMMR,25.08,25.04,25.08,1997500.0,2093000.0,0,0,38,2026-02-02 23:36:48.122269
ATMN,25.19,24.9,25.13,2008500.0,1922700.0,0,0,38,2026-02-02 23:36:48.122269
WNTR,25.19,24.99,25.19,2419900.0,2244900.0,0,0,38,2026-02-02 23:36:48.122269
SPNG,25.24,25.01,25.24,2365400.0,2312000.0,0,0,39,2026-02-02 23:36:49.152168
SMMR,25.08,25.04,25.08,2027800.0,2115800.0,0,0,39,2026-02-02 23:36:49.152168
ATMN,25.19,25.02,25.13,2016200.0,1922700.0,0,0,39,2026-02-02 23:36:49.152168
WNTR,25.24,25.07,25.14,2439800.0,2249800.0,0,0,39,2026-02-02 23:36:49.152168
SPNG,25.01,24.58,24.63,2364200.0,2298300.0,0,0,40,2026-02-02 23:36:50.187217
SMMR,25.11,25.03,25.11,2003100.0,2048000.0,0,0,40,2026-02-02 23:36:50.187217
ATMN,25.02,25.02,25.23,2016200.0,1930300.0,0,0,40,2026-02-02 23:36:50.187217
WNTR,25.19,24.99,25.19,2419900.0,2243700.0,0,0,40,2026-02-02 23:36:50.187217
SPNG,24.63,25.03,25.24,2330500.0,2325000.0,0,0,41,2026-02-02 23:36:51.215547
SMMR,25.13,25.03,25.13,2003100.0,2032800.0,0,0,41,2026-02-02 23:36:51.215547
ATMN,24.9,24.9,25.32,2030800.0,1928300.0,0,0,41,2026-02-02 23:36:51.215547
WNTR,25.0,25.01,25.19,2433100.0,2243700.0,0,0,41,2026-02-02 23:36:51.215547
SPNG,24.63,25.03,25.07,2330500.0,2353900.0,0,0,42,2026-02-02 23:36:52.239333
SMMR,25.04,25.04,25.07,2039100.0,2053400.0,0,0,42,2026-02-02 23:36:52.239333
ATMN,24.9,24.91,25.1,2052200.0,1948200.0,0,0,42,2026-02-02 23:36:52.239333
WNTR,25.24,25.01,25.24,2433100.0,2256100.0,0,0,42,2026-02-02 23:36:52.239333
SPNG,24.58,24.96,25.07,2354600.0,2353900.0,0,0,43,2026-02-02 23:36:53.265896
SMMR,25.01,25.01,25.07,2025900.0,2053400.0,0,0,43,2026-02-02 23:36:53.265896
ATMN,24.97,25.04,25.1,2050400.0,1948200.0,0,0,43,2026-02-02 23:36:53.265896
WNTR,24.92,25.05,25.24,2405500.0,2263600.0,0,0,43,2026-02-02 23:36:53.265896
SPNG,24.58,24.96,25.07,2354600.0,2308700.0,0,0,44,2026-02-02 23:36:54.292085
SMMR,24.94,24.98,25.07,2044800.0,2053400.0,0,0,44,2026-02-02 23:36:54.292085
ATMN,25.32,25.17,25.32,2060400.0,1928300.0,0,0,44,2026-02-02 23:36:54.292085
WNTR,25.1,25.1,25.24,2429100.0,2263600.0,0,0,44,2026-02-02 23:36:54.292085
SPNG,24.96,24.96,25.05,2319100.0,2328500.0,0,0,45,2026-02-02 23:36:55.326710
SMMR,24.98,25.01,25.07,2067000.0,2053400.0,0,0,45,2026-02-02 23:36:55.326710
ATMN,25.32,25.17,25.21,2044500.0,1969400.0,0,0,45,2026-02-02 23:36:55.326710
WNTR,25.03,24.92,24.99,2416800.0,2267000.0,0,0,45,2026-02-02 23:36:55.326710
SPNG,24.73,24.73,25.05,2326600.0,2328500.0,0,0,46,2026-02-02 23:36:56.372109
SMMR,25.07,25.08,25.13,2066200.0,2052400.0,0,0,46,2026-02-02 23:36:56.372109
ATMN,25.11,25.11,25.22,2049800.0,1953000.0,0,0,46,2026-02-02 23:36:56.372109
WNTR,25.03,24.98,24.99,2444700.0,2267000.0,0,0,46,2026-02-02 23:36:56.372109
SPNG,25.07,24.73,25.07,2326600.0,2308700.0,0,0,47,2026-02-02 23:36:57.413807
SMMR,25.08,25.01,25.03,2042600.0,2053000.0,0,0,47,2026-02-02 23:36:57.413807
ATMN,25.04,25.04,25.16,2036200.0,1969300.0,0,0,47,2026-02-02 23:36:57.413807
WNTR,25.24,24.98,25.17,2450000.0,2284300.0,0,0,47,2026-02-02 23:36:57.413807
SPNG,25.07,24.73,25.07,2351600.0,2308700.0,0,0,48,2026-02-02 23:36:58.439472
SMMR,25.01,25.01,25.13,2042600.0,2052400.0,0,0,48,2026-02-02 23:36:58.439472
ATMN,25.04,25.07,25.16,2061300.0,1969300.0,0,0,48,2026-02-02 23:36:58.439472
WNTR,24.98,24.98,25.17,2450000.0,2300100.0,0,0,48,2026-02-02 23:36:58.439472
SPNG,25.07,24.73,25.07,2377400.0,2328300.0,0,0,49,2026-02-02 23:36:59.464241
SMMR,25.14,25.01,25.14,2042600.0,2059900.0,0,0,49,2026-02-02 23:36:59.464241
ATMN,25.22,25.07,25.22,2055900.0,1968700.0,0,0,49,2026-02-02 23:36:59.464241
WNTR,24.92,24.92,25.17,2412300.0,2343200.0,0,0,49,2026-02-02 23:36:59.464241
SPNG,25.1,24.73,25.1,2349200.0,2373500.0,0,0,50,2026-02-02 23:37:00.499223
SMMR,24.98,24.98,25.08,2048000.0,2057000.0,0,0,50,2026-02-02 23:37:00.499223
ATMN,25.22,25.17,25.22,2078300.0,1968700.0,0,0,50,2026-02-02 23:37:00.499223
WNTR,24.92,24.92,25.16,2394900.0,2352100.0,0,0,50,2026-02-02 23:37:00.499223
SPNG,24.67,24.67,24.69,2352300.0,2344200.0,0,0,51,2026-02-02 23:37:01.527017
SMMR,24.92,25.02,25.08,1999800.0,2057000.0,0,0,51,2026-02-02 23:37:01.527017
ATMN,25.22,25.17,25.22,2018300.0,1968700.0,0,0,51,2026-02-02 23:37:01.527017
WNTR,25.04,25.04,25.16,2399200.0,2352100.0,0,0,51,2026-02-02 23:37:01.527017
SPNG,25.24,24.75,25.24,2351200.0,2348600.0,0,0,52,2026-02-02 23:37:02.555683
SMMR,24.92,24.92,24.98,2027400.0,2064500.0,0,0,52,2026-02-02 23:37:02.555683
ATMN,25.28,25.27,25.28,2034600.0,1942900.0,0,0,52,2026-02-02 23:37:02.555683
WNTR,25.17,25.03,25.17,2423600.0,2343200.0,0,0,52,2026-02-02 23:37:02.555683
SPNG,25.24,25.2,25.24,2336600.0,2336300.0,0,0,53,2026-02-02 23:37:03.586462
SMMR,24.91,24.91,24.98,2024900.0,2064500.0,0,0,53,2026-02-02 23:37:03.586462
ATMN,25.17,25.17,25.35,2018300.0,1919900.0,0,0,53,2026-02-02 23:37:03.586462
WNTR,25.03,24.92,25.01,2428700.0,2363800.0,0,0,53,2026-02-02 23:37:03.586462
SPNG,25.29,24.67,25.29,2352300.0,2331300.0,0,0,54,2026-02-02 23:37:04.611304
SMMR,24.89,24.96,24.98,2035300.0,2065400.0,0,0,54,2026-02-02 23:37:04.611304
ATMN,25.12,25.12,25.27,2038900.0,1903400.0,0,0,54,2026-02-02 23:37:04.611304
WNTR,25.01,25.01,25.17,2427100.0,2343200.0,0,0,54,2026-02-02 23:37:04.611304
SPNG,24.87,24.64,24.87,2321000.0,2320200.0,0,0,55,2026-02-02 23:37:05.632207
SMMR,25.07,24.96,25.07,2034200.0,2061600.0,0,0,55,2026-02-02 23:37:05.632207
ATMN,25.04,25.01,25.02,2074900.0,1932400.0,0,0,55,2026-02-02 23:37:05.632207
WNTR,25.17,25.01,25.06,2434300.0,2354200.0,0,0,55,2026-02-02 23:37:05.632207
SPNG,25.35,24.62,25.35,2289900.0,2347000.0,0,0,56,2026-02-02 23:37:06.663070
SMMR,24.89,24.91,25.07,2061300.0,2061600.0,0,0,56,2026-02-02 23:37:06.663070
ATMN,25.01,25.01,25.24,2074900.0,1915700.0,0,0,56,2026-02-02 23:37:06.663070
WNTR,25.09,25.01,25.09,2434300.0,2383500.0,0,0,56,2026-02-02 23:37:06.663070
SPNG,25.37,24.62,24.66,2291900.0,2338600.0,0,0,57,2026-02-02 23:37:07.694198
SMMR,25.07,24.94,24.98,2047800.0,2048000.0,0,0,57,2026-02-02 23:37:07.694198
ATMN,25.27,25.01,25.27,2074900.0,1910700.0,0,0,57,2026-02-02 23:37:07.694198
WNTR,24.96,25.03,25.06,2431600.0,2366900.0,0,0,57,2026-02-02 23:37:07.694198
SPNG,25.37,24.62,24.66,2300300.0,2338600.0,0,0,58,2026-02-02 23:37:08.220289
SMMR,24.98,24.91,24.98,2061300.0,2048000.0,0,0,58,2026-02-02 23:37:08.220289
ATMN,25.3,25.01,25.3,2074900.0,1933500.0,0,0,58,2026-02-02 23:37:08.220289
WNTR,25.09,25.03,25.09,2431600.0,2388200.0,0,0,58,2026-02-02 23:37:08.220289
SPNG,24.66,25.04,25.37,2292300.0,2334900.0,0,0,59,2026-02-02 23:37:09.255903
SMMR,24.89,25.05,25.08,2053400.0,2057000.0,0,0,59,2026-02-02 23:37:09.255903
ATMN,25.32,25.26,25.32,2075200.0,1918100.0,0,0,59,2026-02-02 23:37:09.255903
WNTR,24.96,24.92,24.95,2418400.0,2423700.0,0,0,59,2026-02-02 23:37:09.255903
SPNG,24.66,24.27,24.75,1024800.0,893000.0,0,0,60,2026-02-02 23:37:10.345368
SMMR,24.89,25.97,0.0,200000.0,,0,0,60,2026-02-02 23:37:10.345368
ATMN,25.26,25.18,25.24,842600.0,767000.0,0,0,60,2026-02-02 23:37:10.345368
WNTR,24.96,26.03,0.0,200000.0,,0,0,60,2026-02-02 23:37:10.345368
SPNG,24.66,24.27,24.48,1024800.0,1170600.0,0,0,61,2026-02-02 23:37:11.396406
SMMR,26.03,25.53,25.96,788900.0,698300.0,0,0,61,2026-02-02 23:37:11.396406
ATMN,25.18,25.18,25.24,842600.0,767000.0,0,0,61,2026-02-02 23:37:11.396406
WNTR,26.13,26.3,26.35,1049300.0,875400.0,0,0,61,2026-02-02 23:37:11.396406
SPNG,24.27,24.27,24.32,1306900.0,1289600.0,0,0,62,2026-02-02 23:37:12.430040
SMMR,26.03,25.78,25.96,1090900.0,698300.0,0,0,62,2026-02-02 23:37:12.430040
ATMN,25.33,25.18,25.33,837500.0,874300.0,0,0,62,2026-02-02 23:37:12.430040
WNTR,25.58,25.98,26.14,1084300.0,1092700.0,0,0,62,2026-02-02 23:37:12.430040
SPNG,24.28,24.34,24.48,1333700.0,1170600.0,0,0,63,2026-02-02 23:37:13.460995
SMMR,26.03,25.83,25.96,1472800.0,698300.0,0,0,63,2026-02-02 23:37:13.460995
ATMN,25.18,25.14,25.16,962300.0,954500.0,0,0,63,2026-02-02 23:37:13.460995
WNTR,26.14,26.01,26.14,1216600.0,1213500.0,0,0,63,2026-02-02 23:37:13.460995
SPNG,24.07,23.45,24.07,1398100.0,1306200.0,0,0,64,2026-02-02 23:37:14.493587
SMMR,25.96,25.83,25.96,1670700.0,698300.0,0,0,64,2026-02-02 23:37:14.493587
ATMN,25.16,25.17,25.3,1196200.0,959100.0,0,0,64,2026-02-02 23:37:14.493587
WNTR,26.14,26.01,26.03,1338700.0,1451900.0,0,0,64,2026-02-02 23:37:14.493587
SPNG,24.48,23.45,24.48,1882900.0,1170600.0,0,0,65,2026-02-02 23:37:15.529742
SMMR,25.96,25.98,26.03,1861700.0,883300.0,0,0,65,2026-02-02 23:37:15.529742
ATMN,25.3,25.19,25.3,1311000.0,1175300.0,0,0,65,2026-02-02 23:37:15.529742
WNTR,26.14,26.05,26.14,1562000.0,1220200.0,0,0,65,2026-02-02 23:37:15.529742
SPNG,24.19,24.19,24.48,1985300.0,1267200.0,0,0,66,2026-02-02 23:37:16.575615
SMMR,26.14,25.79,26.14,1651500.0,772600.0,0,0,66,2026-02-02 23:37:16.575615
ATMN,25.39,25.19,25.3,1311000.0,1198000.0,0,0,66,2026-02-02 23:37:16.575615
WNTR,25.98,25.98,26.14,1306400.0,1322800.0,0,0,66,2026-02-02 23:37:16.575615
SPNG,24.19,23.45,23.84,1987100.0,1524100.0,0,0,67,2026-02-02 23:37:17.607025
SMMR,26.1,25.79,26.1,1763700.0,975900.0,0,0,67,2026-02-02 23:37:17.607025
