news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_COLA-6,BUY_COLA-6
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,2,2026-02-01 06:36:30.672290,SPNG,25.36,24.72,25.36,2319000.0,2178300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 06:36:30.672290,SMMR,24.89,24.89,25.12,2417000.0,2470200.0,0,0
,,,,,,2,2026-02-01 06:36:30.672290,ATMN,25.05,25.18,25.56,2167100.0,2047000.0,0,0
,,,,,,2,2026-02-01 06:36:30.672290,WNTR,25.06,25.08,25.12,2056300.0,2158700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,3,2026-02-01 06:36:31.712263,SPNG,25.36,25.0,25.16,2320700.0,2292300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 06:36:31.712263,SMMR,24.81,24.81,25.12,2422200.0,2433300.0,0,0
,,,,,,3,2026-02-01 06:36:31.712263,ATMN,25.18,24.71,25.05,2192900.0,2244100.0,0,0
,,,,,,3,2026-02-01 06:36:31.712263,WNTR,24.98,24.98,25.0,2118800.0,2162300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,4,2026-02-01 06:36:32.762145,SPNG,25.16,25.04,25.16,2303500.0,2292300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 06:36:32.762145,SMMR,24.81,24.81,25.12,2422200.0,2405800.0,0,0
,,,,,,4,2026-02-01 06:36:32.762145,ATMN,25.05,25.18,25.41,2168600.0,2237100.0,0,0
,,,,,,4,2026-02-01 06:36:32.762145,WNTR,25.12,25.0,25.12,2131300.0,2162800.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,5,2026-02-01 06:36:33.805596,SPNG,25.04,24.97,25.01,2317600.0,2302900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 06:36:33.805596,SMMR,24.8,24.8,25.12,2468000.0,2405800.0,0,0
,,,,,,5,2026-02-01 06:36:33.805596,ATMN,24.97,25.12,25.41,2229600.0,2237100.0,0,0
,,,,,,5,2026-02-01 06:36:33.805596,WNTR,25.07,25.07,25.12,2117200.0,2171000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,6,2026-02-01 06:36:34.837504,SPNG,24.67,24.67,25.13,2327600.0,2304900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 06:36:34.837504,SMMR,24.77,24.77,24.9,2461600.0,2398000.0,0,0
,,,,,,6,2026-02-01 06:36:34.837504,ATMN,24.97,25.12,25.36,2229600.0,2201500.0,0,0
,,,,,,6,2026-02-01 06:36:34.837504,WNTR,24.98,24.98,25.04,2130100.0,2161600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,7,2026-02-01 06:36:35.867227,SPNG,24.67,24.98,25.13,2305100.0,2311900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 06:36:35.867227,SMMR,25.12,24.77,24.91,2475800.0,2421500.0,0,0
,,,,,,7,2026-02-01 06:36:35.867227,ATMN,25.12,25.12,25.25,2229600.0,2214600.0,0,0
,,,,,,7,2026-02-01 06:36:35.867227,WNTR,24.92,24.92,24.99,2030700.0,2190900.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,8,2026-02-01 06:36:36.882078,SPNG,24.67,24.67,25.13,2312200.0,2271400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 06:36:36.882078,SMMR,24.91,24.92,24.96,2475900.0,2383200.0,0,0
,,,,,,8,2026-02-01 06:36:36.882078,ATMN,25.12,25.12,25.25,2229600.0,2163200.0,0,0
,,,,,,8,2026-02-01 06:36:36.882078,WNTR,24.89,24.89,24.99,1937600.0,2190900.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,10,2026-02-01 06:36:37.922632,SPNG,25.22,25.2,25.22,2330200.0,2306400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 06:36:37.922632,SMMR,25.01,24.93,24.96,2483600.0,2387900.0,0,0
,,,,,,10,2026-02-01 06:36:37.922632,ATMN,24.77,24.71,24.77,2200000.0,2135800.0,0,0
,,,,,,10,2026-02-01 06:36:37.922632,WNTR,24.88,24.88,24.99,1837100.0,2180700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,11,2026-02-01 06:36:38.946967,SPNG,24.56,24.56,25.06,2312400.0,2269300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 06:36:38.946967,SMMR,25.01,24.93,24.96,2483600.0,2431300.0,0,0
,,,,,,11,2026-02-01 06:36:38.946967,ATMN,24.71,24.71,25.03,2200000.0,2164100.0,0,0
,,,,,,11,2026-02-01 06:36:38.946967,WNTR,25.01,24.88,25.01,1931300.0,2178500.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,12,2026-02-01 06:36:39.972220,SPNG,24.91,24.91,25.06,2301900.0,2269300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,12,2026-02-01 06:36:39.972220,SMMR,24.92,24.92,24.95,2465700.0,2428900.0,0,0
,,,,,,12,2026-02-01 06:36:39.972220,ATMN,25.03,24.71,25.03,2200000.0,2186300.0,0,0
,,,,,,12,2026-02-01 06:36:39.972220,WNTR,24.84,24.84,25.01,1803900.0,2178500.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,13,2026-02-01 06:36:41.001279,SPNG,24.91,24.91,25.06,2320800.0,2252600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,13,2026-02-01 06:36:41.001279,SMMR,24.95,24.92,24.95,2465700.0,2423300.0,0,0
,,,,,,13,2026-02-01 06:36:41.001279,ATMN,24.71,24.71,25.03,2195000.0,2186300.0,0,0
,,,,,,13,2026-02-01 06:36:41.001279,WNTR,24.83,24.83,25.04,1797000.0,2188700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,14,2026-02-01 06:36:42.022243,SPNG,25.28,24.96,25.28,2329200.0,2285300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-01 06:36:42.022243,SMMR,24.96,24.92,24.96,2465700.0,2433800.0,0,0
,,,,,,14,2026-02-01 06:36:42.022243,ATMN,24.68,24.68,25.03,2216700.0,2175400.0,0,0
,,,,,,14,2026-02-01 06:36:42.022243,WNTR,24.83,24.83,24.96,2033600.0,2197100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,15,2026-02-01 06:36:43.053926,SPNG,25.28,24.96,25.18,2329200.0,2254000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,15,2026-02-01 06:36:43.053926,SMMR,24.96,25.02,25.09,2470200.0,2417900.0,0,0
,,,,,,15,2026-02-01 06:36:43.053926,ATMN,24.68,25.01,25.03,2221500.0,2178500.0,0,0
,,,,,,15,2026-02-01 06:36:43.053926,WNTR,24.96,24.83,24.96,2033600.0,2173900.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,16,2026-02-01 06:36:44.072024,SPNG,24.75,24.75,25.18,2325400.0,2220500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-01 06:36:44.072024,SMMR,24.95,24.97,25.01,2488300.0,2413100.0,0,0
,,,,,,16,2026-02-01 06:36:44.072024,ATMN,25.01,25.01,25.03,2221500.0,2153600.0,0,0
,,,,,,16,2026-02-01 06:36:44.072024,WNTR,24.96,24.83,24.85,2155600.0,2136200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,17,2026-02-01 06:36:45.106410,SPNG,24.75,24.82,25.0,2351800.0,2225700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,17,2026-02-01 06:36:45.106410,SMMR,24.95,24.95,24.96,2478200.0,2407900.0,0,0
,,,,,,17,2026-02-01 06:36:45.106410,ATMN,24.66,24.66,25.05,2214700.0,2128300.0,0,0
,,,,,,17,2026-02-01 06:36:45.106410,WNTR,24.85,24.83,24.85,2155600.0,2133800.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,18,2026-02-01 06:36:46.130582,SPNG,24.82,24.82,25.0,2351800.0,2206900.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,18,2026-02-01 06:36:46.130582,SMMR,24.92,24.78,24.87,2433600.0,2402800.0,0,0
,,,,,,18,2026-02-01 06:36:46.130582,ATMN,25.06,24.66,25.06,2214700.0,2122000.0,0,0
,,,,,,18,2026-02-01 06:36:46.130582,WNTR,24.83,24.87,24.96,2120600.0,2144300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,19,2026-02-01 06:36:47.165351,SPNG,24.8,24.8,25.18,2350800.0,2233500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,19,2026-02-01 06:36:47.165351,SMMR,25.01,24.78,24.89,2433600.0,2366100.0,0,0
,,,,,,19,2026-02-01 06:36:47.165351,ATMN,25.06,24.8,25.06,2182100.0,2122000.0,0,0
,,,,,,19,2026-02-01 06:36:47.165351,WNTR,24.91,24.91,24.96,2084000.0,2144300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,20,2026-02-01 06:36:48.202367,SPNG,24.57,25.1,25.18,2314900.0,2231500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,20,2026-02-01 06:36:48.202367,SMMR,24.93,24.9,24.93,2459400.0,2397700.0,0,0
,,,,,,20,2026-02-01 06:36:48.202367,ATMN,24.8,24.66,24.71,2214700.0,2149700.0,0,0
,,,,,,20,2026-02-01 06:36:48.202367,WNTR,25.05,24.91,25.05,2056900.0,2171400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,21,2026-02-01 06:36:49.240184,SPNG,25.1,24.56,24.66,2348100.0,2221600.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,21,2026-02-01 06:36:49.240184,SMMR,24.93,24.9,24.93,2459400.0,2360900.0,0,0
,,,,,,21,2026-02-01 06:36:49.240184,ATMN,25.19,25.14,25.19,2219000.0,2137600.0,0,0
,,,,,,21,2026-02-01 06:36:49.240184,WNTR,25.12,25.07,25.12,2077800.0,2175400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,22,2026-02-01 06:36:50.270025,SPNG,25.28,24.56,25.28,2389400.0,2250400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,22,2026-02-01 06:36:50.270025,SMMR,24.74,24.77,24.85,2485700.0,2361500.0,0,0
,,,,,,22,2026-02-01 06:36:50.270025,ATMN,24.66,24.66,25.19,2198400.0,2122900.0,0,0
,,,,,,22,2026-02-01 06:36:50.270025,WNTR,24.91,24.91,25.14,2056900.0,2184200.0,0,0
