SPNG,24.86,24.6,24.86,2000.0,1797600.0,587.0,426.0,1489100.0,679.0,6000.0,6000.0,426.0,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 10:38:33.220667
SMMR,25.09,25.09,25.11,2000.0,1812000.0,740.0,,2263100.0,,,,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 10:38:33.220667
ATMN,24.84,24.84,25.07,2000.0,1874000.0,,1000.0,1452000.0,710.0,6000.0,,1000.0,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 10:38:33.220667
WNTR,25.24,25.16,25.22,4000.0,1573200.0,770.0,977.0,1786500.0,,,,977.0,,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 10:38:33.220667
SPNG,25.18,25.18,25.39,1880400.0,2000.0,852.0,4000.0,1879800.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 10:38:34.291493
SMMR,25.0,24.99,25.0,1797600.0,,933.0,2000.0,1869700.0,6000.0,6000.0,933.0,6000.0,740.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 10:38:34.291493
ATMN,24.77,24.77,24.89,2100200.0,,,4000.0,1569200.0,,,,6000.0,710.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 10:38:34.291493
WNTR,25.35,25.23,25.25,1553300.0,2000.0,976.0,,1780700.0,250.0,6000.0,976.0,,,,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 10:38:34.291493
SPNG,24.61,24.6,24.61,2000.0,1912300.0,447.0,1609400.0,6000.0,447.0,6000.0,2000.0,679.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 10:38:34.843940
SMMR,25.0,24.99,25.0,,2098500.0,,2180900.0,,,,2000.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 10:38:34.843940
ATMN,24.95,24.95,24.96,,2016800.0,2000.0,1638800.0,,2000.0,6000.0,4000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 10:38:34.843940
WNTR,25.12,25.12,25.25,,1929100.0,,1795100.0,,976.0,,2000.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 10:38:34.843940
SPNG,25.4,24.57,24.87,1937800.0,587.0,895.0,6000.0,895.0,1879800.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 10:38:35.927927
SMMR,24.92,24.9,24.91,2127400.0,,933.0,250.0,933.0,1863100.0,740.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 10:38:35.927927
ATMN,24.86,24.83,24.86,2013100.0,,,6000.0,,1458400.0,710.0,6000.0,2090.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 10:38:35.927927
WNTR,25.22,25.24,25.25,1520700.0,770.0,976.0,,,1883200.0,,2000.0,250.0,,2000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 10:38:35.927927
SPNG,24.97,24.97,25.11,1750800.0,679.0,6000.0,2000.0,458.0,6000.0,458.0,1789900.0,587.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:38:37.001981
SMMR,25.11,24.98,25.11,1968600.0,,6000.0,2000.0,933.0,,,2263100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:38:37.001981
ATMN,24.96,24.59,24.96,2041300.0,,,,1800.0,,,1841600.0,,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:38:37.001981
WNTR,25.25,25.11,25.25,1941100.0,,6000.0,,,,,1883200.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:38:37.001981
SPNG,25.15,24.97,25.15,1634000.0,679.0,6000.0,6000.0,458.0,2000.0,1814400.0,2000.0,458.0,587.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:38:38.083977
SMMR,24.9,24.87,24.9,1993500.0,740.0,,,942.0,2000.0,1875400.0,,,630.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:38:38.083977
ATMN,25.13,24.86,24.87,1556500.0,710.0,6000.0,6000.0,900.0,2000.0,1537100.0,2000.0,900.0,668.0,6000.0,3460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:38:38.083977
WNTR,25.09,25.06,25.09,1749000.0,770.0,,,926.0,2000.0,1460400.0,4000.0,926.0,770.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:38:38.083977
SPNG,25.49,24.97,25.49,1745400.0,679.0,250.0,917.0,2000.0,2075600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:38:39.135165
SMMR,25.12,25.12,25.13,1670900.0,740.0,6000.0,1979.0,4000.0,2241500.0,2855.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:38:39.135165
