news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-3,BUY_LUIS-3,SELL_CALG-1,BUY_CALG-1,SELL_LUIS-2,BUY_LUIS-2
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,1,2026-02-01 09:33:12.442920,SPNG,24.97,24.97,25.27,1906000.0,2098100.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 09:33:12.442920,SMMR,25.01,24.98,25.01,1765300.0,2051900.0,0,0,0,0,0,0
,,,,,,1,2026-02-01 09:33:12.442920,ATMN,25.12,24.88,25.12,2071000.0,1922700.0,0,0,0,0,0,0
,,,,,,1,2026-02-01 09:33:12.442920,WNTR,25.08,24.94,25.08,1779900.0,2232600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,2,2026-02-01 09:33:13.467601,SPNG,24.88,24.88,25.18,1803000.0,2092400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 09:33:13.467601,SMMR,24.91,24.91,25.01,1769300.0,2058800.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 09:33:13.467601,ATMN,25.12,24.88,25.02,2071000.0,2146200.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 09:33:13.467601,WNTR,24.84,24.84,25.08,1775200.0,2248100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,3,2026-02-01 09:33:14.501931,SPNG,24.88,24.78,24.83,1798600.0,2118900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 09:33:14.501931,SMMR,24.9,24.9,25.01,1758000.0,2071700.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 09:33:14.501931,ATMN,24.78,24.78,25.12,2086500.0,2036400.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 09:33:14.501931,WNTR,24.84,24.84,24.93,1899300.0,2271600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,4,2026-02-01 09:33:15.526146,SPNG,25.44,24.68,25.44,1706300.0,2096800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 09:33:15.526146,SMMR,25.0,25.0,25.01,1851600.0,2083400.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 09:33:15.526146,ATMN,25.18,24.78,25.0,2069300.0,1910700.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 09:33:15.526146,WNTR,25.05,25.05,25.08,2125600.0,2259000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,5,2026-02-01 09:33:16.561602,SPNG,25.44,25.04,25.25,1796700.0,2079200.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 09:33:16.561602,SMMR,25.03,25.0,25.03,1942700.0,2073000.0,0,0,0,0,0,0
,,,,,,5,2026-02-01 09:33:16.561602,ATMN,25.19,24.78,25.19,2069300.0,1690400.0,0,0,0,0,0,0
,,,,,,5,2026-02-01 09:33:16.561602,WNTR,24.83,25.04,25.08,1995200.0,2218000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,6,2026-02-01 09:33:17.618110,SPNG,24.68,24.68,25.25,1706300.0,2039800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 09:33:17.618110,SMMR,25.09,25.02,25.09,2075400.0,2091800.0,0,0,0,0,0,0
,,,,,,6,2026-02-01 09:33:17.618110,ATMN,24.78,24.78,25.59,2067300.0,1696100.0,0,0,0,0,0,0
,,,,,,6,2026-02-01 09:33:17.618110,WNTR,25.08,25.08,25.15,2009800.0,2208800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,7,2026-02-01 09:33:18.648324,SPNG,25.21,24.68,25.21,1854000.0,2034900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 09:33:18.648324,SMMR,25.02,25.02,25.05,2075400.0,2090900.0,0,0,0,0,0,0
,,,,,,7,2026-02-01 09:33:18.648324,ATMN,24.78,24.78,24.92,2066800.0,1819100.0,0,0,0,0,0,0
,,,,,,7,2026-02-01 09:33:18.648324,WNTR,24.8,25.1,25.11,1893700.0,2228000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,8,2026-02-01 09:33:19.677680,SPNG,24.61,25.04,25.21,1855100.0,2044900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 09:33:19.677680,SMMR,25.02,25.02,25.04,2109700.0,2086600.0,0,0,0,0,0,0
,,,,,,8,2026-02-01 09:33:19.677680,ATMN,24.78,24.78,24.92,2050100.0,1819100.0,0,0,0,0,0,0
,,,,,,8,2026-02-01 09:33:19.677680,WNTR,25.11,24.8,25.11,1778800.0,2237100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,9,2026-02-01 09:33:20.724829,SPNG,25.04,25.04,25.12,1855100.0,2057800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 09:33:20.724829,SMMR,25.04,25.02,25.04,2103500.0,2115100.0,0,0,0,0,0,0
,,,,,,9,2026-02-01 09:33:20.724829,ATMN,24.92,24.78,24.92,2021000.0,1819100.0,0,0,0,0,0,0
,,,,,,9,2026-02-01 09:33:20.724829,WNTR,24.75,24.75,25.11,1556200.0,2237100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,10,2026-02-01 09:33:21.787032,SPNG,25.17,24.61,25.17,1742300.0,2085300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 09:33:21.787032,SMMR,25.02,25.02,25.04,2097400.0,2120100.0,0,0,0,0,0,0
,,,,,,10,2026-02-01 09:33:21.787032,ATMN,24.92,25.5,25.59,2018700.0,1910000.0,0,0,0,0,0,0
,,,,,,10,2026-02-01 09:33:21.787032,WNTR,24.95,24.95,24.98,1679600.0,2232700.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,11,2026-02-01 09:33:22.892650,SPNG,25.17,24.76,25.04,1956900.0,2092700.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 09:33:22.892650,SMMR,25.09,25.02,25.06,2097400.0,2115000.0,0,0,0,0,0,0
,,,,,,11,2026-02-01 09:33:22.892650,ATMN,24.78,24.7,24.76,2007200.0,2108200.0,0,0,0,0,0,0
,,,,,,11,2026-02-01 09:33:22.892650,WNTR,24.95,24.81,24.83,1873100.0,2220500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,12,2026-02-01 09:33:23.922810,SPNG,25.01,25.01,25.04,2070200.0,2079900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,12,2026-02-01 09:33:23.922810,SMMR,25.01,25.01,25.06,2072800.0,2115000.0,0,0,0,0,0,0
,,,,,,12,2026-02-01 09:33:23.922810,ATMN,24.76,25.03,25.3,2018800.0,2086400.0,0,0,0,0,0,0
,,,,,,12,2026-02-01 09:33:23.922810,WNTR,25.11,24.81,25.11,1998900.0,2237100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,13,2026-02-01 09:33:24.943020,SPNG,24.76,24.76,25.04,1956900.0,2119600.0,0,0,0,0,0,0
