ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LAVL-1,SELL_LAVL-1,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,SELL_GIOT-3,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp,news_news_id,news_period,news_tick,news_ticker,news_headline,news_body
SPNG,24.95,24.95,25.25,2129100.0,1371000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 07:35:05.745214,2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.
SMMR,25.07,24.98,25.06,2056600.0,2040600.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 07:35:05.745214,1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,
ATMN,25.24,25.24,25.25,1980700.0,2251000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 07:35:05.745214,,,,,,
WNTR,25.0,24.96,25.0,2072500.0,2094800.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 07:35:05.745214,,,,,,
SPNG,24.95,25.08,25.25,2063200.0,2500.0,1479000.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 07:35:06.303902
SMMR,25.06,24.98,25.06,2056600.0,10000.0,2040600.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 07:35:06.303902
ATMN,24.98,24.98,25.25,1868100.0,5000.0,2251000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 07:35:06.303902
WNTR,25.0,24.96,25.0,2049900.0,10000.0,2094800.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 07:35:06.303902
SPNG,25.08,25.08,25.25,2063200.0,100.0,1644800.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 07:35:07.351658
SMMR,24.97,25.03,25.06,2145300.0,,2008800.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 07:35:07.351658
ATMN,24.93,24.66,24.91,1665900.0,,2160600.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 07:35:07.351658
WNTR,25.0,24.96,25.0,2123900.0,,2183500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 07:35:07.351658
SPNG,24.85,25.13,25.25,2021300.0,950.0,1743600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 07:35:08.436921
SMMR,25.07,25.03,25.07,2124500.0,,2107200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 07:35:08.436921
ATMN,24.97,24.97,25.04,1993900.0,1000.0,2261900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 07:35:08.436921
WNTR,25.01,24.96,25.0,1892000.0,1000.0,1960200.0,10000.0,10000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 07:35:08.436921
SPNG,24.5,25.08,25.25,2500.0,2006000.0,1839100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 07:35:09.481746
SMMR,25.14,25.03,25.06,2000.0,1884100.0,1989900.0,2000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 07:35:09.481746
ATMN,24.91,24.91,25.14,5000.0,1885400.0,2262300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 07:35:09.481746
WNTR,25.01,24.98,25.0,10000.0,1880500.0,1960300.0,1000.0,10000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 07:35:09.481746
SPNG,24.52,24.93,25.12,2099500.0,1936300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 07:35:10.541333
SMMR,25.06,25.13,25.17,1899800.0,2000300.0,860.0,2500.0,860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 07:35:10.541333
ATMN,24.85,25.03,25.14,1880400.0,2131400.0,1710.0,,1710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 07:35:10.541333
WNTR,25.01,25.03,25.05,1844300.0,2058800.0,1000.0,100.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 07:35:10.541333
SPNG,24.5,24.5,25.12,2109800.0,2024500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 07:35:11.614607
SMMR,25.11,25.03,25.08,1970600.0,1881200.0,903.0,5000.0,903.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 07:35:11.614607
ATMN,24.87,24.85,24.87,1784100.0,2117100.0,,,1900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 07:35:11.614607
WNTR,25.03,25.04,25.08,1754300.0,2058800.0,1000.0,,1000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 07:35:11.614607
SPNG,24.5,25.08,25.12,100.0,2014900.0,1926000.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 07:35:12.195305
SMMR,24.98,24.98,25.04,,2117600.0,1788000.0,5100.0,903.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 07:35:12.195305
ATMN,24.87,25.03,25.13,2500.0,1881300.0,1991900.0,100.0,1910.0,1910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 07:35:12.195305
WNTR,25.0,25.01,25.07,,1972800.0,1933600.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 07:35:12.195305
SPNG,25.02,25.08,25.12,100.0,1949600.0,900.0,1841400.0,4500.0,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 07:35:13.357152
SMMR,25.06,25.06,25.09,2000.0,1904100.0,948.0,2003100.0,,948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 07:35:13.357152
ATMN,24.87,25.03,25.13,100.0,1881300.0,1910.0,2020500.0,9000.0,1910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 07:35:13.357152
WNTR,25.0,25.02,25.07,11100.0,1770500.0,1900.0,1942200.0,10000.0,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 07:35:13.357152
SPNG,24.73,24.73,25.12,2014900.0,900.0,100.0,1849900.0,900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 07:35:14.422367
SMMR,25.1,25.06,25.1,1904100.0,948.0,,1967900.0,948.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 07:35:14.422367
ATMN,24.85,24.85,25.02,1665900.0,,100.0,2047800.0,1910.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 07:35:14.422367
WNTR,24.99,25.03,25.07,1878400.0,1710.0,,2033800.0,1710.0,1100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 07:35:14.422367
SPNG,25.25,24.73,25.25,2018700.0,450.0,1953500.0,450.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 07:35:15.573817
SMMR,25.03,24.98,25.02,1998400.0,1991.0,1997000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 07:35:15.573817
ATMN,24.66,24.66,24.87,1773200.0,859.0,2028800.0,859.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 07:35:15.573817
WNTR,25.13,24.99,25.09,1973000.0,1710.0,2033800.0,,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 07:35:15.573817
SPNG,24.88,24.88,25.19,2048600.0,900.0,1937900.0,900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 07:35:16.620178
SMMR,24.97,24.94,24.97,2152300.0,,1978100.0,896.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 07:35:16.620178
ATMN,25.13,24.72,25.13,1867300.0,1604.0,2285300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 07:35:16.620178
WNTR,24.98,24.98,25.02,1841900.0,1710.0,1821800.0,1710.0,2000.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 07:35:16.620178
SPNG,25.16,24.88,25.04,2147800.0,2046800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 07:35:17.694484
