tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_IESE-1,SELL_LUIS-1,BUY_IESE-1,SELL_LUIS-3,BUY_LUIS-1,BUY_LUIS-3,SELL_CALG-1,SELL_UEBR-1,BUY_CALG-1,BUY_UEBR-1,SELL_LUIS-2,BUY_LUIS-2
0,2026-02-01 12:41:59.678388,SPNG,25.06,24.85,25.06,2198000.0,2256400.0,0,0,0,0,0,0,0,0,0,0,0,0
0,2026-02-01 12:41:59.678388,SMMR,24.91,25.0,0.0,1934100.0,2178700.0,0,0,0,0,0,0,0,0,0,0,0,0
0,2026-02-01 12:41:59.678388,ATMN,24.91,24.91,0.0,1938900.0,2206900.0,0,0,0,0,0,0,0,0,0,0,0,0
0,2026-02-01 12:41:59.678388,WNTR,25.0,25.0,0.0,2405300.0,1616300.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,1,2026-02-01 12:42:00.722693,SPNG,25.06,25.07,25.16,2312500.0,2297400.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 12:42:00.722693,SMMR,24.91,25.1,25.13,2060600.0,2207500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1,2026-02-01 12:42:00.722693,ATMN,24.91,24.91,25.0,2033900.0,2206900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,1,2026-02-01 12:42:00.722693,WNTR,24.97,24.97,25.11,2374600.0,1733600.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,2,2026-02-01 12:42:01.756455,SPNG,24.85,24.85,25.11,2198000.0,2309500.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 12:42:01.756455,SMMR,25.0,25.0,25.14,1934100.0,2211700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,2,2026-02-01 12:42:01.756455,ATMN,24.87,24.87,25.0,1954800.0,2206900.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,2,2026-02-01 12:42:01.756455,WNTR,25.16,24.97,25.16,2374600.0,1543900.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,3,2026-02-01 12:42:02.796304,SPNG,25.16,24.85,25.27,2332400.0,2281700.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 12:42:02.796304,SMMR,24.98,24.98,25.14,1941900.0,2205800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,3,2026-02-01 12:42:02.796304,ATMN,25.0,25.01,25.11,2066100.0,2224600.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,3,2026-02-01 12:42:02.796304,WNTR,25.18,25.08,25.18,2344200.0,1428900.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,4,2026-02-01 12:42:03.828512,SPNG,24.76,24.76,24.81,2332000.0,2287000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 12:42:03.828512,SMMR,24.98,24.98,25.14,1941900.0,2188100.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,4,2026-02-01 12:42:03.828512,ATMN,24.84,24.84,25.11,2045600.0,2224600.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,4,2026-02-01 12:42:03.828512,WNTR,25.18,25.08,25.1,2341000.0,1634200.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,5,2026-02-01 12:42:04.874277,SPNG,25.27,24.99,25.08,2340900.0,2281100.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 12:42:04.874277,SMMR,24.81,24.81,25.14,1689600.0,2200300.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,5,2026-02-01 12:42:04.874277,ATMN,25.11,24.97,25.11,2093300.0,2224600.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,5,2026-02-01 12:42:04.874277,WNTR,25.0,25.0,25.03,2388200.0,1881400.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,7,2026-02-01 12:42:05.908026,SPNG,25.09,24.99,25.09,2340900.0,2322700.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 12:42:05.908026,SMMR,24.97,25.07,25.14,1903800.0,2202500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,7,2026-02-01 12:42:05.908026,ATMN,25.06,25.06,25.21,2118900.0,2232700.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,7,2026-02-01 12:42:05.908026,WNTR,25.03,25.03,25.1,2367600.0,1765000.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,8,2026-02-01 12:42:06.943890,SPNG,24.99,24.76,24.97,2320400.0,2322100.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 12:42:06.943890,SMMR,24.97,25.07,25.14,1903800.0,2193100.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,8,2026-02-01 12:42:06.943890,ATMN,25.22,25.06,25.19,2118900.0,2232600.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,8,2026-02-01 12:42:06.943890,WNTR,24.94,24.94,25.08,2346100.0,1986000.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,9,2026-02-01 12:42:07.974617,SPNG,24.62,25.04,25.09,2353100.0,2322700.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 12:42:07.974617,SMMR,25.07,24.97,25.06,1906200.0,2170500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,9,2026-02-01 12:42:07.974617,ATMN,25.19,25.06,25.19,2118900.0,2199300.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,9,2026-02-01 12:42:07.974617,WNTR,24.92,24.92,25.03,2357900.0,2202900.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,10,2026-02-01 12:42:09.010122,SPNG,24.62,24.62,25.09,2343900.0,2311800.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 12:42:09.010122,SMMR,25.07,25.03,25.06,2002800.0,2155000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,10,2026-02-01 12:42:09.010122,ATMN,25.19,25.06,25.15,2126400.0,2145500.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,10,2026-02-01 12:42:09.010122,WNTR,24.92,25.02,25.03,2382300.0,2336800.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,11,2026-02-01 12:42:10.040139,SPNG,25.18,24.88,25.18,2344600.0,2343000.0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 12:42:10.040139,SMMR,25.03,25.03,25.06,2023600.0,2155000.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,11,2026-02-01 12:42:10.040139,ATMN,25.19,24.94,25.19,2070700.0,2166800.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,11,2026-02-01 12:42:10.040139,WNTR,24.92,25.02,25.03,2382300.0,2359600.0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,12,2026-02-01 12:42:11.070767,SPNG,25.1,25.1,25.18,2384200.0,2343000.0,0,0,0,0,0,0,0,0,0,0,0,0
